mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122019;2;20191000000157;2;2;05;04;6;3;1;6;513.66632843;14.011905855
122019;2;20191000000908;2;1;03;15;1;3;1;6;127.87554685;463.89019627
122019;2;20191000001140;2;4;13;01;3;1;1;6;1194.096891;162.17900745
122019;2;20191000001146;2;4;11;09;6;3;1;6;859.92161786;36.136649178
122019;2;20191000001147;2;4;07;13;3;1;1;6;550.84299963;80.353317538
122019;2;20191000001154;8;4;09;09;1;1;1;6;209.99117514;124.84424284
122019;2;20191000001388;2;2;05;04;7;3;1;6;592.86472711;14.011905855
122019;2;20191000001389;2;2;05;04;4;1;1;6;851.67116657;33.733552943
122019;2;20191000001390;2;2;05;04;4;1;1;6;750.0501645;33.733552943
122019;2;20191000001391;2;2;05;04;3;3;1;6;475.8640951;14.011905855
122019;2;20191000001429;2;2;05;04;2;1;1;6;469.68168384;45.553958166
122019;2;20191000001432;2;2;05;04;5;2;1;6;856.71355484;32.774752177
122019;2;20191000002344;8;1;08;01;2;3;1;6;310.87602627;208.35518876
122019;2;20191000002364;8;1;08;07;2;2;1;6;385.0855569;682.36162188
122019;2;20191000002373;8;1;08;01;21;3;1;6;973.44218014;392.38036996
122019;2;20191000002390;2;1;08;01;10;2;1;6;728.1766248;685.27577617
122019;2;20191000002616;2;1;13;16;3;1;1;6;489.1846006;2730.8150961
122019;2;20191000004153;8;1;04;10;20;1;1;6;1695.8830011;259.67467797
122019;2;20191000004166;8;1;14;13;3;1;1;6;625.29809149;2536.7111446
122019;2;20191000004201;2;4;05;09;1;3;3;6;244.17602754;56.235631078
122019;2;20191000004209;2;4;03;09;7;1;2;6;1030.426572;21.795119943
122019;2;20191000004227;2;4;15;09;4;1;1;6;1356.1042574;343.53795345
122019;2;20191000004236;2;4;03;09;2;3;3;6;329.01823003;30.877402389
122019;2;20191000004243;2;4;09;04;10;3;1;6;1122.3647134;161.57450845
122019;2;20191000004244;2;4;09;09;6;1;1;6;795.11131452;87.846545071
122019;2;20191000004253;2;4;15;09;2;1;1;6;1382.6395563;692.88555605
122019;2;20191000004262;2;4;01;09;1;1;1;6;352.59849201;99.405654462
122019;2;20191000004264;2;4;14;09;1;1;1;6;1626.8529216;265.76022894
122019;2;20191000004277;2;4;13;09;2;1;1;6;1215.6299838;146.06080685
122019;2;20191000004301;2;4;15;09;3;3;3;6;1842.581541;56.691118017
122019;2;20191000004302;2;4;03;09;3;2;1;6;562.75066831;304.14771314
122019;2;20191000004313;2;4;03;07;6;1;2;6;686.92563881;17.169028508
122019;2;20191000004321;2;4;12;01;2;1;1;6;609.85476401;158.77227729
122019;2;20191000004331;2;4;03;09;2;1;2;6;443.67901787;74.821771967
122019;2;20191000004336;2;4;03;09;4;1;1;6;778.87604438;106.40702835
122019;2;20191000005058;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000005059;2;2;01;04;11;1;1;1;1296.9747139;4.9983841738
122019;2;20191000005061;2;2;01;04;7;1;1;1;963.73524923;10.28829674
122019;2;20191000005062;2;2;01;04;7;3;1;6;679.77956186;7.4816855958
122019;2;20191000005103;2;2;03;04;7;1;1;1;1108.8544288;34.829470847
122019;2;20191000005121;2;2;01;04;7;1;1;1;960.7088366;10.28829674
122019;2;20191000005122;2;2;01;04;9;3;1;6;387.09547019;3.7408427979
122019;2;20191000005123;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000005124;2;2;01;04;7;1;1;1;1195.7512538;6.8588644935
122019;2;20191000005153;2;2;03;04;6;3;1;6;623.74080206;21.494267295
122019;2;20191000005155;2;2;03;04;7;1;1;1;998.3607529;52.244206271
122019;2;20191000005156;2;2;03;04;4;3;1;6;574.76700503;10.747133647
122019;2;20191000005598;2;2;14;09;3;1;1;6;1415.7360387;305.05293404
122019;2;20191000006856;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000006857;2;2;01;04;7;1;1;1;960.7088366;10.28829674
122019;2;20191000006859;2;2;01;04;7;1;1;1;1195.7512538;6.8588644935
122019;2;20191000006873;2;2;05;04;7;3;1;6;592.86472711;14.011905855
122019;2;20191000006874;2;2;05;04;7;1;1;1;1131.9257287;31.754486488
122019;2;20191000006875;2;2;05;04;5;1;1;6;1004.0343459;29.028865847
122019;2;20191000006876;2;2;05;04;3;3;1;6;454.8683552;12.307845042
122019;2;20191000006877;2;2;05;04;7;3;1;6;653.34612094;42.035717566
122019;2;20191000006878;2;2;05;04;35;3;2;6;1585.8161237;12.031433928
122019;2;20191000006893;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000006913;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000006914;2;2;01;04;7;1;1;1;893.79789247;10.28829674
122019;2;20191000006926;2;2;05;04;7;1;1;1;1087.0883074;31.754486488
122019;2;20191000006927;2;2;05;04;17;1;1;6;1587.5606914;2.3934032232
122019;2;20191000006928;2;2;05;04;4;1;1;6;750.0501645;33.733552943
122019;2;20191000006929;2;2;05;04;6;3;1;6;513.66632843;14.011905855
122019;2;20191000006930;2;2;05;04;6;2;1;6;908.07130212;131.09900871
122019;2;20191000006931;2;2;05;04;5;3;1;6;480.12814507;28.023811711
122019;2;20191000006947;2;2;01;04;7;1;1;1;1043.7357988;6.8588644935
122019;2;20191000007357;2;2;10;12;7;1;1;6;1452.1439152;399.79634148
122019;2;20191000008678;2;1;03;02;7;3;1;6;369.40563758;219.64103942
122019;2;20191000008688;2;1;03;09;6;3;1;6;1119.6977758;266.90454042
122019;2;20191000009446;2;2;05;04;35;3;2;6;1585.8161237;12.031433928
122019;2;20191000009447;2;2;05;04;5;1;1;6;1004.0343459;29.028865847
122019;2;20191000009448;2;2;05;04;3;2;1;6;660.29496489;65.549504353
122019;2;20191000009482;2;2;05;04;3;3;1;6;454.8683552;14.011905855
122019;2;20191000009483;2;2;05;04;2;1;1;6;477.74909494;45.553958166
122019;2;20191000009484;2;2;05;04;35;2;1;6;2689.326693;32.774752177
122019;2;20191000009500;2;2;01;04;7;1;1;1;957.94678607;6.8588644935
122019;2;20191000011195;2;1;03;02;1;1;1;6;207.14244497;688.45070851
122019;2;20191000011202;2;1;03;02;3;3;1;6;277.7236589;219.64103942
122019;2;20191000011329;2;1;06;17;2;1;1;6;374.52274237;1470.5238544
122019;2;20191000011352;2;4;13;09;12;1;1;6;1960.7616414;37.744482806
122019;2;20191000011357;2;4;07;13;2;1;1;6;403.43155959;95.309551189
122019;2;20191000011363;8;4;13;13;5;1;1;6;1659.8030145;194.69662789
122019;2;20191000011368;2;4;14;12;4;1;3;6;1041.0261784;168.3588478
122019;2;20191000011374;2;4;07;12;5;2;3;6;357.49613682;29.889946042
122019;2;20191000011380;2;4;14;13;10;1;1;6;2478.0147989;147.57124552
122019;2;20191000011389;2;4;01;12;5;2;1;6;566.00030558;336.67893409
122019;2;20191000011391;2;4;07;12;1;1;1;6;198.86801239;123.25935103
122019;2;20191000013150;2;4;15;13;4;1;1;6;1464.6856379;313.5187286
122019;2;20191000013164;2;4;07;13;5;3;3;6;425.5835529;14.505647223
122019;2;20191000014316;2;2;06;04;10;1;1;1;1737.839989;28.282540657
122019;2;20191000014317;2;2;06;04;7;1;1;1;1198.383939;37.274737323
122019;2;20191000014318;2;2;06;04;14;1;1;1;2090.8960971;19.572975752
122019;2;20191000014319;2;2;06;04;3;2;1;6;816.31582833;102.41003668
122019;2;20191000015252;8;1;08;16;1;1;1;6;245.12757389;805.5074685
122019;2;20191000015253;2;1;08;10;30;2;1;6;1844.8533936;311.60897154
122019;2;20191000015260;2;1;08;01;28;1;1;6;2825.4255792;361.93613093
122019;2;20191000015775;2;2;03;04;3;1;1;1;629.53669856;51.773271009
122019;2;20191000015776;2;2;01;04;4;1;1;6;926.76864275;7.9790015694
122019;2;20191000015777;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000015779;2;2;01;04;5;3;1;6;729.29319574;3.7408427979
122019;2;20191000015780;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000015819;2;2;03;04;3;1;1;6;667.83206221;35.048266717
122019;2;20191000015820;2;2;03;04;3;3;1;6;515.14443141;10.747133647
122019;2;20191000015821;2;2;01;04;7;1;1;1;1043.7357988;6.8588644935
122019;2;20191000015822;2;2;01;04;7;1;1;1;960.7088366;10.28829674
122019;2;20191000015823;2;2;01;04;7;1;1;1;1043.7357988;3.4294322467
122019;2;20191000015824;2;2;01;04;5;3;1;6;520.94763169;7.4816855958
122019;2;20191000015829;2;2;05;04;9;3;1;6;691.91423401;14.011905855
122019;2;20191000015840;2;2;06;04;7;1;1;1;1335.5443083;37.274737323
122019;2;20191000016582;2;4;01;09;9;1;1;6;1244.5021163;121.8290739
122019;2;20191000016588;2;4;03;09;2;1;1;6;366.21080357;87.138044473
122019;2;20191000016591;2;4;01;09;4;1;1;6;1263.4169677;100.05558462
122019;2;20191000016606;2;4;03;09;2;3;1;6;259.19786808;130.02963683
122019;2;20191000016625;2;4;03;09;3;1;1;6;631.85830962;136.17709329
122019;2;20191000016631;2;4;03;09;5;1;2;6;751.8706395;35.696591856
122019;2;20191000016639;2;4;06;09;6;1;1;6;873.97926101;30.370775326
122019;2;20191000016648;2;4;03;09;2;3;1;6;807.4554119;65.014818414
122019;2;20191000016654;2;4;14;01;8;1;1;6;1668.1542388;166.77315805
122019;2;20191000016658;2;4;13;09;4;1;1;6;1643.9486436;182.21542624
122019;2;20191000016667;2;4;15;09;10;1;1;6;2505.3245892;196.94583073
122019;2;20191000016670;2;4;01;09;6;1;1;6;685.43622077;94.958262419
122019;2;20191000018293;2;1;08;11;2;2;1;6;117.65155853;4672.8269095
122019;2;20191000018297;2;1;08;01;11;3;1;6;1135.859804;392.38036996
122019;2;20191000018300;2;1;08;01;26;3;1;6;1878.0001834;392.38036996
122019;2;20191000018322;2;1;08;06;31;2;1;6;1731.8663018;46.031621042
122019;2;20191000018326;8;1;08;02;15;2;1;6;859.66441977;225.24669738
122019;2;20191000020035;8;1;06;01;10;2;1;6;839.41357838;1609.9215846
122019;2;20191000020135;2;1;03;02;1;3;1;6;148.27015374;219.64103942
122019;2;20191000020137;2;1;03;09;6;1;1;1;934.36022047;422.35110887
122019;2;20191000020486;2;4;13;12;5;2;3;6;615.33454564;299.60260589
122019;2;20191000020497;2;4;07;12;5;2;3;6;350.68072609;32.692585254
122019;2;20191000020504;2;4;14;12;16;3;1;6;1192.2742169;91.723519935
122019;2;20191000020509;2;4;07;12;3;3;1;6;266.89919546;29.429213491
122019;2;20191000021181;2;2;05;04;7;3;1;6;648.39659827;27.086618729
122019;2;20191000021184;2;2;05;04;6;3;3;6;538.84900894;11.03217983
122019;2;20191000021251;2;2;05;04;5;1;1;6;990.78735445;12.031112706
122019;2;20191000021252;2;2;05;04;4;1;1;6;876.75768025;27.961972718
122019;2;20191000021325;2;2;05;04;12;1;1;6;1442.0659683;8.4083672802
122019;2;20191000022149;2;4;03;10;7;3;1;6;468.03907694;67.967257748
122019;2;20191000022158;2;4;03;09;3;3;1;6;408.0322833;65.014818414
122019;2;20191000022162;2;4;09;09;2;1;1;6;485.68049271;303.91701046
122019;2;20191000022169;2;4;15;09;2;1;1;6;437.07332761;173.22138901
122019;2;20191000022177;2;4;03;09;15;3;3;6;467.08071607;30.877402389
122019;2;20191000022184;2;4;02;01;8;3;1;6;558.28614589;42.629784764
122019;2;20191000022186;2;4;03;09;30;3;3;6;1094.4068448;27.122240745
122019;2;20191000022193;2;4;15;09;3;1;1;6;3086.2158591;281.68095776
122019;2;20191000022197;2;4;03;09;9;3;1;6;563.41267286;65.014818414
122019;2;20191000022204;2;4;02;01;1;1;1;6;408.45298722;191.82195175
122019;2;20191000022209;2;4;01;13;5;1;2;6;1183.3129108;94.132853683
122019;2;20191000022213;2;4;03;13;6;1;1;6;959.69851278;76.576822013
122019;2;20191000022221;2;4;15;09;5;1;1;6;1735.5400046;279.31914271
122019;2;20191000022224;2;4;10;13;7;1;1;6;1209.348381;52.803057308
122019;2;20191000022235;2;4;03;09;5;2;1;6;787.43369315;152.07385657
122019;2;20191000022239;2;4;03;02;5;1;1;6;608.68893096;30.778977277
122019;2;20191000023681;2;2;14;09;3;1;1;1;924.021144;450.62394537
122019;2;20191000023734;2;2;14;09;5;1;1;6;1801.0222808;331.56026125
122019;2;20191000023735;2;2;14;09;5;2;1;6;1487.4576235;790.49970836
122019;2;20191000023736;2;2;14;09;3;3;1;6;977.49716772;225.30366123
122019;2;20191000023926;2;1;03;15;1;3;1;6;144.56453575;463.89019627
122019;2;20191000024718;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000024719;2;2;01;04;6;3;1;6;605.71833161;3.7408427979
122019;2;20191000024720;2;2;01;04;4;3;1;6;637.16090058;3.7408427979
122019;2;20191000024721;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000024722;2;2;01;04;11;1;1;6;1630.9291228;1.1278966814
122019;2;20191000024723;2;2;01;04;3;1;1;6;705.54563872;4.7785597106
122019;2;20191000024724;2;2;01;04;3;2;1;6;794.82589371;8.7500727523
122019;2;20191000024766;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000024769;2;2;01;04;7;1;1;6;1008.0998513;4.6431548067
122019;2;20191000025129;2;2;02;04;5;1;1;6;1231.120422;144.68805953
122019;2;20191000025132;2;2;02;04;3;1;1;1;762.99753997;229.955241
122019;2;20191000025253;2;2;02;04;15;1;1;6;2378.3258192;111.29313934
122019;2;20191000025254;2;2;02;04;5;1;1;6;1231.120422;289.37611905
122019;2;20191000025898;8;4;07;16;6;1;1;6;988.19047238;48.957555628
122019;2;20191000025917;2;4;14;12;2;1;1;6;1349.7098879;195.59361598
122019;2;20191000025922;2;4;12;12;5;1;3;6;829.43560819;140.0275861
122019;2;20191000025928;2;4;06;12;2;1;1;6;481.73017768;110.23436819
122019;2;20191000025944;2;4;03;09;1;2;2;6;246.16979355;261.15884255
122019;2;20191000025952;2;4;03;09;10;3;1;6;596.86844217;65.014818414
122019;2;20191000025956;2;4;14;09;3;1;1;6;1906.1114477;96.284416139
122019;2;20191000025962;2;4;03;09;3;3;1;6;243.72256904;65.014818414
122019;2;20191000027662;8;1;06;07;1;1;1;6;219.6383874;1606.1964638
122019;2;20191000027679;2;4;15;09;21;1;1;6;5287.0362157;33.433818285
122019;2;20191000027688;2;4;03;09;12;1;1;6;1333.5243511;7.3938452681
122019;2;20191000027693;2;4;09;01;20;1;1;6;1855.095383;110.17334293
122019;2;20191000027704;2;4;03;09;12;1;1;6;1235.3873408;14.787690536
122019;2;20191000027713;2;4;03;13;3;1;1;6;649.85418951;72.302052468
122019;2;20191000027719;2;4;03;09;3;1;2;6;560.31965208;58.464769797
122019;2;20191000028087;2;2;05;04;11;3;1;6;774.85901523;14.011905855
122019;2;20191000028088;2;2;05;04;5;1;1;6;950.41843748;29.028865847
122019;2;20191000028108;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000028110;2;2;01;04;9;1;1;1;1357.512185;4.7807419044
122019;2;20191000028136;2;2;05;04;30;3;1;6;1315.0584019;12.307845042
122019;2;20191000028138;2;2;05;04;4;3;1;6;528.92201172;14.011905855
122019;2;20191000028154;2;2;01;04;7;1;1;1;1043.7357988;6.8588644935
122019;2;20191000028156;2;2;01;04;12;3;1;6;816.44974826;6.5717988629
122019;2;20191000029469;2;1;06;12;25;2;1;6;2578.8079984;461.3798063
122019;2;20191000030291;2;2;05;04;6;1;1;6;621.72200999;20.706360656
122019;2;20191000030292;2;2;05;04;2;1;2;6;518.17422739;16.211456125
122019;2;20191000030293;2;2;05;04;6;1;1;6;486.11627005;41.412721311
122019;2;20191000030379;2;2;05;04;5;3;1;6;602.70435333;23.229129165
122019;2;20191000031063;8;1;08;02;2;1;1;6;349.9210025;718.0693371
122019;2;20191000031445;2;1;06;01;14;1;1;6;1531.8974322;1460.8312583
122019;2;20191000031450;8;1;06;06;1;2;1;6;206.93775887;978.66735272
122019;2;20191000031455;2;1;06;09;21;1;1;6;2004.9385414;43.914942773
122019;2;20191000031761;2;2;06;04;6;1;1;6;852.35322999;55.331305683
122019;2;20191000031762;2;2;06;04;14;1;1;6;2214.5934627;13.250058596
122019;2;20191000031764;2;2;06;04;5;1;2;6;1371.9727788;13.022563913
122019;2;20191000031765;2;2;06;04;6;1;2;6;1025.7716247;47.510663814
122019;2;20191000031862;2;2;06;04;5;1;1;1;1124.8494846;44.806948976
122019;2;20191000031864;2;2;06;04;6;1;1;6;1123.4734226;41.498479262
122019;2;20191000031865;2;2;06;04;30;3;2;6;1096.9487458;8.2555367189
122019;2;20191000031936;2;2;06;04;12;1;1;6;2042.0972193;15.927535433
122019;2;20191000031937;2;2;06;04;1;1;2;6;464.91488163;18.81733253
122019;2;20191000031938;2;2;06;04;3;3;2;6;593.23282345;8.2555367189
122019;2;20191000031939;2;2;06;04;7;1;1;1;1335.5443083;37.274737323
122019;2;20191000032105;2;2;14;09;7;1;1;6;2080.119613;160.16485384
122019;2;20191000034172;2;2;14;09;4;1;1;1;1269.9186928;383.58557731
122019;2;20191000034517;2;1;08;09;4;1;1;6;696.17996615;731.00394457
122019;2;20191000034763;8;1;11;01;20;2;1;6;1317.72426;1776.6364029
122019;2;20191000035299;2;2;05;04;2;1;1;6;477.74909494;22.776979083
122019;2;20191000035301;2;2;05;04;2;1;1;6;477.74909494;45.553958166
122019;2;20191000035302;2;2;05;04;2;1;1;6;477.74909494;22.776979083
122019;2;20191000035303;2;2;05;04;2;2;1;6;520.92786872;32.774752177
122019;2;20191000035357;2;2;05;04;5;3;1;6;602.70435333;28.023811711
122019;2;20191000035358;2;2;05;04;2;1;1;6;507.1132326;113.88489542
122019;2;20191000036638;2;1;08;01;12;1;1;6;1564.1819527;658.19597641
122019;2;20191000036680;2;1;08;01;30;3;1;6;2086.7505789;392.38036996
122019;2;20191000036828;2;4;03;09;2;1;1;6;479.95669238;87.138044473
122019;2;20191000036829;2;4;09;09;7;3;1;6;555.02476261;61.563761775
122019;2;20191000036835;2;4;01;01;7;1;2;6;1125.1799171;93.243866186
122019;2;20191000036843;2;4;03;09;30;3;1;6;933.91928268;65.014818414
122019;2;20191000036846;2;4;01;09;1;1;1;6;362.67476449;99.405654462
122019;2;20191000036853;2;4;15;09;9;1;1;6;3581.4947712;81.379186966
122019;2;20191000036858;2;4;03;09;25;3;2;6;635.74157;49.036260414
122019;2;20191000036862;2;4;13;09;5;1;1;6;1789.3301365;143.91162144
122019;2;20191000038171;2;4;03;09;3;1;1;6;462.48549465;68.088546646
122019;2;20191000038172;2;4;03;09;5;2;1;6;658.01821483;152.07385657
122019;2;20191000038182;2;4;08;09;22;1;2;6;2611.7331545;21.004744059
122019;2;20191000038188;2;4;03;09;7;3;1;6;477.28020137;65.014818414
122019;2;20191000038206;2;4;14;13;6;1;1;6;2443.3747678;164.5233309
122019;2;20191000038215;2;4;03;09;10;1;1;6;1126.1877217;36.329473407
122019;2;20191000038219;2;4;03;09;3;3;3;6;258.38645534;30.877402389
122019;2;20191000038226;2;4;03;13;4;3;3;6;443.8769457;44.308865009
122019;2;20191000038231;2;4;11;01;3;1;1;6;859.78403621;110.61837472
122019;2;20191000038236;2;4;15;13;3;1;1;6;1924.5602648;195.08549426
122019;2;20191000038245;2;4;03;13;6;1;1;6;755.75424596;28.220661289
122019;2;20191000038248;2;4;15;09;2;3;3;6;342.08141559;56.691118017
122019;2;20191000038835;2;2;12;04;5;1;1;6;1146.6616968;94.232364144
122019;2;20191000039494;2;1;03;02;9;3;1;6;1224.9309505;64.885597318
122019;2;20191000040039;2;2;05;04;2;3;1;6;374.42377887;14.011905855
122019;2;20191000040041;2;2;05;04;4;3;1;6;638.83317373;10.37607679
122019;2;20191000040050;2;2;01;04;7;3;1;6;648.39659827;3.7408427979
122019;2;20191000040051;2;2;01;04;60;3;1;6;3100.1414962;6.5717988629
122019;2;20191000040052;2;2;01;04;8;1;1;1;1140.2015634;5.7262955652
122019;2;20191000040054;2;2;01;04;21;3;1;6;1171.8597719;6.5717988629
122019;2;20191000040079;2;2;05;04;3;1;1;6;617.80126122;19.600362622
122019;2;20191000040080;2;2;05;04;5;1;1;6;930.18144067;29.028865847
122019;2;20191000040089;2;2;01;04;10;2;1;6;1351.1671446;17.500145505
122019;2;20191000040090;2;2;01;04;4;1;1;1;770.64999308;11.786574611
122019;2;20191000040241;2;2;10;13;2;1;1;6;1072.6877217;828.60308876
122019;2;20191000040418;2;2;05;04;7;1;1;1;1131.9257287;26.321511
122019;2;20191000040419;2;2;05;04;5;1;1;1;711.43766098;53.317049628
122019;2;20191000040420;2;2;05;04;10;3;3;6;739.74213045;5.5160899151
122019;2;20191000040421;2;2;05;04;7;1;1;1;1234.4404981;26.321511
122019;2;20191000040489;2;2;06;04;4;2;3;6;986.62702712;12.159366081
122019;2;20191000040507;2;2;02;04;2;1;2;6;579.24714646;138.64691582
122019;2;20191000040565;2;2;06;04;4;1;1;6;1000.5440379;33.256129601
122019;2;20191000040607;2;2;05;04;2;1;1;6;477.74909494;37.75998744
122019;2;20191000040608;2;2;05;04;150;2;2;6;9041.3921418;23.327345343
122019;2;20191000040609;2;2;05;04;90;2;3;6;5697.7919372;12.902490341
122019;2;20191000040610;2;2;05;04;5;1;1;1;958.79537649;35.544699752
122019;2;20191000040724;2;2;14;09;7;1;1;6;2080.119613;154.60190426
122019;2;20191000040774;2;2;14;09;7;1;1;6;2080.119613;80.082426921
122019;2;20191000043054;2;2;06;04;8;1;1;1;1149.0591195;33.997673683
122019;2;20191000043055;2;2;06;04;7;1;1;1;1198.383939;74.549474646
122019;2;20191000043056;2;2;06;04;7;1;1;1;1051.3814081;93.186843307
122019;2;20191000043057;2;2;06;04;7;1;1;1;1111.5504003;55.912105984
122019;2;20191000043087;2;2;06;04;7;1;1;1;1198.383939;74.549474646
122019;2;20191000043088;2;2;06;04;7;1;1;1;941.67626355;74.549474646
122019;2;20191000043089;2;2;06;04;7;1;1;1;1036.3391601;74.549474646
122019;2;20191000043090;2;2;06;04;7;1;1;1;1126.1333864;74.549474646
122019;2;20191000043135;2;2;06;04;7;1;1;1;1652.5202343;37.274737323
122019;2;20191000043136;2;2;06;04;7;1;1;1;1022.5806961;167.73631795
122019;2;20191000043137;2;2;06;04;7;1;1;1;1313.9154767;37.274737323
122019;2;20191000043138;2;2;06;04;7;1;1;1;1111.5504003;55.912105984
122019;2;20191000043549;2;1;03;15;6;3;3;6;330.77229758;472.3476302
122019;2;20191000043553;2;1;03;01;9;2;1;6;649.98762519;555.265404
122019;2;20191000043558;2;1;03;10;8;3;3;6;506.93879584;284.11221259
122019;2;20191000043728;8;1;12;01;30;1;1;6;2766.2566504;990.781651
122019;2;20191000043732;2;4;14;12;4;3;1;6;1544.7507318;196.65222091
122019;2;20191000043744;2;4;10;12;4;1;1;6;898.35065494;779.24304629
122019;2;20191000043749;2;4;14;12;7;2;1;6;1516.4743873;420.54931261
122019;2;20191000043752;2;4;03;09;22;3;1;6;1043.3709035;65.014818414
122019;2;20191000043757;2;4;15;09;15;1;1;1;2212.6504593;58.214755429
122019;2;20191000043762;2;4;01;01;12;2;1;6;1319.9753321;417.2023453
122019;2;20191000044067;2;2;03;04;6;3;1;6;660.39641987;10.747133647
122019;2;20191000044076;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000044077;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000044078;2;2;01;04;7;1;1;1;960.7088366;10.28829674
122019;2;20191000044080;2;2;01;04;10;3;1;6;746.28573909;7.4816855958
122019;2;20191000044081;2;2;01;04;9;1;1;1;1357.512185;4.7807419044
122019;2;20191000044083;2;2;01;04;5;3;3;6;729.29319574;1.7766335608
122019;2;20191000044119;2;2;03;04;4;3;1;6;574.76700503;10.747133647
122019;2;20191000044128;2;2;01;04;7;1;1;1;1043.7357988;6.8588644935
122019;2;20191000044129;2;2;01;04;7;1;1;1;893.79789247;10.28829674
122019;2;20191000044130;2;2;01;04;7;1;1;1;1043.7357988;6.8588644935
122019;2;20191000044132;2;2;01;04;14;3;1;6;898.63734149;3.2858994314
122019;2;20191000044133;2;2;01;04;7;1;1;1;1150.8832515;6.8588644935
122019;2;20191000044134;2;2;01;04;7;1;1;1;1043.7357988;6.8588644935
122019;2;20191000044711;2;2;06;04;4;1;1;1;791.75176057;49.125927523
122019;2;20191000044712;2;2;06;04;4;1;1;1;747.40465418;122.81481881
122019;2;20191000044713;2;2;06;04;7;1;1;6;1215.3005634;25.23338607
122019;2;20191000044714;2;2;06;04;6;1;1;6;1034.2742957;13.832826421
122019;2;20191000045090;2;2;14;09;14;1;1;6;2972.9577106;51.868447431
122019;2;20191000045582;2;1;03;13;3;1;3;6;496.91972153;427.62750141
122019;2;20191000045839;8;1;11;07;1;1;1;6;402.80093136;1978.8712378
122019;2;20191000045856;2;4;14;13;2;1;1;6;1448.3713394;158.53419202
122019;2;20191000045866;8;4;15;09;3;1;1;6;1543.9521502;461.03349371
122019;2;20191000045872;8;4;14;08;15;1;3;6;2788.7731379;28.954720754
122019;2;20191000046694;8;1;06;01;21;3;1;6;738.54964503;1024.6145311
