A0_1;C9_0;ccaa_etapa;pernoc_etapa
20181000010729;02;01;3
20181000010729;03;13;3
20181000010752;01;13;14
20181000010752;02;08;1
20181000010846;01;07;3
20181000010846;02;11;3
20181000010846;03;06;2
20181000010846;04;12;2
20181000010871;01;13;4
20181000011182;01;04;3
20181000011183;01;04;1
20181000011183;02;04;1
20181000011183;03;04;1
20181000011183;04;04;2
20181000011184;01;04;3
20181000011265;01;04;7
20181000011267;01;04;3
20181000011268;01;04;3
20181000011426;01;09;5
20181000011565;01;07;4
20181000011580;01;12;15
20181000011585;01;12;15
20181000011600;01;07;2
20181000011623;01;12;9
20181000012135;01;01;14
20181000012186;01;10;9
20181000012187;01;10;7
20181000012901;01;10;10
20181000012947;01;02;7
20181000012960;01;07;1
20181000012960;02;11;1
20181000012963;01;01;1
20181000012967;01;07;2
20181000012967;02;11;1
20181000012967;03;01;1
20181000012968;01;10;2
20181000012968;02;01;2
20181000012969;01;09;6
20181000012971;01;08;1
20181000012971;02;01;1
20181000012976;01;09;1
20181000012976;02;13;1
20181000012976;03;01;1
20181000012977;01;09;1
20181000012980;01;01;1
20181000012981;01;01;2
20181000012984;01;09;3
20181000012984;02;01;3
20181000012985;01;01;7
20181000013187;01;16;2
20181000013732;01;04;2
20181000014266;01;06;1
20181000014266;02;16;1
20181000014266;03;07;1
20181000014272;01;03;1
20181000014272;02;06;1
20181000016070;01;07;1
20181000016070;02;01;1
20181000016070;03;01;1
20181000016072;01;16;1
20181000016077;01;17;3
20181000016084;01;07;2
20181000016084;02;07;1
20181000016109;01;03;1
20181000016109;02;16;1
20181000016109;03;06;1
20181000016109;04;06;1
20181000016186;01;16;1
20181000016340;01;10;3
20181000016406;01;10;21
20181000016506;01;09;4
20181000016974;01;09;14
20181000016975;01;09;7
20181000016976;01;09;10
20181000016977;01;09;6
20181000017186;01;13;5
20181000018425;01;13;4
20181000018512;01;13;2
20181000018622;01;15;14
20181000019723;01;13;4
20181000019821;01;13;5
20181000019919;01;12;1
20181000020062;01;03;3
20181000020070;01;07;1
20181000021050;01;04;14
20181000021050;02;04;3
20181000021050;03;09;7
20181000021132;01;16;1
20181000021132;02;07;1
20181000021142;01;07;1
20181000021146;01;06;13
20181000021167;01;16;1
20181000021182;01;14;4
20181000021182;02;14;5
20181000021193;01;01;1
20181000021199;01;09;1
20181000021199;02;10;1
20181000021199;03;01;1
20181000021200;01;07;1
20181000021200;02;01;1
20181000021213;01;01;2
20181000021216;01;01;21
20181000021360;01;01;7
20181000021361;01;10;8
20181000021363;01;10;10
20181000021364;01;14;6
20181000021364;02;10;1
20181000021365;01;10;5
20181000021402;01;10;4
20181000021403;01;10;3
20181000021405;01;10;7
20181000021406;01;10;11
20181000021472;01;09;8
20181000022140;01;09;2
20181000022140;02;13;2
20181000022140;03;08;1
20181000022140;04;01;2
20181000022140;05;01;2
20181000022140;06;12;1
20181000022142;01;12;34
20181000022296;01;09;2
20181000022299;01;07;2
20181000022345;01;16;7
20181000022373;01;16;7
20181000022424;01;07;1
20181000022429;01;17;3
20181000022442;01;09;9
20181000022485;01;07;2
20181000022485;02;11;1
20181000022485;03;01;1
20181000022487;01;09;10
20181000022488;01;10;2
20181000022488;02;01;3
20181000022488;03;01;2
20181000022499;01;09;3
20181000022499;02;01;3
20181000022502;01;01;1
20181000022502;02;07;2
20181000022503;01;10;4
20181000022503;02;01;1
20181000022503;03;01;1
20181000022505;01;16;4
20181000022505;02;13;1
20181000022505;03;01;7
20181000022507;01;01;4
20181000022507;02;01;6
20181000022510;01;01;10
20181000022513;01;15;1
20181000022513;02;07;1
20181000022515;01;01;4
20181000023146;01;09;1
20181000023317;01;13;6
20181000023317;02;16;2
20181000023317;03;16;1
20181000023369;01;13;4
20181000023369;02;01;2
20181000023369;03;01;2
20181000023369;04;01;2
20181000023369;05;01;4
20181000023376;01;13;28
20181000023378;01;13;4
20181000023378;02;16;1
20181000023378;03;09;2
20181000024255;01;01;1
20181000024260;01;01;2
20181000024263;01;12;2
20181000024263;02;13;4
20181000024264;01;07;1
20181000024265;01;02;1
20181000024265;02;01;1
20181000024268;01;01;6
20181000024270;01;02;2
20181000024270;02;10;4
20181000024271;01;09;2
20181000024271;02;01;1
20181000024271;03;01;1
20181000024272;01;16;1
20181000024272;02;07;1
20181000024272;03;01;2
20181000024283;01;10;90
20181000024636;01;09;7
20181000025551;01;10;1
20181000025554;01;14;8
20181000025623;01;10;5
20181000025624;01;10;4
20181000025625;01;14;2
20181000026354;01;04;7
20181000026355;01;04;5
20181000026466;01;04;7
20181000026468;01;04;5
20181000026469;01;04;1
20181000026799;01;07;1
20181000027234;01;09;6
20181000027408;01;09;3
20181000027408;02;13;2
20181000027486;01;09;1
20181000027486;02;01;1
20181000027486;03;01;1
20181000027486;04;01;1
20181000027486;05;01;1
20181000027486;06;01;3
20181000027486;07;13;1
20181000027548;01;04;4
20181000027619;01;04;14
20181000028188;01;13;2
20181000028188;02;01;10
20181000028188;03;01;2
20181000028188;04;01;14
20181000028714;01;09;7
20181000028993;01;13;1
20181000029048;01;09;4
20181000029898;01;15;1
20181000029950;01;16;1
20181000029958;01;07;3
20181000030036;01;07;2
20181000030042;01;07;1
20181000030054;01;13;3
20181000030095;01;13;2
20181000031386;01;04;3
20181000031386;02;04;2
20181000031387;01;04;5
20181000031439;01;04;3
20181000032368;01;11;1
20181000033366;01;09;4
20181000033475;01;13;3
20181000033477;01;03;1
20181000033480;01;13;7
20181000033618;01;13;5
20181000033620;01;01;22
20181000033802;01;09;1
20181000033802;02;09;3
20181000033802;03;02;1
20181000033844;01;09;3
20181000033846;01;10;1
20181000033847;01;07;2
20181000033847;02;07;2
20181000033847;03;01;7
20181000033847;04;01;7
20181000033848;01;14;3
20181000033851;01;11;1
20181000033851;02;01;1
20181000033862;01;01;1
20181000033862;02;01;1
20181000033863;01;01;2
20181000033864;01;01;2
20181000033867;01;01;2
20181000033867;02;01;2
20181000034021;01;07;1
20181000034030;01;10;7
20181000034032;01;10;3
20181000034078;01;10;14
20181000034079;01;10;4
20181000034641;01;09;2
20181000034641;02;09;1
20181000034737;01;13;10
20181000034756;01;13;2
20181000034757;01;05;15
20181000034812;01;13;3
20181000034833;01;13;1
20181000034834;01;13;3
20181000035071;01;10;30
20181000035072;01;10;7
20181000035073;01;10;7
20181000035074;01;10;4
20181000035135;01;10;8
20181000035136;01;10;8
20181000035455;01;04;4
20181000035456;01;04;5
20181000035457;01;04;5
20181000035796;01;13;3
20181000035796;02;09;2
20181000035801;01;13;2
20181000035804;01;13;2
20181000035804;02;13;5
20181000035883;01;09;3
20181000035885;01;09;1
20181000036196;01;07;1
20181000036566;01;16;1
20181000036566;02;15;1
20181000036566;03;15;1
20181000036879;01;04;5
20181000036880;01;04;7
20181000036927;01;04;7
20181000036973;01;13;6
20181000037018;01;13;1
20181000037046;01;13;6
20181000037046;02;10;2
20181000038015;01;09;1
20181000038015;02;10;1
20181000038019;01;07;1
20181000038019;02;01;1
20181000038022;01;10;30
20181000038027;01;01;1
20181000038032;01;09;1
20181000038032;02;10;1
20181000038032;03;01;1
20181000038073;01;16;11
20181000038300;01;04;7
20181000038302;01;04;3
20181000039023;01;16;1
20181000039044;01;16;1
20181000039059;01;16;1
20181000039059;02;11;1
20181000039068;01;09;1
20181000039074;01;01;3
20181000039080;01;14;15
20181000039080;02;01;15
20181000039080;03;01;4
20181000039086;01;01;7
20181000039087;01;16;1
20181000039087;02;07;1
20181000039087;03;01;1
20181000039229;01;07;1
20181000039690;01;09;7
20181000039692;01;09;2
20181000039704;01;09;3
20181000040517;01;10;5
20181000040524;01;09;4
20181000040526;01;09;7
20181000040527;01;04;3
20181000040527;02;09;3
20181000040888;01;13;4
20181000040888;02;08;1
20181000041005;01;01;6
20181000041021;01;13;3
20181100002300;01;07;1
20181100006419;01;09;30
20181100006520;01;09;2
20181100006520;02;04;1
20181100006871;01;13;3
20181100007782;01;13;2
20181100007782;02;13;3
20181100007782;03;01;3
20181100007782;04;01;7
20181100007782;05;01;3
20181100007783;01;09;3
20181100007783;02;13;1
20181100007783;03;01;1
20181100007783;04;01;2
20181100007783;05;01;1
20181100007783;06;01;1
20181100007783;07;13;1
20181100007784;01;01;1
20181100007784;02;04;2
20181100007784;03;09;3
20181100007853;01;13;5
20181100007853;02;10;2
20181100007856;01;13;14
20181100013895;01;13;1
20181100014102;01;16;4
20181100018626;01;07;1
20181100019483;01;12;1
20181100025918;01;16;3
20181100027433;01;12;1
20181100028347;01;13;7
20181100032253;01;13;2
20181100032253;02;09;2
20181200006964;01;13;4
20181200010742;01;04;42
20181200011694;01;16;14
20181200014502;01;09;7
20181200014606;01;09;35
20181200015187;01;13;3
20181200015257;01;13;3
20181200021568;01;13;1
20181200024082;01;04;6
20181200026289;01;04;4
20181200033718;01;04;4
20191000000003;01;05;10
20191000000004;01;05;14
20191000000005;01;05;26
20191000000006;01;05;10
20191000000007;01;05;11
20191000000009;01;05;10
20191000000013;01;05;10
20191000000014;01;05;7
20191000000016;01;05;7
20191000000017;01;05;7
20191000000018;01;05;7
20191000000019;01;05;7
20191000000037;01;05;10
20191000000038;01;05;12
20191000000039;01;05;14
20191000000041;01;05;11
20191000000065;01;05;14
20191000000070;01;05;7
20191000000071;01;05;15
20191000000073;01;05;7
20191000000074;01;05;10
20191000000075;01;05;7
20191000000078;01;05;7
20191000000079;01;05;7
20191000000099;01;04;3
20191000000100;01;04;7
20191000000101;01;04;5
20191000000102;01;04;9
20191000000103;01;04;7
20191000000104;01;04;10
20191000000106;01;04;5
20191000000107;01;04;6
20191000000108;01;04;7
20191000000109;01;04;7
20191000000110;01;04;7
20191000000111;01;04;7
20191000000112;01;04;7
20191000000146;01;04;4
20191000000147;01;04;14
20191000000149;01;04;7
20191000000150;01;04;1
20191000000151;01;04;4
20191000000153;01;04;90
20191000000154;01;04;15
20191000000154;02;04;15
20191000000155;01;04;7
20191000000157;01;04;6
20191000000158;01;04;7
20191000000159;01;04;7
20191000000160;01;04;7
20191000000161;01;04;7
20191000000176;01;05;10
20191000000178;01;05;21
20191000000179;01;05;7
20191000000239;01;05;7
20191000000240;01;05;15
20191000000241;01;05;12
20191000000242;01;05;5
20191000000244;01;05;5
20191000000245;01;05;5
20191000000248;01;05;7
20191000000250;01;05;10
20191000000251;01;05;7
20191000000252;01;05;5
20191000000253;01;05;14
20191000000254;01;05;18
20191000000256;01;05;21
20191000000257;01;05;10
20191000000260;01;05;11
20191000000262;01;05;15
20191000000263;01;05;5
20191000000266;01;05;5
20191000000324;01;05;14
20191000000325;01;05;7
20191000000326;01;05;7
20191000000327;01;05;10
20191000000328;01;05;14
20191000000329;01;05;7
20191000000330;01;05;7
20191000000332;01;05;4
20191000000333;01;05;10
20191000000334;01;05;10
20191000000336;01;05;21
20191000000337;01;05;7
20191000000338;01;05;8
20191000000339;01;05;7
20191000000340;01;05;7
20191000000341;01;05;11
20191000000342;01;05;7
20191000000345;01;05;7
20191000000348;01;05;43
20191000000350;01;05;7
20191000000352;01;05;28
20191000000353;01;05;7
20191000000355;01;05;7
20191000000357;01;05;14
20191000000412;01;05;14
20191000000414;01;05;7
20191000000416;01;05;7
20191000000418;01;05;14
20191000000419;01;05;18
20191000000420;01;05;11
20191000000421;01;05;11
20191000000422;01;05;7
20191000000482;01;05;7
20191000000483;01;05;7
20191000000484;01;05;3
20191000000485;01;05;7
20191000000486;01;05;7
20191000000487;01;05;6
20191000000488;01;05;7
20191000000489;01;05;6
20191000000528;01;05;7
20191000000529;01;05;7
20191000000531;01;05;7
20191000000533;01;05;10
20191000000534;01;05;18
20191000000537;01;05;6
20191000000539;01;05;13
20191000000540;01;05;11
20191000000592;01;16;1
20191000000592;02;12;28
20191000000595;01;12;13
20191000000596;01;13;14
20191000000602;01;13;3
20191000000603;01;09;5
20191000000604;01;07;5
20191000000605;01;13;6
20191000000607;01;13;8
20191000000608;01;13;7
20191000000609;01;13;4
20191000000611;01;08;14
20191000000710;01;13;2
20191000000713;01;13;4
20191000000713;02;07;2
20191000000716;01;13;5
20191000000716;02;01;2
20191000000717;01;13;4
20191000000721;01;13;3
20191000000725;01;12;10
20191000000729;01;13;3
20191000000730;01;13;3
20191000000731;01;13;3
20191000000733;01;13;4
20191000000735;01;13;6
20191000000738;01;01;2
20191000000738;02;01;2
20191000000738;03;01;2
20191000000738;04;01;2
20191000000815;01;09;1
20191000000822;01;10;8
20191000000824;01;04;30
20191000000824;02;09;15
20191000000827;01;01;8
20191000000831;01;10;40
20191000000833;01;01;30
20191000000834;01;10;16
20191000000835;01;16;1
20191000000840;01;16;15
20191000000841;01;10;14
20191000000842;01;10;7
20191000000844;01;10;8
20191000000858;01;09;10
20191000000864;01;09;1
20191000000876;01;09;40
20191000000877;01;09;14
20191000000882;01;02;1
20191000000901;01;13;1
20191000000901;02;07;3
20191000000901;03;16;1
20191000000902;01;07;2
20191000000902;02;02;1
20191000000908;01;15;1
20191000000961;01;09;3
20191000000962;01;09;6
20191000000962;02;09;6
20191000000964;01;04;150
20191000000965;01;01;72
20191000000965;02;10;108
20191000000966;01;04;150
20191000000996;01;08;3
20191000000996;02;09;1
20191000000997;01;09;4
20191000000998;01;09;2
20191000000998;02;09;1
20191000000998;03;09;3
20191000001001;01;16;1
20191000001001;02;10;1
20191000001001;03;02;4
20191000001001;04;10;2
20191000001001;05;09;7
20191000001015;01;09;4
20191000001015;02;04;4
20191000001015;03;09;1
20191000001015;04;04;1
20191000001033;01;09;1
20191000001033;02;04;1
20191000001033;03;09;1
20191000001040;01;09;1
20191000001040;02;04;1
20191000001040;03;09;1
20191000001042;01;09;2
20191000001042;02;04;1
20191000001042;03;09;1
20191000001044;01;01;14
20191000001046;01;09;30
20191000001048;01;16;2
20191000001048;02;02;1
20191000001048;03;09;2
20191000001049;01;05;21
20191000001053;01;09;20
20191000001054;01;09;30
20191000001056;01;09;10
20191000001060;01;09;8
20191000001063;01;10;5
20191000001071;01;10;3
20191000001071;02;09;1
20191000001071;03;09;1
20191000001077;01;16;1
20191000001080;01;01;16
20191000001087;01;07;1
20191000001088;01;01;20
20191000001089;01;01;14
20191000001094;01;06;5
20191000001098;01;01;1
20191000001098;02;07;1
20191000001140;01;13;1
20191000001140;02;01;2
20191000001146;01;09;3
20191000001146;02;09;1
20191000001146;03;10;2
20191000001147;01;13;3
20191000001154;01;09;1
20191000001161;01;09;14
20191000001162;01;09;7
20191000001163;01;09;7
20191000001189;01;09;3
20191000001189;02;09;2
20191000001191;01;09;7
20191000001193;01;09;10
20191000001194;01;09;60
20191000001196;01;09;2
20191000001197;01;09;10
20191000001198;01;09;9
20191000001199;01;09;7
20191000001200;01;09;7
20191000001201;01;09;14
20191000001202;01;09;2
20191000001203;01;09;7
20191000001219;01;05;24
20191000001220;01;05;10
20191000001221;01;05;14
20191000001222;01;05;10
20191000001223;01;05;7
20191000001224;01;05;10
20191000001225;01;05;10
20191000001226;01;05;7
20191000001273;01;05;7
20191000001274;01;05;7
20191000001275;01;05;7
20191000001276;01;05;6
20191000001277;01;05;7
20191000001279;01;05;7
20191000001280;01;05;12
20191000001281;01;05;10
20191000001282;01;05;8
20191000001283;01;05;12
20191000001284;01;05;12
20191000001285;01;05;14
20191000001286;01;05;10
20191000001287;01;05;17
20191000001308;01;05;7
20191000001309;01;05;12
20191000001310;01;05;10
20191000001311;01;05;7
20191000001312;01;05;10
20191000001313;01;05;10
20191000001314;01;05;10
20191000001315;01;05;10
20191000001359;01;05;8
20191000001360;01;05;8
20191000001361;01;05;7
20191000001362;01;05;7
20191000001363;01;05;14
20191000001364;01;05;14
20191000001365;01;05;7
20191000001366;01;05;7
20191000001367;01;05;10
20191000001368;01;05;12
20191000001369;01;05;7
20191000001371;01;05;7
20191000001372;01;05;14
20191000001373;01;05;14
20191000001374;01;05;7
20191000001388;01;04;7
20191000001389;01;04;4
20191000001390;01;04;4
20191000001391;01;04;3
20191000001429;01;04;2
20191000001432;01;04;5
20191000001448;01;04;7
20191000001449;01;04;7
20191000001450;01;04;7
20191000001465;01;04;7
20191000001466;01;04;9
20191000001467;01;04;14
20191000001468;01;04;10
20191000001469;01;04;6
20191000001470;01;04;7
20191000001513;01;04;7
20191000001514;01;04;7
20191000001526;01;04;14
20191000001527;01;04;10
20191000001528;01;04;7
20191000001529;01;04;14
20191000001530;01;04;10
20191000001574;01;05;9
20191000001576;01;05;7
20191000001577;01;05;7
20191000001578;01;05;7
20191000001579;01;05;21
20191000001580;01;05;7
20191000001581;01;05;4
20191000001582;01;05;7
20191000001583;01;05;7
20191000001589;01;05;10
20191000001590;01;05;14
20191000001591;01;05;7
20191000001592;01;05;9
20191000001594;01;05;9
20191000001596;01;05;9
20191000001598;01;05;20
20191000001632;01;05;7
20191000001634;01;05;7
20191000001635;01;05;14
20191000001637;01;05;7
20191000001638;01;05;9
20191000001640;01;05;7
20191000001643;01;05;7
20191000001645;01;05;7
20191000001647;01;05;7
20191000001648;01;05;6
20191000001649;01;05;7
20191000001650;01;05;14
20191000001653;01;05;6
20191000001654;01;05;10
20191000001655;01;05;11
20191000001656;01;05;9
20191000001658;01;05;6
20191000001659;01;05;9
20191000001687;01;05;7
20191000001688;01;05;10
20191000001690;01;05;10
20191000001691;01;05;7
20191000001692;01;05;9
20191000001693;01;05;6
20191000001694;01;05;7
20191000001695;01;05;7
20191000001697;01;05;11
20191000001699;01;05;10
20191000001700;01;05;11
20191000001701;01;05;7
20191000001702;01;15;7
20191000001703;01;02;9
20191000001704;01;02;9
20191000001705;01;02;3
20191000001706;01;02;6
20191000001830;01;10;7
20191000001831;01;07;1
20191000001831;02;14;35
20191000001832;01;01;10
20191000001833;01;01;14
20191000001834;01;14;10
20191000001848;01;01;7
20191000001849;01;14;14
20191000001850;01;14;5
20191000001851;01;01;30
20191000001852;01;14;13
20191000001968;01;09;45
20191000001969;01;09;3
20191000001970;01;01;3
20191000001970;02;01;1
20191000001970;03;01;1
20191000001970;04;09;1
20191000001971;01;09;4
20191000001972;01;09;8
20191000002053;01;09;3
20191000002054;01;09;3
20191000002055;01;09;3
20191000002056;01;04;2
20191000002057;01;09;5
20191000002057;02;09;1
20191000002058;01;09;4
20191000002059;01;13;3
20191000002059;02;09;3
20191000002060;01;05;15
20191000002061;01;09;1
20191000002062;01;09;15
20191000002064;01;09;2
20191000002065;01;09;21
20191000002110;01;09;4
20191000002111;01;09;14
20191000002112;01;09;5
20191000002168;01;05;7
20191000002169;01;09;5
20191000002170;01;09;3
20191000002171;01;09;1
20191000002172;01;09;2
20191000002173;01;09;1
20191000002174;01;09;7
20191000002175;01;09;35
20191000002176;01;09;3
20191000002177;01;09;3
20191000002178;01;09;1
20191000002179;01;09;2
20191000002205;01;09;7
20191000002218;01;09;4
20191000002219;01;09;2
20191000002250;01;09;2
20191000002250;02;01;8
20191000002268;01;07;5
20191000002268;02;09;3
20191000002285;01;09;3
20191000002292;01;16;1
20191000002305;01;07;7
20191000002305;02;07;7
20191000002305;03;07;7
20191000002305;04;06;4
20191000002307;01;07;1
20191000002308;01;07;1
20191000002309;01;02;1
20191000002309;02;09;1
20191000002309;03;09;4
20191000002309;04;08;1
20191000002309;05;10;2
20191000002309;06;10;15
20191000002309;07;10;1
20191000002309;08;10;1
20191000002309;09;10;2
20191000002309;10;14;2
20191000002309;11;14;2
20191000002309;12;01;2
20191000002309;13;01;4
20191000002309;14;01;2
20191000002309;15;01;2
20191000002309;16;11;2
20191000002309;17;11;1
20191000002309;18;11;1
20191000002309;19;07;2
20191000002309;20;07;2
20191000002309;21;07;1
20191000002309;22;16;1
20191000002309;23;16;1
20191000002344;01;01;2
20191000002364;01;07;2
20191000002373;01;01;21
20191000002375;01;01;15
20191000002378;01;07;1
20191000002390;01;01;10
20191000002399;01;01;5
20191000002400;01;02;1
20191000002400;02;02;1
20191000002400;03;01;1
20191000002413;01;01;35
20191000002414;01;01;16
20191000002415;01;01;14
20191000002416;01;06;23
20191000002419;01;01;3
20191000002424;01;01;7
20191000002427;01;01;7
20191000002436;01;09;3
20191000002436;02;09;1
20191000002438;01;09;1
20191000002438;02;09;2
20191000002438;03;04;1
20191000002441;01;13;2
20191000002441;02;09;1
20191000002443;01;09;2
20191000002443;02;09;1
20191000002444;01;09;1
20191000002444;02;09;1
20191000002446;01;09;2
20191000002446;02;09;1
20191000002448;01;13;5
20191000002448;02;10;7
20191000002448;03;09;7
20191000002448;04;09;1
20191000002449;01;13;3
20191000002449;02;04;3
20191000002449;03;04;2
20191000002449;04;09;3
20191000002453;01;09;4
20191000002453;02;09;1
20191000002454;01;09;3
20191000002454;02;09;1
20191000002455;01;09;1
20191000002455;02;09;1
20191000002456;01;09;1
20191000002456;02;09;1
20191000002460;01;09;1
20191000002460;02;09;1
20191000002588;01;10;9
20191000002589;01;09;15
20191000002589;02;10;7
20191000002591;01;10;14
20191000002601;01;14;7
20191000002606;01;10;35
20191000002611;01;10;2
20191000002612;01;10;14
20191000002614;01;16;1
20191000002616;01;16;2
20191000002616;02;02;1
20191000002621;01;16;1
20191000002621;02;01;10
20191000002621;03;09;1
20191000002621;04;13;1
20191000002623;01;07;1
20191000002623;02;12;4
20191000002631;01;11;10
20191000002631;02;11;1
20191000002646;01;05;7
20191000002647;01;05;14
20191000002648;01;05;7
20191000002651;01;05;7
20191000002726;01;05;14
20191000002728;01;05;7
20191000002730;01;05;9
20191000002731;01;05;7
20191000002732;01;05;12
20191000002734;01;05;9
20191000002735;01;05;14
20191000002737;01;05;7
20191000002738;01;05;7
20191000002739;01;05;7
20191000002754;01;05;14
20191000002755;01;05;7
20191000002758;01;05;7
20191000002759;01;05;7
20191000002849;01;05;22
20191000002850;01;05;14
20191000002851;01;05;8
20191000002852;01;05;12
20191000002853;01;05;14
20191000002854;01;05;12
20191000002857;01;05;8
20191000002858;01;05;7
20191000002896;01;09;14
20191000002897;01;09;4
20191000002908;01;09;3
20191000002908;02;09;3
20191000002908;03;09;5
20191000002909;01;09;14
20191000002910;01;09;21
20191000002913;01;05;6
20191000002914;01;05;7
20191000002915;01;05;7
20191000002943;01;05;7
20191000002944;01;05;10
20191000002945;01;05;14
20191000002946;01;05;14
20191000002947;01;05;7
20191000002948;01;05;7
20191000002949;01;05;15
20191000002950;01;05;21
20191000002951;01;05;10
20191000002953;01;05;5
20191000002955;01;05;10
20191000002956;01;05;7
20191000002967;01;05;7
20191000002968;01;05;7
20191000002969;01;05;3
20191000002995;01;05;7
20191000002996;01;05;9
20191000002997;01;05;15
20191000002999;01;05;14
20191000003000;01;05;10
20191000003001;01;05;21
20191000003003;01;05;14
20191000003004;01;05;7
20191000003006;01;05;7
20191000003008;01;05;10
20191000003009;01;05;7
20191000003010;01;05;11
20191000003026;01;13;3
20191000003026;02;09;4
20191000003027;01;16;4
20191000003027;02;16;3
20191000003027;03;12;4
20191000003028;01;13;3
20191000003030;01;01;2
20191000003030;02;01;3
20191000003030;03;01;2
20191000003036;01;13;3
20191000003038;01;10;3
20191000003038;02;13;2
20191000003041;01;13;7
20191000003084;01;13;2
20191000003084;02;09;4
20191000003084;03;04;5
20191000003085;01;13;5
20191000003085;02;10;2
20191000003087;01;13;1
20191000003087;02;09;1
20191000003088;01;13;2
20191000003089;01;13;5
20191000003090;01;13;4
20191000003091;01;05;7
20191000003091;02;13;1
20191000003092;01;13;2
20191000003092;02;09;2
20191000003093;01;13;5
20191000003113;01;13;2
20191000003114;01;13;2
20191000003115;01;13;1
20191000003116;01;13;2
20191000003117;01;13;4
20191000003118;01;08;2
