A0_1;C9_0;ccaa_etapa;pernoc_etapa
20190800011921;01;01;2
20190800012043;01;10;5
20190800012044;01;10;21
20190800012143;01;10;4
20190800012144;01;10;7
20190800012145;01;10;14
20190800012581;01;04;7
20190800012582;01;04;9
20190800012583;01;04;14
20190800012584;01;04;9
20190800012649;01;04;7
20190800012651;01;04;7
20190800012652;01;04;7
20190800013853;01;13;6
20190800013855;01;12;7
20190800013857;01;13;21
20190800013858;01;13;2
20190800013859;01;16;1
20190800013859;02;12;12
20190800013859;03;12;2
20190800013953;01;12;4
20190800013960;01;12;12
20190800014145;01;07;2
20190800014168;01;01;3
20190800014600;01;07;2
20190800014623;01;09;4
20190800014623;02;16;3
20190800014661;01;01;4
20190800014671;01;01;5
20190800014675;01;09;5
20190800014687;01;09;4
20190800014692;01;10;2
20190800014692;02;09;1
20190800014700;01;10;3
20190800014700;02;04;17
20190800014703;01;09;4
20190800014706;01;09;4
20190800014716;01;09;1
20190800014721;01;13;5
20190800014721;02;09;3
20190800014737;01;02;3
20190800014743;01;09;9
20190800014753;01;09;4
20190800014763;01;09;7
20190800014769;01;01;2
20190800014769;02;10;2
20190800014775;01;08;10
20190800014781;01;13;10
20190800014790;01;09;1
20190800014792;01;09;2
20190800014804;01;09;3
20190800014808;01;09;2
20190800014808;02;10;4
20190800014817;01;09;3
20190800014823;01;09;5
20190800014834;01;09;7
20190800015528;01;09;5
20190800015934;01;12;7
20190800016624;01;04;9
20190800016625;01;04;5
20190800016626;01;04;4
20190800016692;01;04;21
20190800017431;01;13;3
20190800017431;02;09;3
20190800017511;01;12;7
20190800017623;01;07;10
20190800018403;01;13;2
20190800018478;01;01;5
20190800018481;01;16;2
20190800018490;01;09;4
20190800018497;01;09;2
20190800018504;01;09;7
20190800018505;01;09;3
20190800018510;01;09;8
20190800018514;01;09;5
20190800018531;01;09;7
20190800018536;01;09;8
20190800018540;01;09;7
20190800018552;01;09;2
20190800018556;01;10;14
20190800018571;01;14;7
20190800018579;01;09;5
20190800018584;01;09;14
20190800018592;01;01;7
20190800018592;02;13;4
20190800018592;03;09;2
20190800018597;01;09;21
20190800018598;01;09;4
20190800018616;01;09;21
20190800018620;01;09;60
20190800018631;01;09;1
20190800018636;01;09;2
20190800018650;01;09;2
20190800019460;01;13;3
20190800019461;01;13;1
20190800019461;02;01;2
20190800019461;03;01;2
20190800019836;01;04;7
20190800019838;01;04;5
20190800019840;01;04;4
20190800019841;01;04;7
20190800019872;01;04;2
20190800019876;01;04;7
20190800020679;01;12;30
20190800020683;01;12;5
20190800020683;02;13;2
20190800020685;01;13;7
20190800020686;01;07;6
20190800020789;01;05;1
20190800020795;01;12;10
20190800020799;01;01;12
20190800020799;02;02;23
20190800020841;01;12;7
20190800020982;01;16;10
20190800020982;02;07;1
20190800021002;01;16;1
20190800021041;01;07;1
20190800021041;02;12;1
20190800021041;03;06;1
20190800021072;01;01;35
20190800021091;01;01;1
20190800021093;01;01;9
20190800021096;01;07;1
20190800021107;01;10;12
20190800021108;01;01;1
20190800021520;01;01;5
20190800021525;01;13;4
20190800021538;01;09;7
20190800021544;01;09;7
20190800021553;01;09;7
20190800021562;01;09;6
20190800021567;01;09;7
20190800021571;01;10;14
20190800021577;01;13;1
20190800021577;02;01;1
20190800021577;03;01;1
20190800021577;04;01;16
20190800021577;05;09;1
20190800021582;01;09;15
20190800021587;01;09;14
20190800021590;01;09;1
20190800021594;01;09;6
20190800021597;01;09;3
20190800021602;01;09;5
20190800021616;01;10;10
20190800021620;01;09;3
20190800021628;01;04;7
20190800021632;01;04;10
20190800021643;01;09;7
20190800021643;02;09;5
20190800021648;01;13;14
20190800021651;01;13;5
20190800021657;01;04;7
20190800021665;01;09;6
20190800021667;01;09;2
20190800021752;01;10;7
20190800021753;01;10;5
20190800021754;01;10;5
20190800021844;01;10;4
20190800021845;01;10;9
20190800021846;01;10;6
20190800022312;01;04;2
20190800022313;01;04;4
20190800022314;01;04;2
20190800022368;01;04;4
20190800023931;01;12;2
20190800023933;01;12;2
20190800023940;01;12;21
20190800024274;01;04;7
20190800024411;01;04;6
20190800024536;01;04;12
20190800024537;01;04;6
20190800024797;01;09;6
20190800024863;01;09;3
20190800024864;01;09;28
20190800025373;01;13;40
20190800025382;01;09;3
20190800025392;01;09;1
20190800025405;01;04;3
20190800025405;02;09;3
20190800025405;03;13;2
20190800025674;01;04;6
20190800025675;01;04;9
20190800025676;01;04;8
20190800025830;01;09;10
20190800025837;01;09;1
20190800025952;01;07;1
20190800025955;01;07;1
20190800025963;01;13;2
20190800026131;01;07;2
20190800026163;01;12;15
20190800026180;01;12;10
20190800026205;01;01;5
20190800026213;01;09;5
20190800026215;01;10;10
20190800026233;01;09;4
20190800026240;01;09;6
20190800026249;01;09;9
20190800026256;01;09;4
20190800026258;01;14;7
20190800026270;01;13;30
20190800026282;01;09;11
20190800026289;01;13;1
20190800026294;01;10;4
20190800026294;02;09;4
20190800027223;01;09;2
20190800027224;01;09;7
20190800027226;01;13;2
20190800027226;02;09;2
20190800027301;01;09;5
20190800027308;01;16;3
20190800027308;02;09;3
20190800028025;01;16;7
20190800028032;01;16;8
20190800028094;01;11;1
20190800028274;01;04;7
20190800028276;01;04;7
20190800028277;01;04;7
20190800028330;01;04;7
20190800028331;01;04;7
20190800028332;01;04;6
20190800028334;01;04;5
20190800028614;01;04;7
20190800028883;01;04;7
20190800028884;01;04;21
20190800028993;01;04;7
20190800028996;01;04;7
20190800028996;02;04;5
20190800030019;01;16;1
20190800030019;02;03;2
20190800030032;01;12;10
20190800030035;01;08;5
20190800030035;02;03;5
20190800030043;01;13;4
20190800030043;02;09;4
20190800030050;01;09;6
20190800030060;01;01;4
20190800030060;02;01;2
20190800030060;03;09;4
20190800030068;01;09;3
20190800030074;01;09;20
20190800030078;01;09;4
20190800030084;01;09;3
20190800030089;01;13;8
20190800030101;01;10;14
20190800030104;01;09;3
20190800030113;01;09;14
20190800030117;01;09;14
20190800030122;01;09;7
20190800030122;02;09;5
20190800030142;01;09;7
20190800030160;01;09;3
20190800030168;01;04;4
20190800030168;02;09;2
20190800030179;01;09;4
20190800030192;01;09;4
20190800030198;01;09;14
20190800030261;01;14;13
20190800030262;01;10;4
20190800030321;01;10;14
20190800030322;01;08;20
20190800030322;02;10;15
20190800030629;01;04;7
20190800030630;01;04;4
20190800030691;01;04;4
20190800030692;01;04;11
20190800030693;01;04;4
20190800030837;01;04;9
20190800031006;01;04;6
20190800031007;01;04;18
20190800031237;01;09;4
20190800031336;01;09;4
20190800031337;01;13;3
20190800031337;02;09;3
20190800031338;01;09;2
20190800031338;02;09;2
20190800031507;01;12;12
20190800031511;01;12;3
20190800032031;01;07;1
20190800032031;02;15;1
20190800032705;01;13;1
20190800032705;02;01;1
20190800032705;03;01;3
20190800032705;04;01;2
20190800032705;05;01;2
20190800032706;01;10;8
20190800032706;02;13;4
20190800032707;01;13;2
20190800032707;02;10;10
20190800032708;01;10;12
20190800032724;01;13;3
20190800032724;02;09;2
20190800032724;03;16;2
20190800032746;01;12;3
20190800032749;01;13;7
20190800033696;01;09;2
20190800033835;01;13;3
20190800033840;01;09;3
20190800033840;02;04;3
20190800033840;03;13;3
20190800033933;01;09;1
20190800033933;02;13;2
20190800033933;03;01;1
20190800033933;04;01;1
20190800033933;05;01;1
20190800033938;01;16;4
20190800034178;01;05;2
20190800034178;02;09;1
20190800034353;01;16;1
20190800034355;01;13;1
20190800034369;01;07;2
20190800034369;02;07;2
20190800035481;01;09;7
20190800035559;01;09;3
20190800035559;02;13;2
20190800035559;03;01;1
20190800035717;01;12;3
20190800035720;01;12;3
20190800036138;01;07;2
20190800036432;01;13;4
20190800036579;01;13;10
20190800037439;01;09;4
20190800037494;01;09;3
20190800037581;01;13;15
20190800037691;01;05;6
20190800037790;01;12;4
20190800037792;01;12;6
20190800037857;01;16;1
20190800037899;01;12;1
20190800037899;02;01;4
20190800037900;01;01;7
20190800037924;01;01;21
20190800037924;02;01;1
20190800037929;01;11;10
20190800037939;01;14;1
20190800037939;02;01;2
20190800037939;03;01;1
20190800038467;01;10;7
20190800038468;01;10;2
20190800038468;02;01;2
20190800038468;03;01;2
20190800038468;04;01;2
20190800038468;05;10;1
20190800038511;01;10;7
20190800038512;01;10;3
20190800038512;02;10;4
20190800038514;01;10;6
20190800038846;01;16;7
20190800039607;01;12;6
20190800040274;01;13;1
20190800040278;01;13;2
20190800040284;01;09;3
20190800040284;02;10;2
20190800040284;03;13;2
20190800040388;01;10;14
20190800040414;01;10;5
20190800040415;01;10;1
20190800040415;02;01;2
20190800040415;03;10;3
20190800040624;01;10;90
20190800040779;01;04;4
20190800040781;01;04;10
20190800040782;01;04;5
20190800040907;01;04;9
20190800040908;01;04;11
20190800040909;01;04;7
20190800040911;01;04;7
20190800041577;01;09;6
20190800041696;01;07;1
20190800041707;01;16;2
20190800041771;01;01;7
20190800041800;01;01;21
20190800042191;01;09;5
20190800042196;01;09;2
20190800042205;01;09;5
20190800042213;01;09;6
20190800042213;02;09;5
20190800042213;03;09;4
20190800042213;04;09;4
20190800042219;01;09;2
20190800042225;01;09;3
20190800042228;01;09;11
20190800042230;01;09;2
20190800042238;01;09;10
20190800042243;01;13;6
20190800042243;02;09;3
20190800042376;01;04;3
20190800042641;01;13;7
20190800043134;01;13;2
20190800043134;02;09;2
20190800043134;03;01;1
20190800043134;04;01;1
20190800043177;01;13;1
20190800043884;01;16;1
20190800043948;01;09;3
20190800043955;01;09;5
20190800043959;01;09;3
20190800043969;01;09;5
20190800043977;01;09;3
20190800043981;01;09;3
20190800043989;01;09;2
20190800043994;01;09;7
20190800044803;01;04;6
20190800044890;01;04;20
20190800044891;01;04;10
20190800044892;01;04;11
20190800045284;01;05;7
20190800045284;02;05;23
20190800045285;01;05;8
20190800045322;01;12;8
20190800045323;01;13;3
20190800045323;02;10;2
20190800045323;03;04;5
20190800045323;04;04;2
20190800045394;01;01;1
20190800045426;01;13;3
20190800045428;01;12;7
20190800045433;01;09;2
20190800045909;01;07;1
20190800046482;01;07;35
20190800046673;01;09;1
20190800046673;02;10;1
20190800046673;03;13;1
20190800046962;01;09;12
20190800046965;01;09;3
20190800046970;01;13;4
20190800046970;02;12;14
20190800046970;03;07;2
20190800046970;04;08;2
20190800046970;05;02;1
20190800046970;06;12;1
20190800047508;01;07;1
20190800047581;01;07;1
20190800047627;01;01;6
20190800047630;01;10;45
20190800047647;01;13;1
20190800047950;01;13;2
20190800047950;02;09;2
20190800047953;01;09;2
20190800047962;01;10;14
20190800047964;01;09;15
20190800047968;01;09;17
20190800047969;01;09;21
20190800047971;01;09;7
20190800047975;01;09;6
20190800047985;01;09;2
20190800047987;01;09;7
20190800047992;01;04;14
20190800047997;01;09;8
20190800048004;01;09;5
20190800048011;01;09;3
20190800048021;01;09;2
20190800048023;01;09;6
20190800048029;01;09;20
20190800048038;01;09;21
20190800048046;01;09;7
20190800048140;01;10;10
20190800048327;01;17;8
20190800049881;01;12;8
20190800050236;01;09;2
20190800050316;01;13;1
20190800050322;01;13;4
20190800050322;02;01;3
20190800050328;01;09;3
20190800050328;02;13;4
20190800050335;01;09;3
20190800050335;02;13;3
20190800050337;01;09;2
20190800050337;02;01;3
20190800050337;03;08;1
20190800050337;04;13;2
20190800050338;01;13;2
20190800050338;02;01;6
20190800050341;01;04;5
20190800051518;01;13;7
20190800051532;01;09;8
20190800051538;01;09;4
20190800051546;01;09;5
20190800051552;01;09;24
20190800051559;01;13;1
20190800051559;02;09;3
20190800051566;01;09;6
20190800051567;01;09;90
20190800051576;01;09;3
20190800052270;01;04;10
20190800052272;01;04;8
20190800052273;01;04;6
20190800053110;01;09;6
20190800053116;01;09;5
20190800053116;02;10;4
20190800053116;03;01;3
20190800053116;04;13;4
20190800053118;01;09;7
20190800053127;01;09;5
20190800053141;01;09;3
20190800053149;01;13;2
20190800053149;02;09;3
20190800053153;01;09;1
20190800053163;01;09;2
20190800053167;01;09;2
20190800053176;01;01;3
20190800053176;02;01;1
20190800053176;03;01;2
20190800053176;04;13;3
20190800053176;05;09;5
20190800053179;01;09;5
20190800053185;01;01;5
20190800053192;01;13;8
20190800053192;02;09;3
20190800053198;01;05;8
20190800053203;01;13;7
20190800053216;01;02;7
20190800053222;01;08;21
20190800054061;01;10;25
20190800054062;01;10;8
20190800054063;01;10;7
20190800054064;01;10;10
20190800054065;01;14;10
20190800054145;01;09;3
20190800054320;01;12;2
20190800054327;01;12;4
20190800055903;01;13;2
20190800055903;02;13;4
20190800055903;03;07;9
20190800055903;04;09;4
20190800055905;01;13;5
20190800055906;01;12;2
20190800055907;01;09;1
20190800055907;02;13;2
20190800055916;01;10;1
20190800055974;01;13;3
20190800055974;02;09;1
20190800055980;01;13;14
20190800056338;01;07;1
20190800056374;01;09;1
20190800056374;02;01;2
20190800056374;03;01;1
20190800056374;04;01;3
20190800056374;05;01;1
20190800056410;01;01;1
20190800056410;02;11;2
20190800056448;01;01;1
20190800056914;01;07;1
20190800056925;01;12;1
20190800056940;01;12;6
20190800056943;01;12;5
20190800056950;01;12;3
20190800056960;01;12;3
20190800056966;01;12;7
20190800058861;01;04;4
20190800058862;01;04;7
20190800058864;01;04;5
20190800058865;01;04;6
20190800058899;01;04;7
20190800058991;01;09;3
20190800058991;02;04;2
20190800058991;03;13;3
20190800059949;01;13;15
20190800060405;01;07;1
20190800060422;01;01;3
20190900000090;01;04;7
20190900000091;01;04;5
20190900000092;01;04;6
20190900000093;01;04;8
20190900000115;01;04;4
20190900000116;01;04;4
20190900000117;01;04;5
20190900000118;01;04;10
20190900000142;01;04;10
20190900000143;01;04;3
20190900000144;01;04;3
20190900000145;01;04;7
20190900000146;01;10;3
20190900000146;02;04;4
20190900000147;01;04;13
20190900000148;01;04;5
20190900000148;02;04;5
20190900000149;01;04;14
20190900000150;01;04;6
20190900000151;01;04;6
20190900000152;01;04;2
20190900000153;01;04;2
20190900000154;01;04;7
20190900000155;01;04;4
20190900000156;01;04;2
20190900000157;01;04;3
20190900000158;01;04;7
20190900000159;01;04;7
20190900000160;01;04;7
20190900000161;01;04;7
20190900000178;01;04;4
20190900000179;01;04;6
20190900000202;01;04;11
20190900000203;01;04;5
20190900000204;01;04;7
20190900000205;01;04;7
20190900000207;01;04;8
20190900000208;01;04;9
20190900000210;01;04;8
20190900000211;01;04;4
20190900000212;01;04;5
20190900000213;01;04;2
20190900000214;01;04;3
20190900000215;01;04;4
20190900000216;01;04;5
20190900000402;01;09;2
20190900000404;01;09;6
20190900000406;01;10;6
20190900000410;01;10;8
20190900000411;01;10;60
20190900000419;01;10;1
20190900000420;01;09;12
20190900000423;01;10;3
20190900000441;01;10;5
20190900000455;01;01;14
20190900000464;01;16;4
20190900000464;02;06;5
20190900000470;01;01;21
20190900000475;01;08;1
20190900000475;02;13;1
20190900000476;01;10;3
20190900000479;01;01;21
20190900000481;01;02;2
20190900000492;01;12;6
20190900000495;01;09;14
20190900000502;01;09;6
20190900000505;01;09;4
20190900000512;01;16;3
20190900000512;02;09;5
20190900000513;01;09;8
20190900000514;01;02;1
20190900000514;02;11;1
20190900000521;01;09;2
20190900000522;01;09;1
20190900000527;01;10;14
20190900000528;01;02;12
20190900000530;01;10;2
20190900000531;01;10;17
20190900000532;01;10;15
20190900000533;01;10;6
20190900000534;01;10;12
20190900000535;01;10;1
20190900000536;01;01;14
20190900000537;01;10;10
20190900000537;02;04;7
20190900000537;03;10;4
20190900000537;04;01;4
20190900000538;01;10;1
20190900000539;01;10;15
20190900000540;01;10;30
20190900000541;01;10;18
20190900000541;02;09;2
20190900000542;01;10;16
20190900000543;01;10;24
20190900000544;01;10;13
20190900000545;01;10;15
20190900000545;02;10;2
20190900000545;03;09;5
20190900000546;01;10;1
20190900000558;01;10;1
20190900000869;01;10;15
20190900000875;01;09;3
20190900000877;01;11;1
20190900000877;02;07;1
20190900000877;03;02;3
20190900000877;04;15;1
20190900000884;01;09;5
20190900000885;01;10;30
20190900000887;01;09;8
20190900000888;01;09;23
20190900000889;01;09;2
20190900000889;02;09;2
20190900000891;01;09;2
20190900000895;01;09;3
20190900000896;01;02;1
20190900000897;01;09;1
20190900000898;01;10;21
20190900000900;01;01;1
20190900000902;01;09;1
20190900000904;01;09;5
20190900000906;01;09;1
20190900000907;01;02;3
20190900000910;01;09;5
20190900000912;01;14;7
20190900000915;01;10;4
20190900000916;01;10;4
20190900000917;01;10;30
20190900000920;01;09;35
20190900000922;01;10;1
20190900000932;01;16;1
20190900000933;01;07;1
20190900000934;01;06;7
20190900000940;01;15;1
20190900000941;01;13;1
20190900000943;01;16;1
20190900000952;01;13;1
20190900000958;01;13;1
20190900000959;01;10;8
20190900000960;01;14;14
20190900000961;01;14;10
20190900000962;01;10;32
20190900000962;02;14;2
20190900000962;03;10;2
20190900000963;01;10;7
20190900000966;01;10;10
20190900000967;01;10;6
20190900000988;01;10;5
20190900000989;01;10;4
20190900001006;01;10;10
20190900001007;01;10;14
20190900001008;01;10;14
20190900001048;01;10;7
20190900001049;01;10;5
20190900001050;01;10;2
20190900001050;02;10;8
20190900001051;01;10;8
20190900001052;01;10;10
20190900001053;01;13;6
20190900001053;02;01;23
20190900001053;03;10;6
20190900001072;01;10;5
20190900001074;01;10;3
20190900001090;01;10;20
20190900001091;01;10;11
20190900001093;01;10;7
20190900001167;01;04;9
20190900001168;01;04;7
20190900001169;01;04;7
20190900001170;01;04;9
20190900001171;01;04;14
20190900001253;01;04;7
20190900001254;01;04;9
20190900001255;01;04;7
20190900001256;01;04;7
20190900001257;01;04;7
20190900001311;01;04;7
20190900001312;01;04;7
20190900001313;01;04;7
20190900001314;01;04;7
20190900001317;01;04;7
20190900001318;01;04;7
20190900001319;01;04;10
20190900001341;01;09;3
20190900001341;02;04;12
20190900001342;01;04;7
20190900001343;01;04;16
20190900001346;01;04;5
20190900001347;01;04;5
20190900001348;01;04;4
20190900001349;01;04;7
20190900001375;01;04;7
20190900001376;01;04;14
20190900001377;01;04;7
20190900001379;01;04;5
20190900001419;01;04;7
20190900001420;01;04;7
20190900001421;01;04;14
20190900001422;01;04;10
20190900001423;01;04;6
20190900001424;01;04;3
20190900001448;01;04;4
20190900001449;01;04;9
20190900001450;01;04;4
20190900001451;01;04;7
20190900001452;01;04;10
20190900001453;01;04;9
20190900001454;01;04;8
20190900001455;01;04;2
20190900001455;02;04;3
20190900001455;03;04;2
20190900001455;04;04;3
20190900001477;01;04;3
20190900001478;01;04;7
20190900001479;01;04;4
20190900001480;01;04;5
20190900001481;01;12;7
20190900001491;01;04;7
20190900001492;01;04;5
20190900001493;01;04;17
20190900001502;01;04;1
20190900001503;01;16;10
20190900001504;01;06;60
20190900001505;01;06;7
20190900001506;01;06;6
20190900001507;01;06;12
20190900001508;01;16;12
20190900001509;01;06;13
20190900001510;01;03;12
20190900001511;01;16;5
20190900001511;02;01;5
20190900001513;01;16;15
20190900001514;01;06;4
20190900001514;02;03;1
20190900001515;01;06;1
20190900001517;01;03;15
20190900001518;01;06;6
20190900001520;01;02;10
20190900001520;02;06;4
20190900001521;01;16;9
20190900001522;01;03;5
20190900001523;01;03;7
20190900001524;01;06;7
20190900001525;01;06;14
20190900001526;01;06;7
20190900001527;01;16;7
20190900001528;01;16;15
20190900001529;01;06;30
20190900001530;01;06;60
20190900001530;02;10;3
20190900001530;03;08;2
20190900001531;01;06;7
20190900001587;01;13;3
20190900001621;01;13;7
20190900001622;01;13;2
20190900001622;02;09;3
20190900001622;03;04;1
20190900001622;04;01;2
20190900001628;01;13;1
20190900001635;01;01;2
20190900001638;01;12;3
20190900001638;02;12;17
20190900001642;01;03;3
20190900001650;01;13;3
20190900001657;01;13;2
20190900001697;01;13;14
20190900001700;01;01;2
20190900001700;02;01;2
20190900001703;01;01;14
20190900001704;01;12;5
20190900001707;01;15;6
20190900001708;01;12;6
20190900001710;01;12;30
20190900001712;01;13;21
20190900001719;01;03;6
20190900001722;01;13;1
20190900001723;01;13;3
20190900001725;01;13;45
20190900001731;01;01;15
20190900001731;02;01;15
20190900001732;01;10;1
20190900001735;01;10;12
20190900001737;01;10;15
20190900001744;01;09;9
20190900001745;01;10;35
20190900001768;01;09;3
20190900001769;01;09;1
20190900001771;01;09;4
20190900001773;01;09;7
20190900001775;01;09;5
20190900001777;01;09;7
20190900001783;01;09;20
20190900001803;01;09;35
20190900001809;01;09;1
20190900001818;01;09;8
20190900001844;01;03;7
20190900001854;01;16;1
20190900001854;02;09;1
20190900001912;01;01;14
20190900001924;01;01;2
20190900001930;01;01;1
20190900001931;01;01;7
20190900001935;01;09;5
20190900001952;01;10;2
20190900001957;01;01;2
20190900001961;01;01;10
20190900001963;01;01;3
20190900001975;01;01;60
20190900001981;01;01;2
20190900001989;01;09;1
20190900001989;02;10;1
20190900001989;03;08;1
20190900001989;04;01;1
20190900001995;01;09;1
20190900001995;02;01;1
20190900002002;01;09;2
20190900002004;01;06;7
20190900002006;01;10;1
20190900002007;01;09;1
20190900002008;01;13;33
20190900002008;02;10;10
20190900002008;03;13;1
20190900002009;01;10;4
20190900002011;01;09;12
20190900002013;01;10;30
20190900002014;01;10;10
20190900002016;01;09;4
20190900002212;01;09;15
20190900002212;02;10;15
20190900002213;01;09;1
20190900002213;02;09;8
20190900002217;01;01;2
20190900002217;02;08;1
20190900002219;01;10;30
20190900002221;01;10;60
20190900002223;01;09;30
20190900002225;01;09;6
20190900002227;01;10;10
20190900002227;02;09;5
20190900002231;01;01;5
20190900002232;01;09;60
20190900002233;01;09;14
20190900002234;01;09;15
20190900002236;01;10;14
20190900002242;01;09;4
20190900002244;01;01;30
20190900002244;02;09;1
20190900002249;01;09;4
20190900002253;01;10;3
20190900002257;01;07;2
20190900002264;01;01;7
20190900002269;01;01;15
20190900002274;01;06;14
20190900002275;01;07;1
20190900002277;01;16;10
20190900002278;01;15;2
20190900002282;01;17;2
20190900002285;01;01;1
20190900002288;01;03;2
20190900002292;01;10;30
20190900002293;01;10;4
20190900002294;01;10;14
20190900002295;01;10;6
20190900002295;02;10;6
20190900002296;01;10;14
20190900002298;01;10;7
20190900002299;01;10;12
20190900002300;01;10;6
20190900002301;01;10;6
20190900002321;01;10;10
20190900002322;01;10;8
20190900002323;01;10;40
20190900002353;01;10;17
20190900002356;01;10;4
20190900002358;01;10;7
20190900002361;01;14;3
20190900002364;01;10;3
20190900002364;02;01;3
20190900002364;03;01;2
20190900002364;04;14;14
20190900002365;01;10;7
20190900002368;01;10;5
20190900002371;01;10;14
20190900002372;01;10;3
20190900002373;01;10;7
20190900002374;01;14;11
20190900002400;01;10;4
20190900002404;01;10;4
20190900002405;01;10;6
20190900002428;01;10;60
20190900002429;01;10;2
20190900002429;02;10;10
20190900002430;01;04;7
20190900002431;01;04;7
20190900002432;01;04;4
20190900002433;01;04;7
20190900002434;01;04;7
20190900002435;01;04;9
20190900002435;02;04;4
20190900002436;01;04;6
20190900002437;01;04;6
20190900002438;01;04;7
20190900002439;01;04;7
20190900002440;01;04;8
