mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
072019;2;20180700013349;2;2;14;04;5;2;1;6;2035.7255889;1363.0260508
072019;2;20180700013376;2;2;14;09;3;1;1;1;1023.3959195;1243.0043048
072019;2;20180700013385;2;2;14;09;3;1;1;1;1074.4669713;2950.7894558
072019;2;20180700013387;2;2;14;09;2;1;1;6;1297.2825301;587.10428784
072019;2;20180700013429;2;2;14;09;6;1;1;6;2188.6604997;833.43946009
072019;2;20180700013441;2;2;14;09;2;1;1;6;1338.2657261;1174.2085757
072019;2;20180700013555;2;2;15;10;14;3;1;6;5786.0082192;133.16191544
072019;2;20180700013557;2;2;09;03;7;3;3;6;618.87306989;567.88778265
072019;2;20180700013559;2;2;09;13;3;3;3;6;970.61862238;230.96954152
072019;2;20180700013561;2;2;09;13;4;1;1;6;1063.2692658;494.3522253
072019;2;20180700013629;2;2;09;16;9;3;3;6;690.03012287;153.83984974
072019;2;20180700013706;2;1;03;15;3;3;1;6;220.10697974;2476.1258154
072019;2;20180700014160;2;2;09;10;10;1;1;1;1765.4086333;125.43824932
072019;2;20180700015282;2;2;14;10;9;3;1;6;1619.9488042;292.86260825
072019;2;20180700015288;2;2;14;09;3;1;1;6;1555.8065151;1077.7733747
072019;2;20180700015372;2;2;14;09;6;1;1;6;2124.6193846;833.43946009
072019;2;20180700015374;8;2;14;09;2;1;1;6;1338.2657261;1174.2085757
072019;2;20180700015545;2;2;04;13;1;1;2;6;594.30543866;1015.9712497
072019;2;20180700016015;2;2;09;14;3;1;2;6;652.7530023;394.80524122
072019;2;20180700017951;2;2;15;13;5;1;1;6;2567.8423773;591.81601593
072019;2;20180700017952;2;2;15;09;2;1;1;1;824.36399741;1659.0480665
072019;2;20180700017953;2;2;15;09;6;1;1;6;2928.7387703;416.54444543
072019;2;20180700017954;2;2;14;05;3;3;1;6;1187.8117453;276.97897725
072019;2;20180700017962;2;2;15;09;3;1;1;1;1197.6764946;1447.2826569
072019;2;20180700018017;2;2;15;09;2;1;1;6;2036.4890217;1438.5129855
072019;2;20180700018705;2;2;03;04;3;3;1;6;325.85714822;277.76294379
072019;2;20180700018707;2;2;11;04;3;1;1;6;947.7069924;435.09199595
072019;2;20180700018728;2;2;03;04;5;1;1;1;920.98837648;664.45445544
072019;2;20180700018763;2;2;03;04;7;1;1;6;1209.7497198;955.60386621
072019;2;20180700018765;2;2;03;04;5;1;1;6;1043.9995903;576.12939716
072019;2;20180700018766;2;2;03;04;5;1;2;6;1181.6758225;486.23801059
072019;2;20180700018902;2;2;15;10;5;1;2;6;6316.5577983;117.87796002
072019;2;20180700019681;8;2;09;13;14;3;1;6;1136.1375177;888.63053203
072019;2;20180700019699;2;2;06;13;4;3;3;6;618.00679339;263.08336645
072019;2;20180700019772;2;2;06;13;4;3;3;6;625.66345202;263.08336645
072019;2;20180700021129;2;2;14;10;6;1;1;6;2123.8205216;259.22093665
072019;2;20180700021130;2;2;14;01;6;1;1;6;2010.5893884;159.65912603
072019;2;20180700021131;2;2;14;13;5;1;2;6;2274.6835319;129.32205073
072019;2;20180700021132;2;2;14;13;3;1;1;6;2130.483458;1160.8973197
072019;2;20180700021290;2;2;14;12;7;3;3;6;1516.0720789;102.97168254
072019;2;20180700021291;2;2;14;10;16;3;1;6;2518.0538626;46.186384951
072019;2;20180700021322;2;2;10;13;7;1;2;1;2819.3040739;184.49064906
072019;2;20180700022846;2;2;14;16;14;3;1;6;2286.4390711;93.299590513
072019;2;20180700024045;2;2;14;09;3;1;1;6;1555.8065151;1077.7733747
072019;2;20180700024140;2;2;14;09;2;1;1;6;1338.2657261;1174.2085757
072019;2;20180700024998;2;2;09;10;7;1;1;1;1484.216064;386.73380178
072019;2;20180700026153;2;2;15;09;4;3;1;6;2152.4006977;563.19002795
072019;2;20180700026179;2;2;14;07;27;3;3;6;3462.934257;60.406275954
072019;2;20180700026251;2;2;14;09;12;2;1;6;2521.3113593;1163.5439528
072019;2;20180700026255;2;2;15;09;3;1;1;6;2284.0612831;1254.8972737
072019;2;20180700026383;2;2;14;13;4;1;1;6;1736.65654;188.61827054
072019;2;20180700028041;2;2;12;01;5;3;1;6;748.18529822;771.24473608
072019;2;20180700028305;2;1;03;16;1;1;1;6;195.07681267;4541.4600464
072019;2;20180700028324;2;1;03;16;4;3;1;6;250.32488413;2046.9545409
072019;2;20180700029036;2;2;09;04;5;3;1;6;657.46932664;81.793438268
072019;2;20180700031264;2;2;15;12;5;3;1;6;2599.8901216;1153.2976081
072019;2;20180700033294;2;2;14;09;3;1;1;6;1555.8065151;2155.5467494
072019;2;20180700033315;2;2;15;09;15;3;3;6;2765.0780038;546.63911513
072019;2;20180700033785;2;1;03;16;4;1;1;1;720.73252065;1803.5040024
072019;2;20180700033895;2;1;03;15;2;3;1;6;177.4230982;2535.2620727
072019;2;20180700034458;2;2;14;16;5;1;1;6;1915.1885618;171.58676773
072019;2;20180700034595;2;2;03;04;3;3;1;6;547.87912775;277.76294379
072019;2;20180700034597;2;2;03;04;3;3;1;6;547.87912775;833.28883136
072019;2;20180700035030;2;2;15;09;6;1;2;6;3006.2715884;351.55252182
072019;2;20180700035239;2;2;15;13;7;1;2;1;3012.9559305;2075.7401035
072019;2;20180700035242;2;2;15;09;6;1;1;1;1129.0055005;122.53681407
072019;2;20180700035447;2;1;03;01;20;1;1;6;1320.6942387;456.83631035
072019;2;20180700035462;8;1;03;07;1;1;1;6;94.569212298;3514.2392675
072019;2;20180700036454;8;2;15;01;4;1;2;6;2729.6676562;170.41840766
072019;2;20180700036552;2;2;15;07;12;3;1;6;3601.1611474;37.453271362
072019;2;20180700036813;2;2;09;04;7;1;1;1;994.82776431;226.77379311
072019;2;20180700037687;2;1;03;16;3;1;1;6;539.24868322;2231.0695976
072019;2;20180700037700;2;1;03;16;2;1;1;6;223.07379011;3183.1295038
072019;2;20180700038349;2;2;03;04;2;1;1;6;554.13945756;762.83082802
072019;2;20180700038352;2;2;03;04;12;1;1;1;1832.0468347;690.30774659
072019;2;20180700038353;2;2;03;04;4;3;1;6;616.53599553;277.76294379
072019;2;20180700038355;2;2;03;04;2;3;1;6;463.89379155;277.76294379
072019;2;20180700038356;2;2;03;04;60;2;2;6;5834.372755;501.68798128
072019;2;20180700038357;2;2;03;04;10;3;1;6;751.87929705;833.28883136
072019;2;20180700038358;2;2;03;04;10;3;1;6;885.33726186;555.52588757
072019;2;20180700038388;2;2;03;04;3;1;1;6;700.18014702;694.69179439
072019;2;20180700038392;2;2;03;04;6;1;1;6;1040.9261741;1049.3345314
072019;2;20180700038394;2;2;03;04;7;3;1;6;887.91236564;555.52588757
072019;2;20180700038395;2;2;03;04;3;3;1;6;547.87912775;555.52588757
072019;2;20180700038396;2;2;03;04;7;1;1;6;1209.7497198;477.8019331
072019;2;20180700039708;2;1;03;12;6;2;1;6;510.11539087;2039.3764043
072019;2;20180700039733;2;1;03;16;4;2;1;6;356.16741485;3715.6930542
072019;2;20180700040409;2;2;09;10;10;1;1;6;1579.5656213;54.381953774
072019;2;20180700040410;2;2;09;10;3;3;1;6;533.83436317;181.30023813
072019;2;20180700040486;2;2;09;10;10;3;1;6;892.73236565;388.3972038
072019;2;20180700040487;2;2;09;10;14;1;1;6;1877.657405;41.619508742
072019;2;20180700040929;2;2;14;13;15;3;1;6;2995.5117074;208.45919788
072019;2;20180700041767;2;1;03;16;15;2;1;6;1154.2049887;4187.3681513
072019;2;20180700042433;2;2;09;10;7;3;1;6;620.24617915;776.7944076
072019;2;20180700044183;2;1;03;16;3;3;1;6;262.10358569;2095.8410836
072019;2;20180700044193;2;1;03;16;1;2;1;6;111.3230637;5301.2833849
072019;2;20180700045275;2;2;15;09;30;1;1;6;7761.2108677;15.715445151
072019;2;20180700045831;2;2;09;10;6;2;1;6;904.17114098;775.99494254
072019;2;20180700045859;2;2;09;10;14;3;1;6;1224.0496004;194.1986019
072019;2;20180700045860;2;2;09;10;7;3;1;6;692.77800892;388.3972038
072019;2;20180700047163;2;2;15;09;6;1;2;6;3356.5901149;351.55252182
072019;2;20180700048918;2;2;09;10;10;3;3;6;534.36444628;87.98611199
072019;2;20180700048919;2;2;09;10;30;3;1;6;1222.7724201;543.90071438
072019;2;20180700048920;2;2;09;10;6;2;1;6;904.17114098;775.99494254
072019;2;20180700048930;2;2;09;10;14;3;3;6;1224.0496004;87.98611199
072019;2;20180700048931;2;2;09;10;15;2;1;6;1990.8987079;775.99494254
072019;2;20180700048942;2;2;09;10;12;3;3;6;776.09171399;175.97222398
072019;2;20180700048944;2;2;09;10;7;3;1;6;687.33355306;181.30023813
072019;2;20180700048954;2;2;09;14;17;1;1;6;4325.4055705;36.337098261
072019;2;20180700049509;2;2;14;09;2;1;1;6;1137.0072183;1761.3128635
072019;2;20180700049792;2;2;15;13;8;1;1;1;3453.7234198;375.2426579
072019;2;20180700050896;8;1;03;16;1;1;1;6;138.17207207;4541.4600464
072019;2;20180700050897;8;1;03;16;1;2;1;6;150.92220425;5301.2833849
072019;2;20180800004548;2;2;09;04;8;1;1;1;1195.3634292;246.88826278
072019;2;20180800004549;2;2;09;04;14;1;1;1;1825.38779;54.875029215
072019;2;20180800004550;2;2;09;04;7;1;1;1;1093.240459;302.36505748
072019;2;20180800004614;2;2;09;04;7;1;1;1;994.82776431;151.18252874
072019;2;20180800025242;2;2;09;04;7;3;1;6;363.99554403;163.58687654
072019;2;20180800025243;2;2;09;04;3;1;1;6;861.81114828;294.90426373
072019;2;20180800025244;2;2;09;04;3;3;1;6;574.50056265;85.568917427
072019;2;20180800025282;2;2;09;04;7;1;1;6;1450.2401255;262.17206742
072019;2;20180800025283;2;2;09;04;7;3;1;6;832.29809059;163.58687654
072019;2;20180800025284;2;2;09;04;10;1;1;1;1365.9010286;164.60314527
072019;2;20180800052694;2;2;10;07;35;3;3;6;2433.2567153;49.710838831
072019;2;20180900014875;2;2;10;12;9;2;1;6;1301.9170929;577.48193595
072019;2;20180900032098;2;2;10;13;30;1;3;6;4445.2968183;1.9297161769
072019;2;20190600000735;2;4;13;09;3;1;1;6;1448.2648396;989.22363347
072019;2;20190600000740;2;4;13;07;3;1;1;6;1266.3230825;548.67425057
072019;2;20190600000742;2;4;07;13;1;1;3;6;256.32512735;161.48362692
072019;2;20190600000754;2;4;07;13;1;1;3;6;256.32512735;161.48362692
072019;2;20190600000756;2;4;03;09;2;1;1;6;469.98252578;3130.7427522
072019;2;20190600000763;2;4;03;09;4;1;1;6;692.15317287;3890.6707784
072019;2;20190600000770;2;4;03;09;3;1;1;6;451.3186345;1086.8108181
072019;2;20190600000777;2;4;08;09;3;1;1;1;599.38484854;339.08584663
072019;2;20190600000788;2;4;03;09;4;1;1;6;763.46871147;259.3780519
072019;2;20190600000790;2;4;03;09;8;3;1;6;500.64539544;202.03556693
072019;2;20190600000795;2;4;03;09;4;1;1;6;763.46871147;518.75610379
072019;2;20190600000801;2;4;03;09;2;1;1;6;469.98252578;853.83893243
072019;2;20190600000806;2;4;14;13;12;1;1;6;2679.9759638;209.06114075
072019;2;20190600000813;2;4;03;09;3;2;1;6;401.90039389;201.82763498
072019;2;20190600000817;2;4;15;09;3;3;1;6;1755.2208579;174.22299638
072019;2;20190600001534;2;4;03;09;5;1;1;6;904.46163325;495.22491081
072019;2;20190600001540;8;4;13;09;1;1;1;6;950.38264675;1800.9619569
072019;2;20190600001545;2;4;03;09;6;3;3;6;421.81983985;45.768413995
072019;2;20190600001556;2;4;08;09;7;2;1;6;685.14280973;454.83813009
072019;2;20190600001565;2;4;03;01;5;3;3;6;527.94894431;65.64155807
072019;2;20190600001569;2;4;13;13;3;1;1;6;1391.7645774;379.15777157
072019;2;20190600001577;2;4;03;09;3;1;1;6;619.15023577;815.10811355
072019;2;20190600005649;2;4;13;12;10;1;3;6;1648.6813892;210.37831686
072019;2;20190600005656;2;4;14;12;30;1;1;6;3953.5544742;49.696824751
072019;2;20190600008571;2;4;03;10;7;3;1;6;387.19222378;285.98091107
072019;2;20190600008582;2;4;03;09;2;3;1;6;320.25687454;188.61668434
072019;2;20190600008600;2;4;13;09;3;1;1;6;1448.2648396;659.48242231
072019;2;20190600008605;2;4;03;09;2;1;1;6;328.86769237;284.61297748
072019;2;20190600016332;2;4;14;13;6;1;1;6;2196.6539299;432.81567135
072019;2;20190600016338;2;4;11;01;7;3;1;6;972.8377965;319.25698314
072019;2;20190600016345;2;4;03;09;3;3;1;6;400.36085378;94.308342172
072019;2;20190600016352;2;4;03;09;7;1;1;6;845.29053526;451.31628837
072019;2;20190600016359;2;4;03;09;5;1;1;6;904.46163325;495.22491081
072019;2;20190600016365;2;4;03;10;7;1;1;6;911.75800896;130.94568082
072019;2;20190600016368;2;4;13;09;2;1;1;6;1297.6594457;385.3087648
072019;2;20190600016384;2;4;03;09;1;1;1;6;253.37410412;298.13669721
072019;2;20190600016392;2;4;15;09;3;1;1;6;2981.8565094;383.01405312
072019;2;20190600016399;2;4;13;09;3;1;1;6;1448.2648396;659.48242231
072019;2;20190600016406;2;4;11;09;3;1;1;6;717.30247442;826.77398282
072019;2;20190600016417;2;4;11;09;6;3;1;6;643.14213538;207.81632627
072019;2;20190600022403;2;4;13;12;2;1;3;6;670.60305739;944.10236338
072019;2;20190600022408;2;4;14;12;15;1;1;6;2665.0554396;290.1313527
072019;2;20190600023956;2;4;07;13;4;1;1;6;1118.4569835;315.83492711
072019;2;20190600025257;2;4;03;09;3;1;3;6;619.15023577;263.71796127
072019;2;20190600025259;2;4;08;09;3;1;1;6;669.72586752;588.02322058
072019;2;20190600025269;2;4;03;09;4;1;3;6;400.93623224;503.51100601
072019;2;20190600025273;2;4;03;09;4;1;1;6;545.92312172;1037.5122076
072019;2;20190600025276;2;4;03;09;3;1;1;6;587.91392299;543.40540903
072019;2;20190600025280;2;4;03;09;60;2;3;6;2400.353974;97.948182957
072019;2;20190600025283;2;4;15;09;3;3;1;6;2312.3922595;348.44599276
072019;2;20190600025289;2;4;03;13;64;2;3;6;4873.26656;162.44631435
072019;2;20190600025295;2;4;13;09;4;1;1;6;1593.524493;282.18736834
072019;2;20190600025303;2;4;13;09;6;2;1;6;1557.4759441;195.06028269
072019;2;20190600032064;2;4;15;09;3;1;1;6;1692.2104715;1149.0421594
072019;2;20190600032070;2;4;15;09;2;1;1;6;2822.274708;878.11281543
072019;2;20190600032078;2;4;03;09;7;3;1;6;467.11467138;188.61668434
072019;2;20190600032091;2;4;03;09;3;1;2;6;504.02513013;458.619828
072019;2;20190600032103;2;4;15;09;4;1;1;6;2045.0368968;1336.5003887
072019;2;20190600032111;2;4;15;10;8;1;2;6;1804.6924485;120.94290082
072019;2;20190600032124;2;4;15;01;30;2;1;6;4200.6160085;1069.495626
072019;2;20190600032125;2;4;15;09;5;1;1;6;2070.8608743;1165.9058423
072019;2;20190600032135;2;4;15;09;8;1;1;6;3329.495149;387.00506622
072019;2;20190600032145;2;4;11;09;4;1;1;6;905.47749296;511.86898394
072019;2;20190600032149;2;4;03;09;4;3;1;6;477.66922319;94.308342172
072019;2;20190600032158;2;4;03;09;5;1;1;6;904.46163325;247.6124554
072019;2;20190600032163;2;4;11;09;4;1;1;6;981.3720381;511.86898394
072019;2;20190600032170;2;4;03;15;2;1;1;6;303.42342506;219.60066025
072019;2;20190600033812;2;4;07;13;3;1;1;6;576.56831916;809.81225621
072019;2;20190600033823;2;4;14;13;3;3;1;6;1869.9361253;315.24662331
072019;2;20190600033827;8;4;13;09;4;1;1;6;1598.677522;1105.256498
072019;2;20190600033831;2;4;07;13;4;3;3;6;365.26829298;62.516783669
072019;2;20190600033838;8;4;14;16;5;3;3;6;1837.263818;54.575542266
072019;2;20190600036504;2;4;07;12;5;1;1;6;630.92911071;627.37666406
072019;2;20190600036508;2;4;14;12;12;1;1;6;1621.5056022;619.35425588
072019;2;20190600036514;2;4;01;12;4;2;1;6;383.82653791;1100.8708991
072019;2;20190600037719;2;4;05;02;27;1;1;6;2298.4757348;14.46167278
072019;2;20190600037722;2;4;13;09;4;1;1;6;1593.524493;282.18736834
072019;2;20190600037739;2;4;03;09;7;3;1;6;461.61793139;94.308342172
072019;2;20190600037743;2;4;03;09;8;3;1;6;481.68494905;101.01778347
072019;2;20190600037749;2;4;15;09;2;1;2;6;1239.7250148;370.55202404
072019;2;20190600037753;2;4;03;09;10;3;1;6;493.71531359;188.61668434
072019;2;20190600037767;2;4;01;09;10;1;1;6;1224.3831286;235.45587095
072019;2;20190600037770;2;4;14;09;4;1;1;6;1838.3357386;446.77806052
072019;2;20190600037778;2;4;13;09;3;1;1;6;1448.2648396;989.22363347
072019;2;20190600037786;2;4;03;09;2;1;1;6;469.98252578;569.22595495
072019;2;20190600037792;2;4;01;09;3;1;2;6;693.11080316;262.51793285
072019;2;20190600037793;2;4;01;13;1;1;1;6;391.45057158;362.39482852
072019;2;20190600037801;2;4;03;02;2;1;2;6;418.94684279;184.85659513
072019;2;20190600037813;2;4;03;13;180;2;3;6;12822.961382;162.44631435
072019;2;20190600037824;2;4;03;09;6;1;1;6;736.61585405;236.38055581
072019;2;20190600039379;2;4;15;09;3;1;1;6;669.65991558;1149.0421594
072019;2;20190600039401;2;4;08;13;5;1;2;6;900.22123679;154.66060368
072019;2;20190600039404;2;4;03;10;3;1;2;6;708.97762154;230.36443934
072019;2;20190600039410;2;4;14;13;5;1;1;6;2192.3770363;707.31364068
072019;2;20190600039425;2;4;03;09;15;3;3;6;409.59331461;95.762049398
072019;2;20190600039439;2;4;13;09;1;1;1;6;1078.6815261;1350.7214677
072019;2;20190600039443;2;4;15;09;9;3;1;6;508.29106021;174.22299638
072019;2;20190600039448;2;4;15;09;9;1;1;6;3327.3624598;445.6930706
072019;2;20190600039465;2;4;13;09;4;2;1;6;1507.1473397;680.0089999
072019;2;20190600039472;2;4;15;10;6;2;1;6;1896.2538202;565.31816228
072019;2;20190600039486;2;4;13;09;2;2;1;6;1254.8287174;680.0089999
072019;2;20190600039487;2;4;03;09;3;3;3;6;290.15603309;45.768413995
072019;2;20190600041618;2;4;15;09;3;2;1;6;2909.1222632;745.70317977
072019;2;20190600041628;2;4;13;09;7;2;1;6;1549.5381355;1228.2753195
072019;2;20190600041631;2;4;08;10;7;2;1;6;767.24489539;392.25476496
072019;2;20190600041646;2;4;15;09;6;2;1;6;3163.1885824;745.70317977
072019;2;20190600041661;2;4;03;10;14;2;1;6;1081.6320249;84.540490219
072019;2;20190600041667;2;4;14;09;5;1;1;6;2030.1429261;410.08514842
072019;2;20190600041672;2;4;08;09;10;1;1;6;1374.0840027;286.1732216
072019;2;20190600041691;2;4;13;09;7;3;1;6;1353.5386557;158.87448081
072019;2;20190600041699;2;4;14;09;1;1;1;6;1074.4406838;1155.5140381
072019;2;20190600041708;2;4;11;09;1;1;1;6;527.01271977;639.10026579
072019;2;20190600041724;2;4;15;09;4;1;1;6;3127.4817743;668.25019433
072019;2;20190700000001;2;2;08;05;9;1;1;1;1519.9011513;889.44517236
072019;2;20190700000002;2;2;08;05;7;1;1;1;1303.3433833;1140.6038162
072019;2;20190700000003;2;2;08;05;10;1;1;6;2005.5247417;681.02990232
072019;2;20190700000006;2;2;08;05;7;1;1;1;1312.636647;1140.6038162
072019;2;20190700000007;2;2;01;05;7;1;1;1;1115.5530167;471.05007211
072019;2;20190700000008;2;2;01;05;7;1;1;1;1227.8307642;471.05007211
072019;2;20190700000010;2;2;01;05;7;1;1;1;1331.6648861;942.10014422
072019;2;20190700000012;2;2;01;05;9;1;1;6;1913.7422045;333.01486337
072019;2;20190700000013;2;2;01;05;16;1;1;1;2216.0392233;375.95410708
072019;2;20190700000017;2;2;01;05;7;1;1;1;1333.9936066;942.10014422
072019;2;20190700000018;2;2;01;05;11;1;1;6;2125.2963739;543.04439879
072019;2;20190700000019;2;2;01;05;17;1;1;6;2805.6960947;294.34761017
072019;2;20190700000036;2;2;01;05;14;1;1;1;1955.7794491;461.09786191
072019;2;20190700000038;2;2;01;05;10;1;1;1;1632.1374286;693.60091605
072019;2;20190700000039;2;2;01;05;9;1;1;1;1252.4460009;1152.2057933
072019;2;20190700000040;2;2;01;05;10;1;1;1;1553.2087647;346.80045803
072019;2;20190700000041;2;2;12;05;14;1;1;1;2388.0137917;294.07419639
072019;2;20190700000043;2;2;12;05;7;1;1;1;1432.0588653;975.08763563
072019;2;20190700000044;2;2;12;05;7;1;1;1;1432.0588653;975.08763563
072019;2;20190700000045;2;2;12;05;7;1;1;1;1203.8596944;2437.7190891
072019;2;20190700000046;2;2;05;05;7;1;1;1;1037.9204453;1946.4145245
072019;2;20190700000047;2;2;05;05;7;1;1;1;1352.1412994;486.60363112
072019;2;20190700000048;2;2;05;05;7;1;1;1;1358.9314633;973.20726224
072019;2;20190700000049;2;2;05;05;7;1;1;1;968.02205604;1946.4145245
072019;2;20190700000070;2;2;05;04;9;3;1;6;981.18217796;426.4427107
072019;2;20190700000071;2;2;12;04;5;1;1;1;1126.8892348;1701.0769703
072019;2;20190700000072;2;2;15;04;4;2;1;6;2492.2653041;2145.4818296
072019;2;20190700000073;2;2;03;04;4;3;1;6;616.53599553;277.76294379
072019;2;20190700000074;2;2;06;04;6;1;1;6;1355.0570909;829.77552848
072019;2;20190700000075;2;2;06;04;7;3;1;6;751.88183101;290.8797184
072019;2;20190700000076;2;2;06;04;5;2;1;6;1383.7195391;1743.4820964
072019;2;20190700000077;2;2;08;04;2;3;1;6;471.90172527;219.3381762
072019;2;20190700000079;2;2;08;04;1;1;2;6;473.40392384;516.61952121
072019;2;20190700000080;2;2;06;04;6;1;1;6;1355.0570909;829.77552848
072019;2;20190700000081;2;2;06;04;7;3;1;6;751.88183101;543.11989578
072019;2;20190700000082;2;2;01;04;6;3;1;6;416.95813421;890.02039743
072019;2;20190700000083;2;2;06;04;15;3;1;6;1179.2040677;581.7594368
072019;2;20190700000084;2;2;08;04;3;3;1;6;547.87912775;219.3381762
072019;2;20190700000100;2;2;05;04;4;1;1;6;918.60693878;1397.6042175
072019;2;20190700000101;2;2;03;04;7;3;1;6;731.9721044;555.52588757
072019;2;20190700000102;2;2;03;04;3;1;1;6;719.64104631;1389.3835888
072019;2;20190700000103;2;2;03;04;30;3;1;6;1882.0247865;297.52401817
072019;2;20190700000104;2;2;06;04;7;3;1;6;513.44515644;271.55994789
072019;2;20190700000105;2;2;06;04;7;2;1;6;1582.9934709;2324.6427951
072019;2;20190700000106;2;2;06;04;5;3;1;6;732.65627279;543.11989578
072019;2;20190700000107;2;2;08;04;4;1;1;1;1044.7926083;845.12719256
072019;2;20190700000108;2;2;13;04;2;3;1;6;1973.6184895;457.10186172
072019;2;20190700000109;2;2;06;04;5;1;1;1;1170.9723803;1088.6777075
072019;2;20190700000110;2;2;06;04;6;1;1;6;1011.6530626;1244.6632927
072019;2;20190700000111;2;2;06;04;4;1;1;1;968.3442103;1238.4910016
072019;2;20190700000113;2;2;06;04;7;3;1;6;751.88183101;271.55994789
072019;2;20190700000114;2;2;08;04;2;3;2;6;281.15573564;198.28543869
072019;2;20190700000115;2;2;03;04;5;1;1;1;861.25175093;1064.2160527
072019;2;20190700000116;2;2;03;04;5;1;1;6;800.18107708;1272.2296344
072019;2;20190700000118;2;2;03;04;3;3;1;6;547.87912775;476.5260186
072019;2;20190700000119;2;2;03;04;7;1;1;6;964.77739124;765.26612628
072019;2;20190700000169;2;2;03;04;2;1;1;1;504.41255725;1409.0876401
072019;2;20190700000170;2;2;09;04;21;3;1;6;1310.9123073;2082.1832302
072019;2;20190700000171;2;2;09;04;5;1;1;6;1267.0696575;2336.3693329
