mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
112019;2;20191000004244;2;4;09;09;6;1;1;6;785.6239354;58.612272767
112019;2;20191000004253;2;4;15;09;2;1;1;6;1363.8342144;577.12340327
112019;2;20191000004262;2;4;01;09;1;1;1;6;348.53759328;94.944199725
112019;2;20191000004264;2;4;14;09;1;1;1;6;1605.1793778;229.11219333
112019;2;20191000004277;2;4;13;09;2;1;1;6;1201.8861793;118.93263096
112019;2;20191000004301;2;4;15;09;3;3;3;6;1834.5765489;65.224058375
112019;2;20191000004302;2;4;03;09;3;2;1;6;553.6418775;223.98019846
112019;2;20191000004313;2;4;03;07;6;1;2;6;691.47455341;26.327306962
112019;2;20191000004321;2;4;12;01;2;1;1;6;605.46272458;93.657581364
112019;2;20191000004331;2;4;03;09;2;1;2;6;445.03448093;45.729799619
112019;2;20191000004336;2;4;03;09;4;1;1;6;765.67331931;59.498773484
112019;2;20191000004422;2;2;15;09;6;1;1;6;2423.5229265;356.564751
112019;2;20191000004448;2;2;03;09;1;1;2;6;501.34708706;296.58498021
112019;2;20191000004449;2;2;03;09;3;3;1;6;446.14909695;243.91551238
112019;2;20191000004450;2;2;03;09;4;1;1;6;859.50580851;421.73284463
112019;2;20191000004452;2;2;03;09;10;3;1;6;848.83785679;220.71386508
112019;2;20191000004475;2;2;15;09;3;1;2;6;2279.1812064;3237.8270635
112019;2;20191000004538;2;2;06;09;6;1;2;6;1152.335023;131.53221853
112019;2;20191000004539;2;2;03;09;3;1;1;6;703.14264452;192.94248721
112019;2;20191000004656;2;2;15;16;21;1;3;6;7155.0325632;12.128414415
112019;2;20191000004661;8;2;15;01;7;1;1;6;2518.137156;401.99862695
112019;2;20191000005058;2;2;01;04;7;1;1;1;1149.0383371;4.1182924438
112019;2;20191000005059;2;2;01;04;11;1;1;1;1291.8900693;2.0109680056
112019;2;20191000005061;2;2;01;04;7;1;1;1;961.66345756;6.1774386657
112019;2;20191000005062;2;2;01;04;7;3;1;6;678.6875581;9.6662195528
112019;2;20191000005102;2;2;06;04;7;3;1;6;690.07768893;31.12377778
112019;2;20191000005103;2;2;03;04;7;1;1;1;1106.6922737;3.7546582323
112019;2;20191000005121;2;2;01;04;7;1;1;1;957.69094533;6.1774386657
112019;2;20191000005122;2;2;01;04;9;3;1;6;391.48947805;4.8331097764
112019;2;20191000005123;2;2;01;04;7;1;1;1;1152.1452;4.1182924438
112019;2;20191000005124;2;2;01;04;7;1;1;1;1192.1954881;4.1182924438
112019;2;20191000005153;2;2;03;04;6;3;1;6;627.69706661;30.444067298
112019;2;20191000005155;2;2;03;04;7;1;1;1;994.42533576;5.6319873485
112019;2;20191000005156;2;2;03;04;4;3;1;6;575.76312963;15.222033649
112019;2;20191000005598;2;2;14;09;3;1;1;6;1422.9869067;1374.1875941
112019;2;20191000005751;2;2;01;13;1;1;1;6;473.75812896;2716.9198401
112019;2;20191000005907;2;1;07;12;1;1;2;6;357.932428;4214.0949066
112019;2;20191000006513;8;2;06;10;10;1;1;1;1648.1852915;225.5846169
112019;2;20191000006856;2;2;01;04;7;1;1;1;1152.1452;4.1182924438
112019;2;20191000006857;2;2;01;04;7;1;1;1;957.69094533;6.1774386657
112019;2;20191000006859;2;2;01;04;7;1;1;1;1192.1954881;4.1182924438
112019;2;20191000006873;2;2;05;04;7;3;1;6;588.14280934;17.552388601
112019;2;20191000006874;2;2;05;04;7;1;1;1;1136.5715672;7.1012906729
112019;2;20191000006875;2;2;05;04;5;1;1;6;993.79968404;10.36983338
112019;2;20191000006876;2;2;05;04;3;3;1;6;451.70253311;15.882776342
112019;2;20191000006877;2;2;05;04;7;3;1;6;648.32678605;52.657165802
112019;2;20191000006878;2;2;05;04;35;3;2;6;1578.7883825;14.323003628
112019;2;20191000006893;2;2;01;04;7;1;1;1;1152.1452;4.1182924438
112019;2;20191000006913;2;2;01;04;7;1;1;1;1149.0383371;4.1182924438
112019;2;20191000006914;2;2;01;04;7;1;1;1;891.57017944;6.1774386657
112019;2;20191000006926;2;2;05;04;7;1;1;1;1085.8681839;7.1012906729
112019;2;20191000006927;2;2;05;04;17;1;1;6;1573.7512933;0.0498859884
112019;2;20191000006928;2;2;05;04;4;1;1;6;744.32631084;15.269871362
112019;2;20191000006929;2;2;05;04;6;3;1;6;509.31526286;17.552388601
112019;2;20191000006930;2;2;05;04;6;2;1;6;897.90126552;152.32618944
112019;2;20191000006931;2;2;05;04;5;3;1;6;484.8599275;35.104777202
112019;2;20191000006947;2;2;01;04;7;1;1;1;1043.0983775;4.1182924438
112019;2;20191000007357;2;2;10;12;7;1;1;6;1460.5546467;628.91585882
112019;2;20191000007947;2;2;03;02;4;3;2;6;318.59096186;78.048040947
112019;2;20191000007948;2;2;03;02;90;2;3;6;6002.5882307;329.88599643
112019;2;20191000007949;2;2;03;02;7;3;3;6;517.48202817;43.237506327
112019;2;20191000008268;2;2;15;01;7;1;2;6;2942.8538583;884.76090026
112019;2;20191000008378;2;2;15;10;14;3;3;6;5356.1229253;103.71170222
112019;2;20191000008434;2;2;15;08;6;1;2;6;3251.2331074;789.92657094
112019;2;20191000008437;2;2;15;12;15;1;2;6;4947.3792035;151.88340197
112019;2;20191000008678;2;1;03;02;7;3;1;6;368.54037938;354.09932041
112019;2;20191000008688;2;1;03;09;3;3;1;6;884.40243876;513.57692158
112019;2;20191000009446;2;2;05;04;35;3;2;6;1578.7883825;14.323003628
112019;2;20191000009447;2;2;05;04;5;1;1;6;993.79968404;10.36983338
112019;2;20191000009448;2;2;05;04;3;2;1;6;655.48282089;76.163094721
112019;2;20191000009482;2;2;05;04;3;3;1;6;451.70253311;17.552388601
112019;2;20191000009483;2;2;05;04;2;1;1;6;474.30897996;33.110259056
112019;2;20191000009484;2;2;05;04;35;2;1;6;2648.866093;38.08154736
112019;2;20191000009500;2;2;01;04;7;1;1;1;956.40891063;4.1182924438
112019;2;20191000011153;2;1;07;07;1;1;1;6;179.55459689;1481.3668864
112019;2;20191000011195;2;1;03;02;1;1;1;6;204.38610561;1045.9778384
112019;2;20191000011202;2;1;03;02;3;3;1;6;274.98499251;354.09932041
112019;2;20191000011329;2;1;06;17;2;1;1;6;369.67539528;3762.7961448
112019;2;20191000011352;2;4;13;09;12;1;1;6;1944.8634534;25.605007525
112019;2;20191000011357;2;4;07;13;2;1;1;6;402.14685401;64.158902407
112019;2;20191000011363;8;4;13;13;5;1;1;6;1657.648768;110.47662879
112019;2;20191000011368;2;4;14;12;4;1;3;6;1036.7596894;109.85859829
112019;2;20191000011374;2;4;07;12;5;2;3;6;351.41198366;32.153311307
112019;2;20191000011380;2;4;14;13;10;1;1;6;2212.4276647;79.218325128
112019;2;20191000011389;2;4;01;12;5;2;1;6;561.41946232;312.30474109
112019;2;20191000011391;2;4;07;12;1;1;1;6;197.03712998;83.64055021
112019;2;20191000011394;2;2;06;10;7;3;1;6;720.58337515;334.32228122
112019;2;20191000011434;2;2;06;10;7;3;1;6;584.87549228;835.80570304
112019;2;20191000011784;2;2;06;04;3;1;1;1;666.6000257;32.250277119
112019;2;20191000011876;2;2;06;04;3;1;1;6;624.11011714;21.719045696
112019;2;20191000013150;2;4;15;13;4;1;1;6;1462.7768448;166.26053524
112019;2;20191000013164;2;4;07;13;5;3;3;6;431.27030507;15.756885162
112019;2;20191000013423;2;2;15;09;33;2;3;6;5706.3217157;795.05706873
112019;2;20191000014316;2;2;06;04;10;1;1;1;1734.6050799;4.7819111447
112019;2;20191000014317;2;2;06;04;7;1;1;1;1197.8460258;14.014468337
112019;2;20191000014318;2;2;06;04;14;1;1;1;2085.1224496;1.1401657802
112019;2;20191000014319;2;2;06;04;3;2;1;6;810.23157834;246.13724675
112019;2;20191000014511;2;2;14;12;1;1;2;6;1132.8217178;213.447107
112019;2;20191000014522;2;2;15;12;15;2;3;6;3677.2496685;622.72797625
112019;2;20191000015204;2;1;07;11;11;1;2;6;677.2040365;5983.0940773
112019;2;20191000015252;8;1;08;16;1;1;1;6;242.84021565;473.41279109
112019;2;20191000015253;2;1;08;10;30;2;1;6;1821.3620135;553.11666561
112019;2;20191000015260;2;1;08;01;28;1;1;6;2807.294066;366.95182874
112019;2;20191000015317;2;3;15;01;7;3;1;6;795.54041351;860.99407635
112019;2;20191000015775;2;2;03;04;3;1;1;1;627.65396611;23.422147693
112019;2;20191000015776;2;2;01;04;4;1;1;6;925.83364996;6.4354205368
112019;2;20191000015777;2;2;01;04;7;1;1;1;1152.1452;4.1182924438
112019;2;20191000015779;2;2;01;04;5;3;1;6;733.78270113;4.8331097764
112019;2;20191000015780;2;2;01;04;7;1;1;1;1152.1452;4.1182924438
112019;2;20191000015781;2;2;06;04;6;2;1;6;1171.9955374;270.10377779
112019;2;20191000015782;2;2;06;04;5;3;1;6;795.84900184;31.12377778
112019;2;20191000015783;2;2;06;04;15;3;1;6;1030.3027955;28.163232517
112019;2;20191000015819;2;2;03;04;3;1;1;6;668.60675721;15.773715499
112019;2;20191000015820;2;2;03;04;3;3;1;6;516.35893011;15.222033649
112019;2;20191000015821;2;2;01;04;7;1;1;1;1046.2052404;4.1182924438
112019;2;20191000015822;2;2;01;04;7;1;1;1;957.69094533;6.1774386657
112019;2;20191000015823;2;2;01;04;7;1;1;1;1043.0983775;2.0591462219
112019;2;20191000015824;2;2;01;04;5;3;1;6;518.95458504;9.6662195528
112019;2;20191000015826;2;2;06;04;14;3;1;6;1001.4345919;31.12377778
112019;2;20191000015827;2;2;06;04;7;1;1;1;941.75714114;23.068598261
112019;2;20191000015828;2;2;06;04;7;1;1;1;1197.8460258;15.379065507
112019;2;20191000015829;2;2;05;04;9;3;1;6;686.37489574;17.552388601
112019;2;20191000015840;2;2;06;04;7;1;1;1;1333.2977777;14.014468337
112019;2;20191000016113;2;2;01;13;1;1;1;6;524.69412754;1358.4599201
112019;2;20191000016114;2;2;01;13;4;1;1;6;1056.573188;235.50931451
112019;2;20191000016274;2;2;01;13;2;1;2;6;708.86331797;1168.1529677
112019;2;20191000016275;2;2;01;01;7;1;1;1;970.75808784;1024.3010073
112019;2;20191000016277;2;2;01;04;22;3;1;6;1421.8771178;240.71597379
112019;2;20191000016540;8;1;07;12;1;1;1;6;100.99133689;5164.2402194
112019;2;20191000016582;2;4;01;09;9;1;1;6;1228.6525522;97.58074499
112019;2;20191000016588;2;4;03;09;2;1;1;6;367.63596019;56.040425205
112019;2;20191000016591;2;4;01;09;4;1;1;6;1258.7748174;114.48370428
112019;2;20191000016606;2;4;03;09;2;3;1;6;257.68819488;103.23602256
112019;2;20191000016625;2;4;03;09;3;1;1;6;621.30029486;81.6619442
112019;2;20191000016631;2;4;03;09;5;1;2;6;752.71090199;17.687407921
112019;2;20191000016639;2;4;06;09;6;1;1;6;866.00697025;22.216430625
112019;2;20191000016648;2;4;03;09;2;3;1;6;794.11610919;51.618011278
112019;2;20191000016654;2;4;14;01;8;1;1;6;1657.939621;64.588467873
112019;2;20191000016658;2;4;13;09;4;1;1;6;1621.028367;131.47995056
112019;2;20191000016667;2;4;15;09;10;1;1;6;2498.4415388;63.408097349
112019;2;20191000016670;2;4;01;09;6;1;1;6;681.26714108;122.55520435
112019;2;20191000016740;2;2;06;10;5;3;1;6;830.82306912;334.32228122
112019;2;20191000016741;2;2;06;04;6;3;1;6;706.39493546;451.98923933
112019;2;20191000016742;2;2;06;10;4;1;1;6;673.36613966;494.30161976
112019;2;20191000016808;2;2;06;10;5;3;1;6;720.1260223;334.32228122
112019;2;20191000016809;2;2;06;01;7;3;1;6;741.16127362;392.2364349
112019;2;20191000017261;2;2;14;01;10;1;1;6;2282.4809125;46.668552448
112019;2;20191000017264;2;2;15;13;14;3;3;6;2472.9409026;915.5125376
112019;2;20191000017314;2;2;15;13;3;1;1;6;2142.8521003;416.47672921
112019;2;20191000018156;2;1;03;16;1;1;1;6;226.88057845;2179.8736164
112019;2;20191000018166;8;1;03;01;16;2;1;6;835.48734688;861.15508497
112019;2;20191000018172;8;1;03;07;1;3;3;6;147.86561462;368.31446952
112019;2;20191000018176;8;1;03;07;2;2;3;6;275.77486108;1618.8494916
112019;2;20191000018293;2;1;08;11;4;2;1;6;464.11802217;7214.65488
112019;2;20191000018297;2;1;08;01;11;3;1;6;1121.9912921;385.63488876
112019;2;20191000018300;2;1;08;01;26;3;1;6;1858.3769335;385.63488876
112019;2;20191000018322;2;1;08;06;31;2;1;6;1705.724013;21.59903312
112019;2;20191000018323;8;1;07;02;1;2;1;6;160.45731885;3055.5716543
112019;2;20191000018326;8;1;08;02;15;2;1;6;846.37558001;219.53285636
112019;2;20191000018689;2;2;14;16;5;1;2;6;2542.1650998;90.560936547
112019;2;20191000019153;2;2;15;05;18;1;1;1;3874.8611814;28.286506412
112019;2;20191000020035;8;1;06;01;10;2;1;6;829.27052068;1998.4975479
112019;2;20191000020135;2;1;03;02;1;3;1;6;146.7664652;354.09932041
112019;2;20191000020137;2;1;03;09;6;1;1;1;920.9746367;410.24797055
112019;2;20191000020486;2;4;13;12;5;2;3;6;610.21280462;270.28850539
112019;2;20191000020497;2;4;07;12;5;2;3;6;349.98424758;22.923989776
112019;2;20191000020504;2;4;14;12;16;3;1;6;1185.7355725;76.846116552
112019;2;20191000020509;2;4;07;12;3;3;1;6;264.78724162;23.373047204
112019;2;20191000020512;2;2;05;10;7;1;1;6;769.43873765;326.80672749
112019;2;20191000020514;2;2;05;10;4;1;1;6;570.95647851;227.06453244
112019;2;20191000020515;2;2;05;10;1;1;3;6;274.84890878;285.27526466
112019;2;20191000020600;2;2;05;10;6;3;2;6;416.28673871;102.08752842
112019;2;20191000020744;2;2;06;04;5;2;1;6;1215.5219925;270.10377779
112019;2;20191000020745;2;2;06;04;7;3;1;6;720.83352517;31.12377778
112019;2;20191000020811;2;2;06;04;5;3;1;6;737.63630418;62.247555561
112019;2;20191000020812;2;2;06;04;4;3;1;6;691.33430166;62.247555561
112019;2;20191000020817;2;2;15;09;7;2;1;6;2691.2887321;442.5352094
112019;2;20191000020923;2;2;15;13;4;1;2;6;5166.4109763;455.85371178
112019;2;20191000021181;2;2;05;04;7;3;1;6;648.81924982;87.436462861
112019;2;20191000021184;2;2;05;04;6;3;3;6;534.58764659;27.79994682
112019;2;20191000021251;2;2;05;04;5;1;1;6;980.62661315;9.0828683214
112019;2;20191000021252;2;2;05;04;4;1;1;6;867.39908983;26.74955822
112019;2;20191000021325;2;2;05;04;12;1;1;6;1429.7859537;1.2100625291
112019;2;20191000022149;2;4;03;10;7;3;1;6;466.68237923;35.027867486
112019;2;20191000022158;2;4;03;09;3;3;1;6;401.30927064;51.618011278
112019;2;20191000022162;2;4;09;09;2;1;1;6;477.9921559;238.85644047
112019;2;20191000022169;2;4;15;09;2;1;1;6;429.35439835;144.28085082
112019;2;20191000022177;2;4;03;09;15;3;3;6;463.46195468;23.334461172
112019;2;20191000022184;2;4;02;01;8;3;1;6;556.75059085;32.020468437
112019;2;20191000022186;2;4;03;09;30;3;3;6;1075.6682654;21.114848599
112019;2;20191000022193;2;4;15;09;3;1;1;6;3045.2594675;201.77883211
112019;2;20191000022197;2;4;03;09;9;3;1;6;557.46400632;51.618011278
112019;2;20191000022204;2;4;02;01;1;1;1;6;405.52991302;128.15571375
112019;2;20191000022209;2;4;01;13;5;1;2;6;1175.6038039;21.854125768
112019;2;20191000022213;2;4;03;13;6;1;1;6;950.92685906;17.347027194
112019;2;20191000022221;2;4;15;09;5;1;1;6;1710.9997315;147.99283524
112019;2;20191000022224;2;4;10;13;7;1;1;6;1223.7569414;29.128801034
112019;2;20191000022235;2;4;03;09;5;2;1;6;770.56968998;111.99009923
112019;2;20191000022239;2;4;03;02;5;1;1;6;600.7508157;54.44639767
112019;2;20191000022471;2;2;15;09;7;3;3;6;1938.4583432;366.45440108
112019;2;20191000022472;2;2;03;09;2;1;1;6;541.08258162;264.81316675
112019;2;20191000022473;2;2;03;09;2;1;1;6;541.08258162;264.81316675
112019;2;20191000022475;2;2;03;09;2;1;1;6;541.08258162;1324.0658338
112019;2;20191000022579;2;2;03;09;2;1;1;6;541.08258162;794.43950026
112019;2;20191000022580;2;2;03;09;2;1;1;6;541.08258162;529.6263335
112019;2;20191000022581;2;2;03;09;2;1;1;6;541.08258162;794.43950026
112019;2;20191000022623;2;2;03;15;2;1;1;6;574.35407082;3265.3339826
112019;2;20191000022629;2;2;03;09;4;1;1;6;929.24722223;281.15522976
112019;2;20191000022661;2;2;14;13;7;1;1;6;2412.9599341;150.39565539
112019;2;20191000022663;2;2;15;09;6;1;1;6;2642.2005505;153.25116746
112019;2;20191000022778;2;2;15;13;10;1;1;1;3223.5609229;211.80463509
112019;2;20191000022781;2;2;15;13;8;1;1;6;3124.9162648;489.78114616
112019;2;20191000023379;2;2;06;09;7;1;1;6;1278.8302009;239.72023589
112019;2;20191000023380;2;2;06;09;5;3;1;6;938.88935822;1265.5507599
112019;2;20191000023381;2;2;06;09;7;1;1;1;1476.4947939;533.93534042
112019;2;20191000023382;2;2;06;09;9;2;1;6;1254.1547906;2022.9096039
112019;2;20191000023383;2;2;06;02;4;2;1;6;872.74848533;1394.7490355
112019;2;20191000023681;2;2;14;09;3;1;1;1;921.53618496;2040.5100363
112019;2;20191000023734;2;2;14;09;5;1;1;6;1807.7915617;1235.4621948
112019;2;20191000023735;2;2;14;09;5;2;1;6;1490.6533066;4712.5266472
112019;2;20191000023736;2;2;14;09;3;3;1;6;1017.7475533;1448.0521361
112019;2;20191000023744;2;2;01;13;3;3;1;6;530.95258267;472.7478087
112019;2;20191000023852;8;2;01;13;2;1;1;1;645.99009877;708.55455958
112019;2;20191000023926;2;1;03;15;2;3;1;6;286.20749521;1245.5244096
112019;2;20191000024596;2;2;15;09;2;1;1;6;963.00891159;810.62654012
112019;2;20191000024597;2;2;15;09;5;3;1;6;1111.1886798;810.63142056
112019;2;20191000024636;2;2;03;09;3;3;3;6;174.78943727;110.26455518
112019;2;20191000024638;2;2;03;09;4;3;1;6;482.27645226;277.44348567
112019;2;20191000024647;2;2;15;09;2;1;1;6;963.00891159;810.62654012
112019;2;20191000024686;2;2;03;09;4;1;1;6;859.50580851;281.15522976
112019;2;20191000024687;2;2;03;09;7;3;1;6;557.91549543;487.83102476
112019;2;20191000024688;2;2;03;04;5;1;1;6;1057.09523;138.91073234
112019;2;20191000024689;2;2;03;09;3;1;1;6;585.30800513;192.94248721
112019;2;20191000024718;2;2;01;04;7;1;1;1;1152.1452;4.1182924438
112019;2;20191000024719;2;2;01;04;6;3;1;6;603.96295757;4.8331097764
112019;2;20191000024720;2;2;01;04;4;3;1;6;640.93933071;4.8331097764
112019;2;20191000024721;2;2;01;04;7;1;1;1;1152.1452;4.1182924438
112019;2;20191000024722;2;2;01;04;11;1;1;6;1624.6347122;0.4514308083
112019;2;20191000024723;2;2;01;04;3;1;1;6;706.38323556;4.2598838393
112019;2;20191000024724;2;2;01;04;3;2;1;6;793.28323431;10.48588332
112019;2;20191000024766;2;2;01;04;7;1;1;1;1152.1452;4.1182924438
112019;2;20191000024769;2;2;01;04;7;1;1;6;1005.7684683;2.7734763781
112019;2;20191000025129;2;2;02;04;5;1;1;6;1220.6708695;60.399294327
112019;2;20191000025132;2;2;02;04;3;1;1;1;761.82004467;154.59778583
112019;2;20191000025253;2;2;02;04;15;1;1;6;2356.3939749;2.6524694845
112019;2;20191000025254;2;2;02;04;5;1;1;6;1220.6708695;120.79858865
112019;2;20191000025310;2;2;15;03;5;3;3;6;702.6723162;276.77146621
112019;2;20191000025390;2;2;11;10;3;3;1;6;993.05413293;115.77171258
112019;2;20191000025393;2;2;11;10;4;3;1;6;646.48491389;115.77171258
112019;2;20191000025424;2;2;11;10;7;3;1;6;1066.8103893;419.03726256
112019;2;20191000025543;2;2;01;02;9;3;3;6;644.0816605;105.81539262
112019;2;20191000025544;2;2;01;13;3;1;1;6;884.90002587;670.46225364
112019;2;20191000025546;2;2;01;05;14;3;1;6;1388.5044627;378.41238288
112019;2;20191000025547;2;2;01;05;20;3;1;6;1678.3866565;342.41717062
112019;2;20191000025655;2;2;01;13;6;3;1;6;542.44692235;472.7478087
112019;2;20191000025657;2;2;01;13;2;1;1;6;708.84809959;954.35637971
112019;2;20191000025659;2;2;01;13;3;3;1;6;501.66029369;472.7478087
112019;2;20191000025872;8;1;05;09;3;1;2;6;712.5787639;1608.4267892
112019;2;20191000025898;8;4;07;16;6;1;1;6;828.96050988;12.160286892
