A0_1;C9_0;ccaa_etapa;pernoc_etapa
20190500015610;01;04;7
20190500015611;01;04;10
20190500015865;01;12;12
20190500015865;02;13;5
20190500015867;01;13;3
20190500016032;01;13;2
20190500016032;02;01;1
20190500016032;03;01;1
20190500016032;04;09;1
20190500016032;05;10;1
20190500016035;01;16;4
20190500016406;01;07;6
20190500017109;01;04;7
20190500017954;01;04;4
20190500017955;01;04;5
20190500018004;01;04;6
20190500018005;01;04;6
20190500018006;01;04;2
20190500019109;01;02;3
20190500019185;01;07;2
20190500019840;01;13;3
20190500020364;01;04;6
20190500020367;01;04;3
20190500020461;01;04;3
20190500020463;01;04;4
20190500020467;01;04;12
20190500020468;01;04;5
20190500020469;01;04;2
20190500020470;01;04;6
20190500020555;01;04;5
20190500022160;01;16;3
20190500022585;01;04;4
20190500022606;01;04;4
20190500024334;01;01;5
20190500024334;02;09;3
20190500024336;01;09;3
20190500024401;01;09;3
20190500024402;01;09;3
20190500025308;01;04;7
20190500025309;01;04;7
20190500025310;01;04;5
20190500025311;01;04;7
20190500025397;01;04;7
20190500025398;01;04;4
20190500025920;01;09;3
20190500025958;01;16;3
20190500025958;02;09;3
20190500025958;03;09;1
20190500025968;01;09;10
20190500025969;01;09;3
20190500025970;01;09;3
20190500026018;01;09;3
20190500026019;01;09;3
20190500026020;01;09;4
20190500026021;01;09;3
20190500026142;01;17;10
20190500026233;01;01;7
20190500026295;01;16;7
20190500026295;02;01;7
20190500026296;01;01;60
20190500026297;01;10;40
20190500026300;01;14;35
20190500026301;01;06;1
20190500026302;01;06;3
20190500026304;01;16;2
20190500026305;01;03;15
20190500026306;01;09;10
20190500026306;02;02;2
20190500026306;03;06;1
20190500026309;01;01;23
20190500026309;02;01;12
20190500026310;01;01;8
20190500026310;02;01;8
20190500026311;01;03;5
20190500026312;01;07;1
20190500026312;02;03;1
20190500026312;03;07;1
20190500026312;04;12;1
20190500026313;01;02;14
20190500026313;02;06;28
20190500026337;01;09;2
20190500026337;02;07;2
20190500026403;01;09;1
20190500026403;02;10;1
20190500026403;03;01;1
20190500026403;04;01;1
20190500026403;05;13;2
20190500026924;01;04;12
20190500026925;01;04;2
20190500026925;02;04;7
20190500026981;01;04;7
20190500026982;01;04;17
20190500026983;01;04;1
20190500026984;01;04;5
20190500027110;01;04;6
20190500027111;01;04;7
20190500027111;02;04;4
20190500027570;01;09;4
20190500027666;01;09;3
20190500027667;01;09;2
20190500027668;01;09;1
20190500027669;01;09;3
20190500027786;01;01;1
20190500027786;02;10;1
20190500027913;01;01;3
20190500028171;01;15;1
20190500028171;02;02;1
20190500028315;01;09;5
20190500028635;01;04;5
20190500029819;01;01;3
20190500031533;01;13;1
20190500031662;01;06;1
20190500032405;01;13;28
20190500033712;01;09;3
20190500033713;01;09;4
20190500033714;01;09;5
20190500033715;01;09;3
20190500033715;02;04;3
20190500033856;01;01;3
20190500033857;01;09;3
20190500033858;01;13;2
20190500033858;02;09;4
20190500033859;01;09;3
20190500034817;01;09;6
20190500034818;01;13;18
20190500034818;02;09;1
20190500034820;01;13;3
20190500034820;02;09;7
20190500034820;03;09;4
20190500035238;01;07;30
20190500035249;01;07;1
20190500035725;01;09;5
20190500036096;01;10;7
20190500036096;02;06;1
20190500036413;01;03;1
20190600000025;01;16;1
20190600000043;01;16;1
20190600000043;02;16;2
20190600000060;01;09;2
20190600000061;01;10;1
20190600000062;01;10;3
20190600000063;01;09;1
20190600000063;02;10;1
20190600000071;01;10;6
20190600000073;01;09;4
20190600000074;01;13;1
20190600000074;02;10;2
20190600000074;03;09;2
20190600000074;04;09;1
20190600000075;01;09;3
20190600000075;02;09;1
20190600000076;01;09;1
20190600000076;02;09;1
20190600000077;01;13;7
20190600000077;02;09;1
20190600000109;01;09;1
20190600000109;02;09;1
20190600000110;01;09;2
20190600000110;02;09;1
20190600000112;01;09;2
20190600000112;02;09;1
20190600000143;01;10;30
20190600000144;01;10;24
20190600000145;01;01;40
20190600000146;01;01;60
20190600000147;01;10;17
20190600000148;01;03;5
20190600000149;01;03;8
20190600000150;01;09;6
20190600000153;01;10;7
20190600000154;01;09;36
20190600000154;02;09;1
20190600000155;01;10;16
20190600000155;02;16;1
20190600000155;03;02;1
20190600000156;01;06;5
20190600000156;02;07;3
20190600000156;03;11;3
20190600000156;04;12;5
20190600000156;05;03;1
20190600000156;06;03;2
20190600000156;07;06;2
20190600000157;01;03;3
20190600000157;02;15;1
20190600000158;01;01;12
20190600000159;01;02;2
20190600000161;01;01;30
20190600000163;01;06;6
20190600000163;02;03;9
20190600000163;03;12;6
20190600000164;01;06;1
20190600000165;01;16;4
20190600000169;01;09;8
20190600000170;01;09;7
20190600000171;01;09;35
20190600000175;01;09;2
20190600000175;02;08;1
20190600000177;01;09;9
20190600000178;01;09;7
20190600000179;01;09;5
20190600000182;01;09;7
20190600000188;01;09;6
20190600000191;01;09;14
20190600000194;01;10;4
20190600000197;01;09;2
20190600000222;01;13;2
20190600000223;01;13;2
20190600000224;01;13;2
20190600000226;01;13;5
20190600000229;01;13;2
20190600000230;01;13;2
20190600000232;01;13;2
20190600000254;01;13;2
20190600000257;01;13;3
20190600000258;01;13;3
20190600000260;01;13;2
20190600000261;01;13;4
20190600000262;01;13;3
20190600000263;01;12;9
20190600000263;02;13;2
20190600000264;01;08;7
20190600000265;01;13;1
20190600000265;02;08;1
20190600000293;01;13;3
20190600000294;01;13;2
20190600000295;01;13;3
20190600000296;01;13;2
20190600000298;01;13;3
20190600000299;01;13;2
20190600000300;01;13;1
20190600000301;01;13;1
20190600000325;01;13;6
20190600000328;01;13;2
20190600000330;01;13;3
20190600000331;01;13;4
20190600000332;01;13;3
20190600000334;01;13;1
20190600000334;02;07;2
20190600000334;03;07;1
20190600000337;01;08;5
20190600000338;01;04;3
20190600000339;01;13;6
20190600000340;01;13;4
20190600000340;02;04;4
20190600000341;01;01;14
20190600000342;01;01;7
20190600000343;01;01;14
20190600000346;01;01;7
20190600000350;01;01;14
20190600000351;01;01;5
20190600000355;01;01;3
20190600000361;01;01;3
20190600000364;01;01;30
20190600000365;01;01;4
20190600000366;01;01;6
20190600000388;01;01;3
20190600000389;01;01;2
20190600000392;01;13;1
20190600000392;02;01;1
20190600000394;01;13;1
20190600000396;01;01;4
20190600000398;01;01;4
20190600000401;01;13;2
20190600000428;01;01;11
20190600000442;01;01;7
20190600000461;01;13;3
20190600000462;01;01;7
20190600000485;01;09;7
20190600000487;01;09;5
20190600000495;01;10;15
20190600000500;01;10;11
20190600000504;01;10;7
20190600000505;01;09;7
20190600000506;01;09;3
20190600000512;01;10;21
20190600000512;02;10;3
20190600000515;01;10;10
20190600000518;01;09;9
20190600000523;01;10;2
20190600000526;01;01;7
20190600000535;01;10;4
20190600000543;01;10;3
20190600000551;01;09;1
20190600000551;02;10;2
20190600000555;01;10;30
20190600000557;01;10;17
20190600000559;01;10;13
20190600000561;01;10;13
20190600000566;01;01;6
20190600000574;01;10;5
20190600000577;01;14;8
20190600000578;01;10;10
20190600000581;01;10;4
20190600000585;01;10;7
20190600000596;01;16;1
20190600000624;01;13;1
20190600000685;01;09;3
20190600000687;01;09;3
20190600000690;01;14;4
20190600000691;01;02;3
20190600000693;01;09;2
20190600000693;02;09;3
20190600000699;01;09;4
20190600000700;01;09;6
20190600000703;01;09;3
20190600000709;01;09;2
20190600000711;01;01;7
20190600000721;01;13;2
20190600000722;01;07;1
20190600000725;01;13;1
20190600000735;01;09;3
20190600000740;01;07;3
20190600000742;01;13;1
20190600000754;01;13;1
20190600000756;01;09;2
20190600000763;01;09;4
20190600000770;01;09;3
20190600000777;01;09;3
20190600000788;01;09;4
20190600000790;01;09;8
20190600000795;01;09;4
20190600000801;01;09;2
20190600000806;01;13;3
20190600000806;02;08;3
20190600000806;03;01;3
20190600000806;04;01;2
20190600000806;05;09;1
20190600000813;01;09;6
20190600000817;01;09;3
20190600000836;01;05;3
20190600000837;01;05;10
20190600000838;01;05;7
20190600000839;01;05;7
20190600000841;01;05;7
20190600000843;01;05;7
20190600000844;01;05;7
20190600000845;01;05;7
20190600000847;01;05;7
20190600000848;01;05;14
20190600000850;01;05;7
20190600000869;01;05;28
20190600000871;01;05;7
20190600000873;01;05;9
20190600000876;01;05;14
20190600000877;01;05;7
20190600000878;01;05;7
20190600000880;01;05;14
20190600000881;01;05;7
20190600000882;01;05;7
20190600000883;01;05;7
20190600000884;01;05;10
20190600000900;01;05;4
20190600000901;01;05;15
20190600000902;01;05;7
20190600000903;01;05;7
20190600000904;01;05;7
20190600000905;01;05;7
20190600000906;01;05;7
20190600000907;01;05;7
20190600000908;01;05;7
20190600000909;01;05;7
20190600000912;01;05;6
20190600000913;01;05;5
20190600000933;01;05;7
20190600000934;01;05;7
20190600000935;01;05;7
20190600000936;01;05;7
20190600000938;01;05;7
20190600000939;01;05;7
20190600000940;01;05;7
20190600000941;01;05;7
20190600000942;01;05;8
20190600000943;01;05;14
20190600000944;01;05;4
20190600000956;01;04;9
20190600000995;01;04;5
20190600000996;01;04;2
20190600000997;01;04;5
20190600001010;01;04;6
20190600001011;01;04;2
20190600001013;01;04;4
20190600001014;01;04;4
20190600001015;01;04;7
20190600001025;01;04;9
20190600001054;01;04;5
20190600001055;01;04;4
20190600001056;01;04;5
20190600001065;01;04;2
20190600001066;01;04;2
20190600001067;01;04;7
20190600001068;01;04;4
20190600001069;01;04;5
20190600001070;01;04;3
20190600001071;01;04;3
20190600001072;01;04;3
20190600001073;01;04;4
20190600001208;01;04;7
20190600001209;01;04;5
20190600001210;01;04;4
20190600001310;01;10;10
20190600001314;01;10;13
20190600001320;01;09;21
20190600001323;01;10;15
20190600001327;01;14;4
20190600001329;01;10;2
20190600001333;01;10;3
20190600001333;02;09;2
20190600001338;01;01;8
20190600001339;01;10;14
20190600001340;01;10;6
20190600001344;01;10;16
20190600001350;01;10;45
20190600001367;01;09;10
20190600001369;01;09;8
20190600001378;01;09;8
20190600001382;01;09;1
20190600001393;01;09;4
20190600001401;01;01;15
20190600001418;01;09;4
20190600001421;01;09;8
20190600001423;01;09;4
20190600001429;01;09;60
20190600001431;01;09;7
20190600001433;01;09;30
20190600001445;01;09;3
20190600001450;01;09;4
20190600001450;02;09;2
20190600001491;01;16;7
20190600001491;02;01;4
20190600001496;01;01;70
20190600001500;01;09;10
20190600001502;01;09;10
20190600001503;01;09;6
20190600001505;01;10;6
20190600001510;01;09;5
20190600001513;01;09;7
20190600001514;01;09;2
20190600001515;01;09;7
20190600001516;01;09;5
20190600001521;01;13;7
20190600001525;01;16;3
20190600001526;01;01;2
20190600001529;01;07;3
20190600001534;01;09;5
20190600001540;01;09;1
20190600001545;01;09;9
20190600001556;01;09;2
20190600001556;02;09;2
20190600001556;03;09;3
20190600001565;01;01;7
20190600001569;01;13;3
20190600001577;01;09;3
20190600001579;01;09;10
20190600001580;01;09;1
20190600001581;01;02;6
20190600001582;01;13;1
20190600001582;02;09;2
20190600001584;01;09;4
20190600001618;01;09;5
20190600001619;01;09;7
20190600001620;01;09;2
20190600001621;01;09;7
20190600001622;01;09;5
20190600001623;01;09;7
20190600001627;01;09;7
20190600001628;01;13;4
20190600001628;02;09;4
20190600001629;01;09;4
20190600001630;01;09;4
20190600001663;01;09;4
20190600001663;02;10;2
20190600001663;03;01;3
20190600001665;01;09;7
20190600001667;01;09;3
20190600001668;01;09;4
20190600001669;01;09;8
20190600001672;01;09;4
20190600001692;01;09;10
20190600001696;01;09;4
20190600001697;01;09;4
20190600001698;01;09;7
20190600001699;01;09;4
20190600001700;01;09;6
20190600001701;01;09;5
20190600001702;01;09;21
20190600001703;01;09;9
20190600001737;01;09;4
20190600001738;01;09;7
20190600001739;01;09;1
20190600001740;01;09;4
20190600001741;01;09;3
20190600001742;01;09;4
20190600001743;01;09;5
20190600001782;01;01;7
20190600001784;01;01;10
20190600001787;01;01;10
20190600001788;01;01;10
20190600001789;01;01;10
20190600001790;01;01;10
20190600001792;01;01;5
20190600001793;01;01;5
20190600001794;01;01;4
20190600001795;01;01;7
20190600001796;01;01;5
20190600001815;01;01;3
20190600001825;01;01;5
20190600001826;01;01;5
20190600001827;01;01;8
20190600001828;01;01;4
20190600001832;01;01;4
20190600001833;01;01;1
20190600001837;01;01;3
20190600001838;01;01;5
20190600001839;01;01;1
20190600001866;01;01;4
20190600001867;01;01;6
20190600001868;01;01;3
20190600001869;01;01;14
20190600001870;01;01;7
20190600001871;01;01;6
20190600001872;01;01;4
20190600001889;01;01;90
20190600001893;01;01;8
20190600001897;01;01;17
20190600001898;01;04;3
20190600001899;01;04;7
20190600001900;01;04;7
20190600001901;01;04;4
20190600001902;01;04;7
20190600001903;01;04;24
20190600001904;01;04;3
20190600001905;01;04;13
20190600001906;01;04;8
20190600001907;01;04;4
20190600001957;01;04;4
20190600001957;02;04;4
20190600001958;01;04;4
20190600001959;01;04;7
20190600001960;01;04;6
20190600001962;01;04;6
20190600001963;01;04;7
20190600001964;01;04;9
20190600002042;01;04;5
20190600002043;01;04;3
20190600002044;01;04;4
20190600002045;01;04;1
20190600002045;02;04;2
20190600002046;01;04;6
20190600002047;01;04;7
20190600002048;01;04;7
20190600002049;01;04;1
20190600002050;01;04;6
20190600002051;01;04;4
20190600002052;01;04;4
20190600002061;01;04;7
20190600002063;01;04;11
20190600002064;01;04;7
20190600002065;01;04;2
20190600002065;02;04;2
20190600002066;01;04;7
20190600002067;01;04;4
20190600002068;01;04;7
20190600002118;01;04;6
20190600002119;01;04;8
20190600002120;01;04;10
20190600002121;01;04;9
20190600002122;01;04;7
20190600002123;01;04;9
20190600002124;01;04;11
20190600002125;01;04;4
20190600002125;02;04;5
20190600002126;01;04;8
20190600002127;01;04;2
20190600002135;01;04;7
20190600002136;01;04;7
20190600002137;01;04;2
20190600002139;01;04;3
20190600002140;01;04;3
20190600002144;01;04;4
20190600002145;01;04;4
20190600002146;01;04;14
20190600002177;01;04;4
20190600002178;01;04;4
20190600002179;01;04;3
20190600002190;01;05;7
20190600002192;01;05;6
20190600002193;01;05;7
20190600002195;01;05;7
20190600002264;01;05;14
20190600002267;01;05;14
20190600002268;01;05;10
20190600002271;01;05;14
20190600002272;01;05;7
20190600002273;01;05;4
20190600002275;01;05;11
20190600002276;01;05;7
20190600002277;01;05;5
20190600002278;01;05;7
20190600002281;01;05;7
20190600002282;01;05;7
20190600002283;01;05;4
20190600002284;01;05;6
20190600002285;01;05;9
20190600002287;01;05;10
20190600002326;01;02;7
20190600002327;01;02;21
20190600002328;01;02;3
20190600002328;02;02;3
20190600002329;01;07;4
20190600002330;01;09;3
20190600002330;02;02;7
20190600002434;01;13;1
20190600002436;01;13;6
20190600002436;02;10;4
20190600002436;03;09;5
20190600002439;01;13;2
20190600002439;02;13;2
20190600002439;03;08;41
20190600002440;01;13;3
20190600002440;02;09;1
20190600002441;01;09;3
20190600002441;02;13;4
20190600002444;01;13;2
20190600002444;02;13;2
20190600002445;01;13;1
20190600002446;01;13;2
20190600002447;01;13;3
20190600002447;02;04;9
20190600002450;01;13;15
20190600002450;02;13;1
20190600002450;03;03;2
20190600002451;01;13;3
20190600002452;01;13;35
20190600002453;01;10;22
20190600002453;02;01;3
20190600002453;03;01;3
20190600002478;01;13;4
20190600002488;01;13;2
20190600002515;01;13;7
20190600002516;01;13;5
20190600002522;01;10;15
20190600002525;01;13;1
20190600002525;02;08;2
20190600002527;01;13;5
20190600002527;02;09;3
20190600002529;01;13;1
20190600002532;01;09;7
20190600002532;02;13;2
20190600002533;01;05;35
20190600002535;01;09;4
20190600002535;02;13;3
20190600002536;01;01;29
20190600002536;02;09;10
20190600002536;03;06;6
20190600002538;01;13;7
20190600002539;01;13;8
20190600002569;01;13;3
20190600002573;01;13;2
20190600002575;01;13;21
20190600002581;01;15;3
20190600002582;01;07;1
20190600002582;02;07;1
20190600002592;01;06;1
20190600002597;01;07;1
20190600002597;02;16;1
20190600002597;03;11;1
20190600002607;01;07;1
20190600002632;01;09;1
20190600002632;02;04;1
20190600002632;03;01;1
20190600002642;01;09;6
20190600002642;02;09;5
20190600002643;01;01;6
20190600002643;02;14;9
20190600002656;01;09;3
20190600002658;01;09;2
20190600002660;01;09;7
20190600002662;01;01;21
20190600002669;01;07;5
20190600002708;01;09;4
20190600002709;01;09;3
20190600002710;01;09;5
20190600002711;01;09;2
20190600002736;01;09;3
20190600002737;01;09;7
20190600002739;01;09;7
20190600002740;01;09;3
20190600002751;01;09;3
20190600002752;01;10;7
20190600002753;01;09;7
20190600002754;01;09;5
20190600002755;01;09;5
20190600002756;01;09;12
20190600002757;01;09;7
20190600002759;01;05;10
20190600002760;01;09;6
20190600002761;01;09;4
20190600002762;01;09;3
20190600002763;01;09;3
20190600002791;01;09;5
20190600002792;01;09;5
20190600002793;01;09;6
20190600002794;01;09;2
20190600002808;01;09;2
20190600002809;01;09;4
20190600002810;01;09;8
20190600002811;01;09;7
20190600002814;01;09;9
20190600002817;01;09;6
20190600002818;01;09;9
20190600002819;01;05;5
20190600002820;01;05;8
20190600002821;01;05;7
20190600002822;01;05;10
20190600002823;01;05;7
20190600002824;01;05;4
20190600002825;01;05;7
20190600002826;01;05;14
20190600002827;01;05;7
20190600002828;01;05;10
20190600002829;01;05;7
20190600002830;01;05;7
20190600002930;01;05;10
20190600002931;01;05;14
20190600002932;01;05;7
20190600002933;01;05;7
20190600002975;01;05;20
20190600002976;01;05;7
20190600002977;01;05;7
20190600002978;01;05;7
20190600002979;01;05;7
20190600002980;01;05;3
20190600002981;01;05;7
20190600002982;01;05;7
20190600002983;01;05;7
20190600002984;01;05;7
20190600002985;01;05;14
20190600003081;01;05;14
20190600003082;01;05;10
20190600003083;01;05;14
20190600003085;01;05;3
20190600003126;01;04;7
20190600003127;01;04;7
20190600003128;01;04;9
20190600003129;01;04;7
20190600003131;01;04;5
20190600003132;01;04;5
20190600003133;01;04;4
20190600003134;01;04;21
20190600003159;01;04;5
20190600003160;01;04;7
20190600003186;01;04;9
20190600003187;01;04;7
20190600003188;01;04;7
20190600003189;01;04;7
20190600003192;01;04;14
20190600003193;01;04;2
20190600003194;01;04;4
20190600003218;01;04;4
20190600003219;01;04;4
20190600003248;01;13;3
20190600003249;01;13;7
20190600003254;01;13;2
20190600003291;01;01;15
20190600003292;01;10;7
20190600003292;02;13;15
20190600003293;01;13;7
20190600003293;02;05;7
20190600003293;03;09;1
20190600003298;01;13;5
20190600003300;01;13;7
20190600003344;01;13;2
20190600003346;01;13;4
20190600003347;01;13;3
20190600003348;01;13;3
20190600003350;01;07;5
20190600003351;01;13;2
20190600003352;01;13;3
20190600003355;01;13;4
20190600003356;01;13;8
20190600003388;01;13;3
20190600003388;02;09;4
20190600003389;01;01;5
20190600003390;01;13;6
20190600003391;01;13;2
20190600003392;01;13;6
20190600003393;01;13;15
20190600003394;01;09;2
20190600003394;02;13;3
20190600003431;01;13;6
20190600003432;01;13;5
20190600003434;01;13;1
20190600003434;02;07;1
20190600003435;01;13;2
20190600003437;01;13;3
20190600003437;02;09;2
20190600003438;01;13;2
20190600003439;01;13;14
20190600003460;01;04;13
20190600003461;01;04;8
20190600003462;01;04;14
20190600003464;01;04;6
20190600003465;01;04;21
20190600003496;01;04;8
20190600003497;01;04;5
20190600003498;01;04;5
20190600003498;02;04;4
20190600003499;01;04;60
20190600003500;01;04;6
20190600003501;01;04;7
20190600003502;01;04;7
20190600003503;01;04;2
20190600003504;01;04;3
20190600003505;01;04;4
20190600003506;01;04;60
20190600003507;01;04;3
20190600003531;01;04;3
20190600003532;01;04;1
20190600003533;01;04;4
20190600003534;01;04;4
20190600003535;01;04;8
20190600003536;01;04;8
20190600003537;01;04;9
20190600003538;01;04;10
20190600003539;01;04;5
20190600003540;01;04;10
20190600003541;01;04;2
20190600003593;01;04;21
20190600003594;01;04;9
20190600003595;01;04;9
20190600003621;01;04;30
20190600003625;01;04;8
20190600003633;01;04;8
20190600003634;01;04;9
20190600003638;01;04;30
20190600003640;01;04;10
20190600003667;01;04;14
20190600003669;01;04;2
20190600003670;01;04;14
20190600003672;01;04;10
20190600003673;01;04;7
20190600003675;01;04;5
20190600003694;01;01;3
20190600003694;02;10;14
20190600003696;01;10;2
20190600003696;02;09;5
20190600003697;01;10;5
20190600003698;01;10;5
20190600003743;01;10;8
20190600003744;01;10;4
20190600003745;01;10;35
20190600003746;01;10;6
20190600003747;01;10;3
20190600003748;01;10;12
20190600003749;01;10;4
20190600003750;01;10;3
20190600003750;02;13;4
20190600003751;01;10;4
20190600003752;01;10;7
20190600003753;01;10;14
20190600003786;01;10;33
20190600003786;02;09;1
20190600003786;03;13;1
20190600003786;04;12;1
20190600003787;01;10;1
20190600003787;02;10;1
