A0_1;C9_0;ccaa_etapa;pernoc_etapa
20190100003594;01;04;10
20190100003595;01;04;14
20190100003596;01;04;12
20190100004323;01;13;2
20190100004323;02;01;5
20190100004324;01;05;30
20190100004325;01;13;18
20190100004440;01;07;15
20190100004445;01;13;21
20190100004446;01;15;6
20190100004653;01;04;5
20190100005000;01;13;15
20190100005002;01;12;15
20190100005003;01;17;10
20190100005447;01;13;1
20190100005447;02;01;1
20190100006082;01;01;14
20190100006115;01;13;3
20190100006116;01;13;9
20190100006118;01;13;21
20190100006119;01;13;3
20190100006243;01;09;14
20190100006244;01;13;14
20190100006245;01;09;2
20190100006245;02;13;1
20190100006245;03;10;4
20190100006277;01;13;20
20190100006279;01;06;21
20190100006280;01;13;3
20190100006282;01;13;20
20190100006283;01;13;14
20190100006531;01;07;1
20190100006820;01;09;4
20190100007226;01;01;45
20190100007247;01;01;1
20190100007377;01;14;3
20190100007377;02;14;2
20190100007379;01;10;10
20190100007381;01;10;3
20190100007452;01;14;2
20190100007454;01;10;2
20190100007481;01;09;6
20190100007482;01;09;11
20190100008295;01;07;1
20190100008410;01;09;86
20190100008410;02;13;4
20190100008456;01;09;2
20190100008456;02;09;1
20190100008567;01;04;14
20190100008568;01;04;3
20190100008648;01;04;1
20190100008741;01;09;13
20190100008742;01;09;30
20190100008918;01;09;50
20190100009026;01;10;1
20190100009029;01;10;1
20190100009030;01;10;1
20190100009037;01;10;2
20190100009038;01;10;2
20190100009744;01;13;2
20190100009746;01;12;23
20190100009747;01;13;4
20190100010279;01;09;1
20190100010333;01;09;7
20190100010334;01;09;4
20190100010534;01;04;10
20190100010535;01;04;3
20190100010536;01;04;3
20190100010537;01;04;2
20190100010549;01;04;10
20190100010550;01;04;4
20190100010551;01;04;7
20190100010552;01;04;2
20190100010574;01;13;4
20190100010576;01;13;21
20190100011183;01;07;1
20190100011938;01;07;30
20190100011940;01;13;19
20190100011941;01;13;1
20190100011941;02;08;30
20190100011942;01;01;20
20190100011942;02;13;1
20190100012143;01;13;2
20190100012143;02;14;21
20190100012143;03;01;2
20190100013475;01;15;2
20190100013478;01;13;23
20190100013478;02;05;7
20190100013559;01;12;18
20190100013857;01;10;1
20190100013991;01;10;3
20190100014273;01;01;7
20190100014320;01;09;2
20190100014368;01;09;2
20190100014369;01;09;10
20190100014371;01;09;9
20190100014414;01;13;3
20190100014414;02;09;3
20190100014423;01;09;2
20190100014428;01;09;2
20190100014468;01;09;7
20190100014508;01;09;4
20190100015100;01;01;6
20190100015107;01;01;21
20190100015111;01;07;1
20190100015116;01;07;1
20190100015116;02;16;1
20190100015116;03;07;1
20190100015116;04;01;1
20190100015125;01;01;5
20190100015129;01;07;1
20190100015155;01;09;14
20190100015155;02;10;3
20190100015155;03;14;4
20190100015155;04;01;11
20190100015155;05;01;4
20190100015155;06;01;7
20190100015155;07;01;4
20190100015168;01;02;1
20190100015168;02;01;1
20190100015413;01;02;1
20190100016056;01;04;2
20190100016057;01;04;2
20190100016201;01;07;30
20190100017091;01;16;4
20190100017091;02;13;4
20190100017797;01;13;2
20190100017799;01;13;9
20190100017867;01;13;6
20190100017888;01;13;21
20190100017892;01;09;6
20190100017969;01;13;7
20190100018579;01;13;6
20190100019608;01;13;7
20190100020332;01;09;3
20190100020513;01;01;60
20190100020561;01;01;18
20190100020561;02;09;27
20190100020563;01;06;3
20190100020563;02;13;1
20190100020563;03;01;1
20190100020563;04;01;34
20190100020563;05;01;2
20190100020565;01;01;1
20190100020565;02;01;2
20190100020565;03;01;2
20190100020571;01;01;14
20190100020587;01;01;1
20190100020588;01;09;1
20190100020589;01;01;2
20190100020590;01;01;2
20190100020591;01;16;2
20190100020593;01;09;2
20190100020596;01;01;1
20190100021397;01;04;2
20190100021668;01;09;5
20190100022235;01;01;2
20190100022235;02;01;5
20190100022235;03;10;5
20190100022235;04;09;2
20190100022742;01;04;7
20190100022745;01;04;10
20190100022746;01;04;5
20190100022802;01;04;11
20190100022803;01;04;7
20190100022804;01;04;5
20190100022805;01;04;3
20190100023139;01;13;3
20190100023140;01;01;19
20190100023141;01;13;5
20190100023142;01;13;2
20190100023144;01;01;1
20190100023144;02;01;7
20190100023144;03;13;4
20190100023245;01;01;35
20190100023246;01;13;3
20190100023875;01;01;16
20190100023932;01;11;1
20190100024135;01;10;35
20190100024737;01;13;2
20190100024738;01;12;2
20190100024739;01;13;10
20190100024740;01;13;15
20190100024823;01;01;3
20190100024823;02;01;1
20190100024823;03;02;1
20190100024823;04;01;1
20190100024823;05;01;1
20190100024823;06;08;1
20190100025187;01;13;2
20190100025187;02;01;2
20190100025188;01;01;3
20190100025189;01;01;1
20190100025292;01;09;10
20190100026616;01;01;5
20190100026628;01;01;4
20190100026634;01;01;2
20190100026903;01;09;3
20190100027367;01;01;28
20190100027368;01;13;21
20190100027370;01;14;15
20190100027390;01;13;4
20190100027452;01;13;3
20190100027452;02;01;1
20190100027452;03;01;1
20190100027452;04;01;1
20190100027453;01;13;27
20190100027453;02;09;5
20190100027453;03;16;3
20190100027454;01;14;14
20190100027471;01;13;3
20190100027473;01;13;3
20190100027474;01;13;7
20190100027474;02;09;7
20190100027474;03;10;7
20190100027474;04;02;7
20190100027563;01;04;4
20190100027664;01;12;5
20190100027704;01;02;3
20190100028069;01;04;7
20190100028070;01;04;3
20190100028857;01;13;7
20190100028860;01;13;2
20190100028862;01;01;6
20190100028863;01;13;4
20190100028865;01;13;2
20190100029057;01;01;2
20190100029061;01;04;5
20190100029062;01;12;7
20190100029063;01;13;2
20190100029065;01;13;2
20190100029066;01;13;2
20190100029211;01;12;2
20190100029310;01;01;1
20190100029841;01;04;2
20190100029864;01;04;3
20190100030049;01;13;4
20190100030273;01;16;1
20190100030273;02;13;1
20190100030274;01;01;10
20190100030275;01;01;1
20190100030279;01;01;1
20190100030280;01;07;1
20190100030280;02;01;1
20190100030300;01;01;4
20190100030401;01;10;4
20190100030402;01;10;7
20190100030403;01;10;3
20190100030404;01;10;20
20190100030417;01;10;14
20190100030418;01;10;1
20190100030418;02;14;11
20190100030420;01;10;30
20190100030430;01;10;2
20190100030431;01;10;1
20190100030432;01;10;4
20190100030444;01;10;3
20190100030445;01;10;3
20190100031259;01;01;1
20190100031260;01;01;1
20190100031262;01;01;1
20190100031263;01;01;1
20190100031306;01;04;4
20190100031307;01;04;5
20190100031308;01;04;3
20190100031309;01;04;3
20190200000086;01;09;1
20190200000086;02;10;1
20190200000086;03;01;1
20190200000086;04;08;1
20190200000086;05;13;1
20190200000089;01;07;30
20190200000137;01;01;5
20190200000194;01;13;1
20190200000196;01;08;1
20190200000257;01;13;4
20190200000258;01;08;2
20190200000258;02;08;1
20190200000259;01;13;3
20190200000260;01;13;2
20190200000306;01;13;5
20190200000307;01;08;3
20190200000349;01;13;21
20190200000351;01;09;5
20190200000354;01;09;1
20190200000356;01;14;9
20190200000362;01;10;7
20190200000368;01;01;21
20190200000371;01;14;30
20190200000372;01;09;2
20190200000378;01;09;1
20190200000411;01;05;7
20190200000412;01;05;7
20190200000443;01;05;1
20190200000443;02;05;1
20190200000443;03;05;3
20190200000443;04;05;1
20190200000443;05;05;2
20190200000443;06;05;1
20190200000443;07;05;4
20190200000444;01;05;7
20190200000474;01;05;7
20190200000475;01;05;9
20190200000476;01;05;7
20190200000477;01;05;7
20190200000503;01;05;7
20190200000543;01;05;6
20190200000544;01;05;7
20190200000545;01;05;7
20190200000546;01;05;10
20190200000547;01;05;21
20190200000567;01;05;5
20190200000568;01;05;7
20190200000569;01;05;4
20190200000570;01;05;17
20190200000571;01;05;7
20190200000572;01;05;7
20190200000573;01;05;7
20190200000631;01;05;7
20190200000632;01;05;7
20190200000633;01;05;7
20190200000635;01;05;7
20190200000636;01;05;7
20190200000638;01;05;14
20190200000639;01;05;7
20190200000640;01;05;14
20190200000790;01;13;5
20190200000792;01;13;7
20190200000794;01;13;5
20190200000796;01;13;4
20190200000796;02;07;1
20190200000798;01;13;41
20190200000798;02;10;2
20190200000798;03;09;1
20190200000798;04;01;1
20190200000799;01;13;3
20190200000800;01;09;2
20190200000800;02;13;3
20190200000801;01;13;3
20190200000802;01;07;5
20190200000803;01;13;2
20190200000804;01;07;28
20190200000804;02;13;1
20190200000805;01;13;1
20190200000806;01;13;5
20190200000807;01;13;3
20190200000809;01;13;2
20190200000811;01;13;1
20190200000886;01;13;7
20190200000889;01;13;3
20190200000892;01;13;3
20190200000893;01;13;1
20190200000894;01;07;35
20190200000895;01;13;45
20190200000896;01;13;1
20190200000899;01;13;3
20190200000899;02;01;1
20190200000899;03;01;1
20190200000902;01;13;2
20190200000905;01;13;5
20190200000908;01;13;14
20190200000909;01;13;1
20190200000925;01;01;22
20190200000926;01;01;6
20190200000927;01;01;2
20190200000927;02;01;2
20190200000928;01;01;2
20190200000929;01;01;14
20190200000930;01;01;6
20190200000931;01;08;9
20190200000932;01;01;14
20190200000943;01;01;3
20190200000945;01;01;6
20190200000946;01;01;21
20190200000947;01;01;14
20190200000978;01;01;5
20190200000979;01;01;10
20190200000980;01;01;5
20190200000981;01;01;23
20190200000982;01;01;10
20190200000983;01;01;19
20190200000986;01;01;15
20190200000986;02;01;3
20190200001002;01;01;35
20190200001003;01;01;2
20190200001004;01;01;5
20190200001008;01;01;25
20190200001009;01;01;8
20190200001012;01;01;7
20190200001013;01;01;6
20190200001014;01;01;12
20190200001024;01;01;14
20190200001025;01;01;3
20190200001025;02;01;1
20190200001025;03;01;2
20190200001026;01;01;3
20190200001048;01;10;7
20190200001049;01;01;1
20190200001049;02;01;2
20190200001049;03;01;1
20190200001049;04;01;1
20190200001049;05;01;1
20190200001052;01;01;7
20190200001053;01;01;14
20190200001056;01;01;7
20190200001058;01;05;35
20190200001059;01;05;7
20190200001060;01;05;7
20190200001065;01;05;14
20190200001068;01;05;31
20190200001069;01;05;6
20190200001070;01;05;7
20190200001072;01;05;5
20190200001073;01;05;7
20190200001075;01;05;2
20190200001076;01;05;8
20190200001077;01;05;4
20190200001081;01;05;7
20190200001082;01;05;7
20190200001118;01;05;7
20190200001119;01;05;10
20190200001120;01;05;14
20190200001121;01;05;2
20190200001152;01;05;14
20190200001153;01;05;28
20190200001154;01;05;7
20190200001155;01;05;7
20190200001178;01;10;6
20190200001179;01;10;3
20190200001181;01;10;21
20190200001215;01;10;14
20190200001216;01;10;2
20190200001217;01;10;7
20190200001221;01;10;6
20190200001223;01;10;6
20190200001224;01;10;5
20190200001225;01;10;2
20190200001226;01;10;2
20190200001242;01;10;14
20190200001243;01;10;4
20190200001244;01;10;3
20190200001245;01;10;14
20190200001292;01;10;2
20190200001293;01;10;3
20190200001294;01;10;2
20190200001295;01;10;14
20190200001296;01;10;2
20190200001296;02;10;5
20190200001298;01;10;4
20190200001299;01;10;5
20190200001299;02;13;3
20190200001299;03;10;4
20190200001300;01;10;2
20190200001301;01;10;17
20190200001306;01;10;15
20190200001308;01;01;17
20190200001322;01;14;17
20190200001332;01;09;1
20190200001334;01;09;1
20190200001368;01;09;1
20190200001369;01;08;6
20190200001369;02;10;1
20190200001371;01;09;6
20190200001373;01;09;7
20190200001380;01;09;6
20190200001385;01;02;1
20190200001389;01;09;7
20190200001390;01;09;5
20190200001391;01;09;2
20190200001393;01;09;3
20190200001454;01;09;4
20190200001455;01;01;3
20190200001455;02;08;2
20190200001455;03;10;5
20190200001455;04;09;1
20190200001456;01;09;5
20190200001457;01;09;3
20190200001458;01;09;2
20190200001459;01;09;7
20190200001460;01;09;5
20190200001461;01;09;4
20190200001462;01;09;2
20190200001463;01;09;2
20190200001464;01;09;2
20190200001465;01;09;2
20190200001519;01;09;7
20190200001520;01;09;2
20190200001520;02;09;2
20190200001521;01;09;3
20190200001522;01;09;3
20190200001771;01;01;5
20190200001771;02;01;2
20190200001771;03;01;2
20190200001772;01;01;2
20190200001773;01;01;4
20190200001773;02;01;1
20190200001774;01;01;2
20190200001829;01;01;3
20190200001830;01;01;3
20190200001831;01;01;1
20190200001832;01;01;3
20190200001833;01;01;2
20190200001834;01;01;2
20190200001835;01;01;5
20190200001835;02;01;3
20190200001836;01;01;3
20190200001837;01;01;6
20190200001838;01;01;2
20190200001839;01;01;2
20190200001840;01;01;2
20190200001842;01;01;2
20190200001843;01;01;3
20190200001844;01;01;3
20190200001860;01;01;1
20190200001861;01;01;2
20190200001862;01;01;3
20190200001897;01;01;3
20190200001898;01;01;2
20190200001899;01;01;2
20190200001900;01;01;3
20190200001901;01;01;4
20190200001902;01;01;2
20190200001905;01;01;2
20190200001908;01;01;3
20190200001909;01;01;3
20190200001928;01;10;1
20190200001929;01;10;2
20190200001930;01;10;2
20190200001931;01;10;1
20190200001979;01;10;2
20190200001980;01;10;1
20190200001981;01;10;2
20190200001982;01;10;2
20190200001983;01;10;2
20190200001984;01;10;2
20190200001985;01;10;1
20190200001986;01;10;1
20190200001987;01;10;2
20190200001988;01;10;1
20190200002023;01;10;30
20190200002024;01;10;2
20190200002025;01;10;3
20190200002026;01;10;2
20190200002084;01;10;2
20190200002085;01;10;1
20190200002086;01;10;2
20190200002087;01;10;2
20190200002088;01;10;6
20190200002090;01;10;3
20190200002091;01;10;2
20190200002092;01;10;2
20190200002093;01;10;6
20190200002094;01;10;2
20190200002095;01;10;1
20190200002095;02;10;1
20190200002096;01;10;7
20190200002157;01;09;5
20190200002160;01;09;8
20190200002210;01;09;7
20190200002211;01;09;5
20190200002212;01;09;4
20190200002213;01;09;3
20190200002214;01;09;21
20190200002215;01;09;2
20190200002216;01;09;5
20190200002217;01;09;2
20190200002218;01;09;2
20190200002219;01;09;4
20190200002220;01;09;2
20190200002221;01;09;4
20190200002222;01;09;2
20190200002274;01;09;3
20190200002275;01;09;2
20190200002276;01;09;3
20190200002277;01;09;3
20190200002311;01;09;9
20190200002314;01;09;45
20190200002358;01;09;4
20190200002359;01;09;1
20190200002360;01;09;4
20190200002361;01;09;2
20190200002362;01;04;2
20190200002363;01;09;2
20190200002364;01;09;7
20190200002365;01;09;1
20190200002366;01;09;2
20190200002367;01;09;2
20190200002368;01;09;2
20190200002369;01;04;2
20190200002408;01;09;3
20190200002410;01;09;2
20190200002411;01;09;3
20190200002435;01;01;35
20190200002436;01;01;60
20190200002437;01;11;2
20190200002437;02;01;1
20190200002437;03;06;2
20190200002439;01;01;60
20190200002440;01;01;8
20190200002441;01;01;45
20190200002442;01;09;54
20190200002443;01;06;2
20190200002444;01;10;35
20190200002446;01;04;3
20190200002459;01;09;2
20190200002486;01;12;12
20190200002495;01;12;2
20190200002497;01;09;5
20190200002498;01;09;3
20190200002499;01;09;3
20190200002500;01;09;3
20190200002534;01;09;3
20190200002535;01;09;2
20190200002536;01;09;2
20190200002537;01;09;3
20190200002538;01;09;3
20190200002539;01;09;3
20190200002540;01;09;4
20190200002541;01;09;3
20190200002542;01;09;2
20190200002574;01;09;3
20190200002575;01;09;4
20190200002608;01;09;5
20190200002609;01;09;4
20190200002610;01;09;4
20190200002612;01;09;2
20190200002648;01;09;4
20190200002649;01;09;3
20190200002650;01;09;3
20190200002651;01;09;4
20190200002652;01;09;5
20190200002653;01;09;3
20190200002655;01;09;4
20190200002657;01;09;4
20190200002703;01;09;3
20190200002704;01;09;3
20190200002734;01;05;7
20190200002736;01;05;7
20190200002737;01;05;7
20190200002739;01;05;7
20190200002765;01;05;7
20190200002768;01;05;7
20190200002769;01;05;7
20190200002771;01;05;7
20190200002823;01;05;3
20190200002825;01;05;3
20190200002826;01;05;3
20190200002827;01;05;3
20190200002828;01;05;10
20190200002830;01;05;3
20190200002831;01;05;7
20190200002832;01;05;9
20190200002835;01;05;8
20190200002837;01;05;7
20190200002840;01;05;7
20190200002841;01;05;7
20190200002875;01;05;7
20190200002879;01;05;7
20190200002880;01;05;7
20190200002882;01;05;7
20190200002955;01;05;3
20190200002956;01;05;10
20190200002958;01;05;3
20190200002959;01;05;3
20190200002960;01;05;7
20190200002961;01;05;10
20190200002962;01;05;7
20190200002963;01;05;3
20190200002992;01;13;10
20190200003026;01;13;7
20190200003027;01;13;4
20190200003028;01;13;3
20190200003029;01;13;2
20190200003031;01;08;7
20190200003032;01;08;4
20190200003033;01;13;2
20190200003082;01;13;3
20190200003083;01;07;4
20190200003084;01;13;3
20190200003106;01;07;35
20190200003143;01;13;3
20190200003144;01;13;3
20190200003145;01;13;3
20190200003146;01;13;4
20190200003148;01;13;35
20190200003150;01;13;2
20190200003151;01;08;6
20190200003179;01;13;3
20190200003180;01;13;3
20190200003181;01;13;4
20190200003182;01;08;1
20190200003214;01;04;5
20190200003215;01;04;7
20190200003216;01;04;6
20190200003217;01;04;8
20190200003218;01;04;13
20190200003219;01;04;8
20190200003220;01;04;28
20190200003221;01;04;3
20190200003222;01;04;4
20190200003223;01;04;7
20190200003224;01;04;10
20190200003225;01;04;4
20190200003226;01;04;5
20190200003227;01;04;11
20190200003229;01;04;15
20190200003230;01;04;7
20190200003264;01;04;28
20190200003265;01;04;3
20190200003266;01;04;7
20190200003267;01;04;8
20190200003268;01;04;4
20190200003269;01;04;5
20190200003270;01;04;2
20190200003271;01;04;1
20190200003299;01;04;7
20190200003300;01;04;8
20190200003302;01;04;6
20190200003303;01;04;12
20190200003304;01;04;2
20190200003305;01;04;11
20190200003306;01;04;8
20190200003307;01;04;6
20190200003309;01;04;14
20190200003310;01;04;4
20190200003313;01;04;3
20190200003314;01;04;11
20190200003315;01;04;28
20190200003317;01;04;4
20190200003318;01;04;6
20190200003320;01;04;10
20190200003355;01;04;7
20190200003356;01;04;3
20190200003357;01;04;7
20190200003358;01;04;5
20190200003359;01;04;4
20190200003361;01;04;2
20190200003362;01;04;2
20190200003363;01;04;3
20190200003408;01;05;7
20190200003409;01;05;14
20190200003410;01;05;7
20190200003412;01;05;7
20190200003414;01;05;14
20190200003415;01;05;7
20190200003416;01;05;7
20190200003418;01;05;7
20190200003419;01;05;7
20190200003420;01;05;14
20190200003421;01;05;7
20190200003422;01;05;14
20190200003457;01;05;10
20190200003458;01;05;7
20190200003459;01;05;17
20190200003460;01;05;7
20190200003461;01;05;21
20190200003463;01;05;7
20190200003465;01;05;4
20190200003467;01;05;7
20190200003468;01;05;4
20190200003469;01;05;7
20190200003469;02;05;7
20190200003470;01;05;27
20190200003472;01;05;7
20190200003473;01;09;3
20190200003474;01;09;5
20190200003475;01;09;2
20190200003476;01;09;4
20190200003506;01;09;3
20190200003509;01;09;6
20190200003510;01;09;3
20190200003511;01;09;2
20190200003512;01;13;2
20190200003512;02;07;1
20190200003512;03;01;1
20190200003512;04;01;2
20190200003512;05;10;1
20190200003512;06;09;1
20190200003513;01;09;7
20190200003513;02;13;2
20190200003514;01;09;3
20190200003554;01;09;3
20190200003555;01;09;3
20190200003556;01;09;5
20190200003557;01;09;2
20190200003557;02;09;4
20190200003557;03;09;1
20190200003557;04;09;2
20190200003557;05;09;1
20190200003557;06;09;1
20190200003559;01;09;3
20190200003560;01;13;2
20190200003560;02;09;2
20190200003561;01;09;2
20190200003562;01;09;3
20190200003563;01;13;4
20190200003563;02;01;3
20190200003563;03;01;2
20190200003563;04;09;4
20190200003564;01;09;2
20190200003565;01;09;2
20190200003566;01;09;1
20190200003567;01;09;2
20190200003634;01;09;4
20190200003635;01;13;3
20190200003635;02;01;3
20190200003635;03;01;2
20190200003635;04;09;4
20190200003636;01;09;4
20190200003660;01;09;7
20190200003661;01;09;3
20190200003662;01;09;3
20190200003663;01;09;1
20190200003665;01;09;12
20190200003666;01;09;4
20190200003672;01;16;1
20190200003708;01;09;14
20190200003714;01;12;7
20190200003726;01;09;1
20190200003726;02;01;1
20190200003729;01;01;2
20190200003738;01;01;20
20190200003750;01;01;28
20190200003752;01;09;1
20190200003752;02;14;37
20190200003756;01;01;14
20190200003757;01;09;8
20190200003766;01;07;4
20190200003767;01;16;3
20190200003791;01;05;5
20190200003792;01;05;7
20190200003793;01;05;6
20190200003794;01;05;7
20190200003795;01;05;10
20190200003796;01;05;10
20190200003798;01;05;10
20190200003799;01;05;7
20190200003800;01;05;6
20190200003801;01;05;4
20190200003825;01;05;10
20190200003826;01;05;10
20190200003827;01;05;10
20190200003828;01;05;5
20190200003829;01;05;6
20190200003830;01;05;1
20190200003830;02;05;1
20190200003830;03;05;1
20190200003830;04;05;1
20190200003830;05;05;2
20190200003831;01;05;7
20190200003871;01;05;7
20190200003872;01;05;4
20190200003873;01;05;3
20190200003873;02;05;3
20190200003874;01;05;9
20190200003879;01;05;7
20190200003880;01;05;10
20190200003882;01;05;28
20190200003883;01;05;4
20190200003884;01;05;3
20190200003885;01;05;4
20190200003917;01;05;35
20190200003918;01;05;10
20190200003919;01;05;4
20190200003920;01;05;7
20190200003921;01;05;6
20190200003922;01;05;5
20190200003964;01;14;5
20190200003965;01;01;21
20190200003967;01;01;4
20190200003968;01;01;9
20190200003969;01;01;9
20190200004011;01;01;5
20190200004013;01;01;4
20190200004014;01;01;2
20190200004014;02;01;1
20190200004014;03;01;3
20190200004014;04;01;2
20190200004016;01;01;2
20190200004017;01;01;4
20190200004044;01;13;4
20190200004044;02;01;2
20190200004044;03;01;2
20190200004046;01;01;3
20190200004080;01;01;21
20190200004081;01;01;22
20190200004082;01;01;5
20190200004083;01;01;3
20190200004084;01;01;6
20190200004173;01;05;14
20190200004175;01;05;11
20190200004177;01;05;9
20190200004178;01;05;7
20190200004179;01;05;5
20190200004180;01;05;1
20190200004181;01;05;28
20190200004182;01;05;7
20190200004183;01;05;7
20190200004185;01;05;7
20190200004186;01;05;7
20190200004187;01;05;7
20190200004188;01;05;4
20190200004189;01;05;28
20190200004190;01;05;6
20190200004191;01;05;9
20190200004192;01;05;4
20190200004194;01;05;14
20190200004195;01;05;7
20190200004196;01;05;9
20190200004292;01;05;14
20190200004294;01;05;9
20190200004295;01;05;7
20190200004297;01;05;7
20190200004298;01;05;10
20190200004300;01;05;9
20190200004301;01;05;8
20190200004302;01;05;5
20190200004303;01;05;7
20190200004304;01;05;5
20190200004305;01;05;7
20190200004306;01;05;5
20190200004310;01;05;8
20190200004312;01;05;7
20190200004313;01;05;7
20190200004316;01;05;7
20190200004321;01;05;10
20190200004322;01;05;4
20190200004323;01;05;21
20190200004324;01;05;4
20190200004414;01;09;30
20190200004415;01;13;3
20190200004415;02;09;4
20190200004416;01;09;6
20190200004417;01;09;2
20190200004427;01;09;10
20190200004428;01;09;2
20190200004429;01;09;4
20190200004430;01;09;2
20190200004431;01;09;1
20190200004432;01;09;4
