mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
042019;2;20170500038444;2;2;11;10;5;3;3;6;701.63655377;50.484362624
042019;2;20170600033257;2;2;10;16;3;1;2;6;1530.9702307;1572.625287
042019;2;20180400001016;2;1;03;16;2;3;1;6;287.96222317;1488.6106787
042019;2;20180400001102;2;1;08;08;31;3;1;6;1746.6378167;184.70952158
042019;2;20180400001104;2;1;08;10;14;3;1;6;765.88835425;314.29162952
042019;2;20180400001108;2;1;08;01;91;3;1;6;2815.6100083;371.7302204
042019;2;20180400001953;2;1;08;09;4;3;3;6;404.19930595;187.54848486
042019;2;20180400002709;2;2;14;09;8;1;1;6;2209.567617;148.28397761
042019;2;20180400002710;2;2;14;09;7;1;1;6;2224.1115272;754.97070289
042019;2;20180400002711;2;2;14;09;9;1;2;6;2880.7396292;99.685307904
042019;2;20180400002718;2;2;14;09;10;1;1;6;2176.4112;549.15345042
042019;2;20180400002730;2;2;14;09;3;3;1;6;894.34391407;378.5043346
042019;2;20180400002761;2;2;14;09;10;1;1;6;2550.5902537;154.20968092
042019;2;20180400002765;2;2;14;09;4;3;1;6;1121.087459;378.5043346
042019;2;20180400002766;2;2;14;10;14;3;1;6;2303.0542292;361.21941443
042019;2;20180400002837;2;1;08;10;7;1;1;6;846.08458176;352.32500725
042019;2;20180400002908;2;1;08;10;7;3;1;6;528.27759842;314.29162952
042019;2;20180400003438;2;2;05;08;2;3;3;6;254.06188878;399.75568604
042019;2;20180400003457;2;2;10;13;2;1;3;6;1197.1886261;1061.0858273
042019;2;20180400003480;2;2;08;01;6;1;1;6;828.22889315;387.08783366
042019;2;20180400003484;2;2;05;13;6;1;1;6;1033.2718312;1771.2368359
042019;2;20180400003485;2;2;05;13;6;1;2;6;1084.7158883;123.15342559
042019;2;20180400003486;2;2;05;13;1;1;2;6;436.37462842;506.81268768
042019;2;20180400003488;2;2;05;13;4;1;1;6;701.85470932;760.35312668
042019;2;20180400003489;2;2;07;13;2;1;1;6;525.3783155;217.07225387
042019;2;20180400003512;2;1;08;14;6;1;3;6;657.04313446;398.49350954
042019;2;20180400003533;8;1;01;09;5;3;1;6;278.41579287;575.35962983
042019;2;20180400003569;8;1;07;07;1;1;1;6;148.72379829;3023.7960541
042019;2;20180400004072;2;2;10;05;10;1;1;6;1880.7514135;1753.6503915
042019;2;20180400004149;2;2;02;04;4;1;1;6;956.77943636;160.88496762
042019;2;20180400005188;2;2;14;09;2;1;1;6;1268.877685;2522.3741151
042019;2;20180400005259;8;1;03;07;1;1;1;6;201.23794476;4434.5131547
042019;2;20180400005269;8;1;03;01;3;3;1;6;323.6499784;2140.0694589
042019;2;20180400005276;2;1;03;16;2;1;1;6;403.08023574;2657.9637442
042019;2;20180400006180;2;1;08;09;42;2;1;6;2123.4975037;1.3991032735
042019;2;20180400006200;2;1;08;10;10;3;1;6;405.7710396;279.30841636
042019;2;20180400006203;2;1;08;10;17;1;1;6;1484.7524797;118.84610328
042019;2;20180400006204;2;1;08;10;6;3;1;6;195.36092866;279.30841636
042019;2;20180400006210;2;1;08;10;14;3;1;6;765.88835425;314.29162952
042019;2;20180400006284;2;1;01;09;2;3;1;6;315.20940183;353.97019663
042019;2;20180400007445;2;2;14;09;7;3;1;6;1349.0841;378.5043346
042019;2;20180400007720;2;2;08;13;3;1;1;6;864.07843251;812.53600865
042019;2;20180400007723;2;2;08;12;4;3;3;6;573.75691237;257.15594012
042019;2;20180400007754;2;2;14;12;36;3;1;6;3578.2892088;252.19284711
042019;2;20180400007852;2;2;04;11;3;1;1;6;873.46270373;595.99661665
042019;2;20180400007853;2;2;08;13;4;1;1;1;1120.1003728;1619.0525528
042019;2;20180400007855;2;2;08;13;6;1;1;1;1660.551828;978.9210906
042019;2;20180400008430;2;2;15;13;6;3;3;6;1353.483786;281.91001663
042019;2;20180400008431;2;2;15;13;10;3;3;6;1599.1496878;281.91001663
042019;2;20180400008434;8;2;15;13;6;1;1;6;1900.3450596;180.30978203
042019;2;20180400008435;2;2;15;09;16;1;1;6;4494.4948688;33.654130638
042019;2;20180400008541;2;2;15;13;4;3;3;6;1256.769858;244.7563664
042019;2;20180400008543;2;2;15;13;8;1;1;6;1964.5191676;490.64119
042019;2;20180400009173;2;2;11;01;5;2;1;6;1183.6233349;168.73220428
042019;2;20180400009281;2;2;15;04;10;1;1;6;4162.3647418;595.36274804
042019;2;20180400009319;2;1;08;01;7;1;3;6;948.84758385;187.84514347
042019;2;20180400009340;2;1;08;10;30;3;1;6;1162.6322748;314.29162952
042019;2;20180400009436;2;1;07;07;1;3;3;6;101.52004483;693.75379853
042019;2;20180400009477;2;1;07;01;1;3;3;6;52.18967607;883.38172803
042019;2;20180400009479;8;1;03;13;3;3;1;6;298.65945976;186.61741445
042019;2;20180400009485;8;1;03;14;16;3;1;6;758.13093854;208.07856401
042019;2;20180400009489;8;1;01;09;2;2;1;6;309.81989511;1142.8331733
042019;2;20180400009490;2;1;07;01;2;2;1;6;126.96547097;2932.6349674
042019;2;20180400009497;2;1;07;01;3;1;2;6;373.45319112;2711.0118342
042019;2;20180400009501;8;1;01;08;2;3;1;6;259.52392998;214.49513551
042019;2;20180400009504;2;1;07;01;3;1;1;1;336.17759053;4059.416095
042019;2;20180400009506;8;1;01;01;2;2;1;6;382.83195149;1338.1134715
042019;2;20180400009515;2;1;07;01;4;1;1;6;546.35406589;2962.4898736
042019;2;20180400009532;2;1;07;13;1;3;2;6;91.099126461;757.61494431
042019;2;20180400009536;2;1;03;01;7;1;1;6;868.10503827;161.55634688
042019;2;20180400009538;2;1;03;09;17;2;1;6;955.20269465;18.807451535
042019;2;20180400009543;8;1;03;01;1;2;1;6;437.78709398;637.76085734
042019;2;20180400009546;2;1;03;01;25;2;3;6;1337.4656186;1.5160631286
042019;2;20180400009548;2;1;07;01;8;1;2;6;894.30643548;1937.8616072
042019;2;20180400009554;8;1;03;07;1;1;1;6;220.26266771;434.09422662
042019;2;20180400009556;8;1;01;01;1;2;1;6;259.46567419;1488.818001
042019;2;20180400009557;2;1;01;01;14;3;1;6;1187.9750917;701.66323644
042019;2;20180400009559;2;1;01;01;9;2;1;6;1063.3540137;1273.6923883
042019;2;20180400009653;2;2;15;16;12;3;3;6;2719.3858116;660.38741188
042019;2;20180400009949;2;2;06;04;4;2;1;6;966.45168403;1700.4354198
042019;2;20180400010006;2;1;03;06;4;3;1;6;323.15355257;1421.5677539
042019;2;20180400010019;2;1;03;16;2;2;1;6;312.41246359;2615.9472886
042019;2;20180400010026;2;1;03;03;4;2;1;6;419.41766643;3859.4649599
042019;2;20180400010029;2;1;03;17;3;3;3;6;188.69804651;2186.8608249
042019;2;20180400010032;2;1;03;17;2;1;3;6;278.19010067;2703.1190323
042019;2;20180400010674;2;1;08;10;10;1;1;6;721.91216116;254.30559351
042019;2;20180400011161;2;2;15;13;6;1;1;6;1472.7024849;225.0827716
042019;2;20180400011163;2;2;15;13;5;1;1;6;1302.9805849;620.5069985
042019;2;20180400011215;2;2;15;13;30;3;1;6;3633.4422822;458.17931689
042019;2;20180400011216;2;2;15;13;6;1;1;6;1863.5770556;225.0827716
042019;2;20180400011217;2;2;15;13;7;3;3;6;1220.4795012;197.99410943
042019;2;20180400011235;8;2;15;13;1;1;3;6;502.59261956;344.55571388
042019;2;20180400011238;2;2;14;14;6;3;3;6;1565.8784803;124.55666896
042019;2;20180400011280;8;2;15;01;3;1;1;6;2069.1381199;1609.4340651
042019;2;20180400011337;8;2;15;13;10;1;1;6;5251.0663248;81.98463699
042019;2;20180400011339;2;2;15;13;2;1;2;6;1455.121931;347.6344464
042019;2;20180400011343;2;2;15;13;6;3;3;6;1388.8633074;175.95575561
042019;2;20180400012022;2;1;08;01;9;2;2;6;654.85291196;189.28757352
042019;2;20180400012576;2;2;15;13;9;1;1;6;3496.1579494;139.57505261
042019;2;20180400013415;2;1;08;09;9;1;1;6;558.87085616;112.36862298
042019;2;20180400013488;8;1;07;16;1;1;3;6;175.06687344;1647.8733175
042019;2;20180400013518;8;3;03;01;1;1;1;6;471.71610992;340.65348114
042019;2;20180400013520;8;3;09;01;1;3;1;6;369.2362521;824.03731059
042019;2;20180400013523;2;3;15;01;4;1;1;6;589.00548258;2138.6128988
042019;2;20180400013534;8;3;08;11;1;3;1;6;448.10794346;365.33390271
042019;2;20180400013538;2;3;15;01;6;1;1;6;1172.5236024;2379.6932475
042019;2;20180400013539;2;3;15;01;6;3;1;6;1411.560487;3333.6439806
042019;2;20180400014215;2;2;14;09;6;2;1;6;1729.8510034;1005.4979894
042019;2;20180400014260;2;2;14;09;7;2;1;6;1872.4872572;2319.405782
042019;2;20180400014301;2;2;15;03;20;3;3;6;3801.3638508;78.85564778
042019;2;20180400014416;2;2;15;05;5;1;2;6;3144.6780144;741.07191594
042019;2;20180400014490;2;1;08;14;14;3;3;6;823.81558304;201.89032833
042019;2;20180400014614;2;1;03;16;2;3;1;6;293.97258539;1488.6106787
042019;2;20180400014702;8;1;08;09;1;3;3;6;242.34581207;166.67281396
042019;2;20180400014719;8;1;08;07;1;3;1;6;95.584416582;179.60240258
042019;2;20180400015147;8;2;15;13;5;1;1;6;3638.0838451;994.15411365
042019;2;20180400015151;2;2;15;05;6;1;2;1;2054.6352134;458.26714669
042019;2;20180400015314;2;2;15;13;14;3;3;6;2792.3079668;281.91001663
042019;2;20180400015320;2;2;15;13;1;1;1;6;2068.7550157;2691.6136002
042019;2;20180400015321;2;2;15;13;13;1;1;6;4218.6977868;55.238698337
042019;2;20180400015322;2;2;15;13;4;1;1;6;3035.6693082;342.58485264
042019;2;20180400015407;2;2;14;05;10;1;1;6;2924.3925438;440.27195613
042019;2;20180400015829;2;2;09;10;10;3;3;6;542.54430349;308.5687629
042019;2;20180400015830;2;2;09;10;7;3;3;6;600.24414181;154.28438145
042019;2;20180400015831;2;2;09;05;7;1;1;6;1386.2202545;311.87360508
042019;2;20180400015891;2;2;05;08;7;1;2;6;1073.2735797;127.06650903
042019;2;20180400015892;2;2;05;05;6;1;1;6;1017.0998986;778.58876642
042019;2;20180400015893;2;2;05;15;3;1;2;6;658.13840391;560.26814324
042019;2;20180400015894;2;2;05;13;4;1;1;1;1037.0185659;324.74243685
042019;2;20180400015971;2;2;09;08;16;3;1;6;735.14816044;165.82583694
042019;2;20180400015972;2;2;09;13;6;3;1;6;609.09729573;528.39442117
042019;2;20180400016025;2;2;05;13;1;1;2;6;303.47442907;506.81268768
042019;2;20180400016027;2;2;05;05;6;1;2;6;1090.7427388;333.1125121
042019;2;20180400016751;2;2;06;04;3;3;3;6;559.8294232;256.10647016
042019;2;20180400016752;2;2;06;04;7;2;1;1;1695.146939;665.89342402
042019;2;20180400016753;2;2;06;04;4;1;1;6;977.06470579;491.12222775
042019;2;20180400016754;2;2;06;04;3;1;1;6;835.0853234;1207.9978814
042019;2;20180400017466;2;1;01;14;14;2;1;6;1519.1455124;254.58385333
042019;2;20180400017467;2;1;01;01;23;2;1;6;1368.1608479;182.84624851
042019;2;20180400017470;2;1;01;01;28;2;1;6;1631.5719889;96.228758277
042019;2;20180400017482;8;3;15;01;3;3;1;6;448.83503162;1185.0329229
042019;2;20180400017487;8;3;03;07;3;3;1;6;411.41152635;86.488387479
042019;2;20180400017496;8;3;03;14;2;3;1;6;380.46702606;79.005286057
042019;2;20180400017502;8;3;03;10;1;1;1;6;381.34448851;565.78288055
042019;2;20180400017505;8;3;03;01;1;3;1;6;374.15365388;110.1287825
042019;2;20180400017507;8;3;01;01;1;1;1;6;658.64526213;1373.8430151
042019;2;20180400018221;2;2;15;09;11;1;1;6;3709.0615343;89.267783784
042019;2;20180400018269;2;2;15;01;7;1;2;6;1838.9148546;256.47094437
042019;2;20180400018270;2;2;15;13;8;1;1;6;2132.5315509;474.50459712
042019;2;20180400018271;2;2;15;10;7;1;3;6;2305.0029922;303.36706221
042019;2;20180400018356;2;2;15;09;15;1;1;6;4233.1835418;32.205243781
042019;2;20180400018357;2;2;15;13;6;1;1;6;2714.7930687;360.61956406
042019;2;20180400018391;2;2;15;13;4;3;3;6;1185.2010901;317.21907867
042019;2;20180400018392;2;2;15;13;2;1;1;6;1263.6373278;1301.8082539
042019;2;20180400018951;2;2;08;13;4;1;1;1;1044.2006625;404.76313821
042019;2;20180400018953;2;2;08;13;8;3;3;6;616.52951884;196.98226416
042019;2;20180400018954;2;2;08;13;30;3;3;6;1368.6630406;196.98226416
042019;2;20180400018957;2;2;05;13;4;1;1;6;817.23648477;253.45104223
042019;2;20180400018958;2;2;05;13;7;1;2;6;1548.2396164;92.803915532
042019;2;20180400019076;2;2;08;13;10;3;2;6;712.61614678;273.94596381
042019;2;20180400019080;2;2;08;13;3;1;1;6;864.07843251;406.26800433
042019;2;20180400019081;2;2;05;12;2;3;1;6;319.49229612;427.76247301
042019;2;20180400019231;8;1;07;16;1;1;3;6;181.65800561;1647.8733175
042019;2;20180400020677;2;3;15;12;8;3;1;6;767.56214841;2067.1754922
042019;2;20180400020680;2;3;15;07;6;1;1;6;1359.9234596;1075.8673576
042019;2;20180400020683;8;3;06;01;1;1;1;6;622.99439975;705.48786157
042019;2;20180400020687;2;3;15;14;20;3;1;6;1645.7706938;1177.0416391
042019;2;20180400020697;2;3;15;10;3;1;2;6;1167.706218;1207.4250457
042019;2;20180400020702;2;3;15;01;7;1;1;6;1322.5806854;777.76965143
042019;2;20180400020948;8;1;15;07;1;1;1;6;182.98722457;4246.6638666
042019;2;20180400021827;2;1;08;09;8;2;1;6;1037.2134484;254.08767402
042019;2;20180400021833;2;1;08;10;90;3;1;6;2691.3188778;314.29162952
042019;2;20180400021834;2;1;15;15;1;1;1;6;422.20171091;5471.3214682
042019;2;20180400021900;8;1;03;11;2;2;1;6;550.82406865;5872.2509632
042019;2;20180400021903;2;1;03;16;3;2;1;6;394.26419195;1770.2548583
042019;2;20180400021919;2;1;03;16;1;1;1;6;228.80300113;3927.7356124
042019;2;20180400021944;8;1;03;07;2;3;3;6;249.60699548;1034.0936184
042019;2;20180400021954;2;1;07;09;1;1;2;6;306.72469326;2198.7731348
042019;2;20180400021956;8;1;01;07;1;3;2;6;248.73596417;290.08535441
042019;2;20180400022345;2;2;10;09;2;1;2;6;921.36386921;808.35856066
042019;2;20180400023155;2;1;08;09;40;3;1;6;1737.194876;270.88798389
042019;2;20180400025301;2;2;15;09;7;3;1;6;2387.2861256;58.345267228
042019;2;20180400025320;2;2;06;13;45;3;1;6;3673.9693204;261.82168354
042019;2;20180400025358;8;2;05;13;2;1;3;6;531.94020917;274.61831688
042019;2;20180400025685;8;1;11;16;3;2;1;6;412.85142396;1359.4862833
042019;2;20180400025687;2;1;12;16;4;1;1;6;655.01847622;2039.0016967
042019;2;20180400026619;2;2;06;04;10;2;3;6;1647.5049778;1046.2492736
042019;2;20180400026620;2;2;06;04;7;1;1;6;1142.5951439;528.05581103
042019;2;20180400026621;2;2;06;04;7;2;3;6;1188.5044755;523.12463679
042019;2;20180400026622;2;2;06;04;7;1;1;6;919.28840192;792.08371655
042019;2;20180400026683;2;2;06;04;14;3;1;6;1253.7142276;936.75131526
042019;2;20180400026684;2;2;06;04;3;1;1;6;798.01698467;1207.9978814
042019;2;20180400026685;2;2;06;04;7;1;1;1;1210.459381;676.58877771
042019;2;20180400027537;2;2;08;01;6;3;1;6;533.15393996;718.77978969
042019;2;20180400027538;2;2;12;13;2;1;2;6;1055.2130997;1125.3374338
042019;2;20180400027539;2;2;08;13;2;3;3;6;704.25738225;393.96452831
042019;2;20180400027697;2;2;08;13;3;1;1;1;835.99124879;1041.0883347
042019;2;20180400027701;2;2;04;13;3;1;2;6;954.53923303;169.75406638
042019;2;20180400027802;2;1;01;01;30;3;1;6;1308.7786235;200.45014123
042019;2;20180400027839;8;1;03;16;1;1;1;1;251.52418066;5032.5397082
042019;2;20180400027855;8;1;03;11;3;3;1;6;252.80291113;3341.6175967
042019;2;20180400027872;8;1;03;11;4;3;1;6;528.08834811;3341.6175967
042019;2;20180400027880;8;1;03;13;2;2;1;6;354.81179488;5648.4223754
042019;2;20180400027914;8;1;03;07;4;3;1;6;214.37722616;1680.6792229
042019;2;20180400028853;2;2;06;04;3;3;3;6;632.1012654;512.21294032
042019;2;20180400028854;2;2;06;04;3;1;1;6;842.2637147;1207.9978814
042019;2;20180400028855;2;2;06;04;4;1;1;1;963.15992814;2517.0656649
042019;2;20180400029226;2;1;08;01;90;3;1;6;2995.5617925;371.7302204
042019;2;20180400029398;8;1;03;07;1;1;1;6;180.4222194;434.09422662
042019;2;20180400029403;8;1;07;07;1;1;2;6;205.60947176;2587.4103073
042019;2;20180400030405;2;2;06;04;5;1;1;1;1042.7116646;1535.0029778
042019;2;20180400030406;2;2;06;04;3;3;1;6;559.8294232;2913.6914774
042019;2;20180400030475;2;2;06;04;5;1;1;6;1333.9839105;982.2444555
042019;2;20180400030542;2;2;06;04;7;2;1;6;1113.6634872;2211.4945246
042019;2;20180400030544;2;2;06;04;4;1;1;6;1036.0603458;982.2444555
042019;2;20180400030545;2;2;06;04;7;1;1;1;1210.459381;676.58877771
042019;2;20180400030593;2;2;12;13;3;1;1;6;1002.2901062;925.71374906
042019;2;20180400030631;2;2;10;13;4;1;1;6;1590.9492049;2187.0454507
042019;2;20180400030632;2;2;12;13;3;1;1;6;1099.5247604;925.71374906
042019;2;20180400030634;2;2;12;13;3;1;2;6;783.79772139;1188.1760144
042019;2;20180400030637;2;2;10;13;4;1;1;6;1590.9492049;1093.5227254
042019;2;20180400030681;2;2;05;13;2;1;1;6;423.4509433;446.32835094
042019;2;20180400030721;2;2;12;13;3;1;1;6;994.16687674;925.71374906
042019;2;20180400030723;2;2;12;13;2;1;1;6;806.1140365;657.56692751
042019;2;20180400030724;2;2;12;13;19;3;1;6;1362.746547;491.69527672
042019;2;20180400030725;2;2;12;13;2;1;2;6;926.24525669;562.66871691
042019;2;20180400030879;8;3;03;01;1;2;1;6;347.65881967;812.36156395
042019;2;20180400030883;8;3;03;01;1;1;1;6;439.09845329;340.65348114
042019;2;20180400030905;8;3;01;09;2;1;1;6;588.88500262;1054.5771018
042019;2;20180400031337;2;2;15;16;4;1;3;6;4964.3807146;210.71471965
042019;2;20180400032093;2;2;15;09;5;1;1;6;2912.684219;1899.7356965
042019;2;20180400032273;8;1;07;16;1;1;2;6;218.27475041;2291.7202528
042019;2;20180400032305;8;1;03;09;15;1;1;6;1358.6332171;105.32771723
042019;2;20180400032316;8;1;01;10;2;3;1;6;346.54042836;364.97320271
042019;2;20180400032331;2;1;07;01;13;3;1;6;501.33909061;1615.5565986
042019;2;20180400032344;2;1;07;01;2;1;1;6;260.22881918;3388.2881462
042019;2;20180400032355;2;1;03;07;2;1;1;6;295.26219211;344.38299059
042019;2;20180400032568;2;1;11;01;31;2;1;6;1987.6553253;1765.4661374
042019;2;20180400032996;2;2;15;13;1;1;1;6;1645.7937962;559.9953613
042019;2;20180400032997;2;2;15;13;6;1;1;6;1824.380229;540.92934609
042019;2;20180400032998;2;2;15;13;2;1;1;6;826.43179276;812.53109671
042019;2;20180400032999;2;2;15;13;8;3;3;6;1766.8803432;281.91001663
042019;2;20180400033093;2;2;15;13;14;3;3;6;1954.1495244;281.91001663
042019;2;20180400033095;8;2;15;13;6;1;1;6;1900.3450596;180.30978203
042019;2;20180400033096;2;2;15;13;4;1;1;6;1544.6330365;1370.3394105
042019;2;20180400033473;2;2;09;13;3;1;1;6;914.76210852;611.4121979
042019;2;20180400033479;2;2;08;07;30;2;3;6;1776.5850493;354.71738476
042019;2;20180400033484;2;2;11;03;7;3;3;6;701.66984467;101.4531844
042019;2;20180400033497;2;2;06;01;21;1;2;6;3370.2703561;53.79636376
042019;2;20180400033504;2;2;08;13;1;1;2;6;407.68871584;574.96139964
042019;2;20180400033505;2;2;08;13;1;1;2;6;407.68871584;574.96139964
042019;2;20180400033509;2;2;08;13;7;3;2;6;574.54276174;273.94596381
042019;2;20180400033510;2;2;08;13;2;1;2;6;811.65685204;447.07672291
042019;2;20180400033530;2;2;09;05;14;1;1;1;1754.1455049;163.04813215
042019;2;20180400033533;2;2;12;13;5;1;1;6;1489.5136365;229.32966203
042019;2;20180400033534;2;2;09;09;4;3;1;6;528.29885098;273.6537776
042019;2;20180400033538;2;2;08;08;4;1;1;6;809.60735623;782.47637611
042019;2;20180400033539;2;2;08;13;1;1;2;6;481.57501473;574.96139964
042019;2;20180400033542;2;2;05;13;1;1;2;6;360.96693912;506.81268768
042019;2;20180400033544;2;2;05;05;2;1;2;6;772.7526539;557.31481637
042019;2;20180400033545;2;2;05;13;4;1;1;6;817.23648477;506.90208445
042019;2;20180400033555;2;2;08;13;5;1;1;6;1213.9032254;245.64015367
042019;2;20180400033557;2;2;08;13;2;1;2;6;811.65685204;447.07672291
042019;2;20180400033558;2;2;08;13;1;3;1;6;249.21080167;320.14896211
042019;2;20180400033559;2;2;08;13;1;1;2;6;556.98270403;574.96139964
042019;2;20180400033560;2;1;08;14;90;3;1;6;3878.6447544;369.2234532
042019;2;20180400033619;2;1;03;16;1;1;1;6;134.54020288;3927.7356124
042019;2;20180400033661;2;3;15;01;5;2;1;6;572.59304708;6051.3886762
042019;2;20180400033662;2;3;15;01;3;2;1;6;477.25833845;3630.8332057
042019;2;20180400033664;8;3;03;01;1;1;1;6;435.70237767;340.65348114
042019;2;20180400033676;8;3;07;01;1;1;1;6;190.00914279;663.3878468
042019;2;20180400033677;8;3;15;01;3;1;1;6;484.75887618;2617.3521504
042019;2;20180400033680;8;3;15;01;5;1;1;6;1424.6737382;1164.959819
042019;2;20180400033682;8;3;03;01;2;2;1;6;629.44054934;265.98089964
042019;2;20180400034510;2;1;03;01;2;1;1;6;543.96661679;514.08580006
042019;2;20180400034513;8;1;01;01;10;1;1;6;1197.3636835;578.92681005
042019;2;20180400034554;2;1;07;01;1;3;1;6;156.52457511;993.91555684
042019;2;20180400034583;2;1;01;10;8;2;1;6;734.82375878;633.24720672
042019;2;20180400034590;2;1;01;01;5;3;1;6;440.17851327;623.56241459
042019;2;20180400034606;8;3;03;01;1;3;1;6;374.15365388;110.1287825
042019;2;20180400034614;8;3;03;09;2;3;1;6;468.70357913;65.223695726
042019;2;20180400034618;2;3;15;01;8;1;1;6;1549.3802464;635.50799177
042019;2;20180400035412;2;2;15;13;5;1;2;6;3324.4005641;132.73929317
042019;2;20180400035432;8;2;15;13;6;1;1;6;3912.5497071;225.0827716
042019;2;20180400035446;2;2;15;13;5;1;2;6;3676.7037242;212.67014662
042019;2;20180400035474;8;2;15;13;2;1;1;6;2947.5857469;650.90412697
042019;2;20180400035672;2;2;14;09;3;1;1;6;1395.9434815;495.42010752
042019;2;20180400035696;2;2;14;09;5;1;1;6;2149.433455;611.57801367
042019;2;20180400035697;2;2;14;09;8;2;1;1;1334.1790764;1981.2096755
042019;2;20180400035869;8;3;03;01;1;1;1;6;435.70237767;340.65348114
042019;2;20180400035870;8;3;03;01;4;1;1;6;1430.9208181;85.046390347
042019;2;20180400035876;8;3;03;11;1;1;3;6;426.77612754;279.16814523
042019;2;20180400035881;2;3;15;01;3;1;2;6;984.44615772;2239.6232452
042019;2;20180400035888;2;3;15;01;6;3;1;6;1411.560487;3333.6439806
042019;2;20180400035891;2;3;15;01;5;1;1;6;691.32633427;2912.3995474
042019;2;20180400035895;2;3;15;01;6;3;1;6;588.58375036;2370.0658458
042019;2;20180400036519;2;2;15;09;7;1;1;6;2613.441477;282.27096846
042019;2;20180400037026;2;2;15;09;3;1;1;6;1998.5621308;7609.4517353
042019;2;20180400037086;2;2;15;09;5;1;2;6;3235.1545751;1625.5711809
042019;2;20180400037167;2;2;09;13;4;1;1;6;1288.1993429;691.52387458
042019;2;20180400037169;2;2;09;13;4;3;2;6;872.77866063;163.03978441
042019;2;20180400037216;2;2;05;10;19;1;2;6;2803.6389644;22.642531612
042019;2;20180400037248;2;2;07;13;1;1;3;6;332.21719082;160.87387797
042019;2;20180400037255;2;2;09;13;7;3;1;6;643.78253725;594.57550841
042019;2;20180400037280;2;2;05;13;4;1;1;6;796.67665678;240.44334548
042019;2;20180400037281;2;2;05;01;4;1;1;6;500.17732912;457.81042204
042019;2;20180400037282;2;2;05;13;6;1;1;6;590.2679725;143.9241551
042019;2;20180400037283;2;2;05;07;5;1;2;6;1297.0975821;353.66089289
042019;2;20180400037820;2;2;15;13;6;1;2;6;3140.9945187;308.57596225
042019;2;20180400037823;2;2;15;13;3;3;1;6;1390.8764701;458.17931689
042019;2;20180400038251;8;2;08;13;2;1;1;6;679.32396487;522.47949497
