A0_1;C9_0;ccaa_etapa;pernoc_etapa
20180100010711;01;10;10
20180100010712;01;10;6
20180100010713;01;10;6
20180100010718;01;10;1
20180100010719;01;10;14
20180100010720;01;10;25
20180100010721;01;10;1
20180100010721;02;02;4
20180100010721;03;13;6
20180100010721;04;02;4
20180100010721;05;02;4
20180100010721;06;10;7
20180100010831;01;10;16
20180100010833;01;10;7
20180100010834;01;10;5
20180100010835;01;10;7
20180100011659;01;13;14
20180100011756;01;01;4
20180100012075;01;09;1
20180100012075;02;09;1
20180100012089;01;09;2
20180100012089;02;09;1
20180100012099;01;13;1
20180100012099;02;09;1
20180100012103;01;13;3
20180100012103;02;09;1
20180100012245;01;10;5
20180100012247;01;14;3
20180100012247;02;10;1
20180100012345;01;10;3
20180100012346;01;10;2
20180100012347;01;14;14
20180100012347;02;14;1
20180100012951;01;09;15
20180100012954;01;09;20
20180100013060;01;09;6
20180100013060;02;01;6
20180100013239;01;09;1
20180100013239;02;10;1
20180100013239;03;04;1
20180100013239;04;09;1
20180100013576;01;04;6
20180100013577;01;04;7
20180100013578;01;04;5
20180100013579;01;04;10
20180100013580;01;04;5
20180100013610;01;04;4
20180100013663;01;04;30
20180100013664;01;04;14
20180100013666;01;04;18
20180100013667;01;04;8
20180100013749;01;04;90
20180100013750;01;04;12
20180100013751;01;04;7
20180100013752;01;04;5
20180100013776;01;04;4
20180100013791;01;09;6
20180100013791;02;13;4
20180100014046;01;15;21
20180100014192;01;13;2
20180100014264;01;13;4
20180100014395;01;01;3
20180100014404;01;01;3
20180100014473;01;11;1
20180100014575;01;09;3
20180100014669;01;09;1
20180100014670;01;09;6
20180100014671;01;09;6
20180100014673;01;09;5
20180100014825;01;13;3
20180100014827;01;13;3
20180100014831;01;13;4
20180100014964;01;13;4
20180100014965;01;02;20
20180100014967;01;13;3
20180100015243;01;13;5
20180100015250;01;13;25
20180100015253;01;01;10
20180100015255;01;11;2
20180100015255;02;11;1
20180100015322;01;08;17
20180100015323;01;07;30
20180100015328;01;07;14
20180100015330;01;01;14
20180100015614;01;04;3
20180100015615;01;04;3
20180100015616;01;04;5
20180100015617;01;04;2
20180100015713;01;04;5
20180100015714;01;04;10
20180100015715;01;04;30
20180100015716;01;04;10
20180100015864;01;01;40
20180100015870;01;10;45
20180100015871;01;01;1
20180100015871;02;06;1
20180100015871;03;07;1
20180100015879;01;01;24
20180100015879;02;01;12
20180100015879;03;01;6
20180100015879;04;01;3
20180100015915;01;07;1
20180100015915;02;01;1
20180100015923;01;16;2
20180100015923;02;07;2
20180100015923;03;07;2
20180100015923;04;11;2
20180100015954;01;01;1
20180100015975;01;01;7
20180100015978;01;01;3
20180100016006;01;16;1
20180100016462;01;09;2
20180100016611;01;10;10
20180100016621;01;10;10
20180100016622;01;14;174
20180100016622;02;01;1
20180100016622;03;01;2
20180100016622;04;13;3
20180100016623;01;10;35
20180100016623;02;01;1
20180100016673;01;10;3
20180100016684;01;10;3
20180100016684;02;10;2
20180100016684;03;10;1
20180100016685;01;10;21
20180100017655;01;13;1
20180100017655;02;14;1
20180100017655;03;10;1
20180100018349;01;13;5
20180100018350;01;13;4
20180100018351;01;13;5
20180100018352;01;13;4
20180100018353;01;13;7
20180100018515;01;13;7
20180100018516;01;04;6
20180100018516;02;13;2
20180100019118;01;09;6
20180100019590;01;09;1
20180100019590;02;09;1
20180100019662;01;14;3
20180100019662;02;10;7
20180100019663;01;10;2
20180100019664;01;10;5
20180100019768;01;10;6
20180100020626;01;07;10
20180100020626;02;07;21
20180100020694;01;01;6
20180100020699;01;13;4
20180100020699;02;14;26
20180100020702;01;13;4
20180100020755;01;13;15
20180100020764;01;13;30
20180100020772;01;13;6
20180100020833;01;13;5
20180100020834;01;13;30
20180100020837;01;13;7
20180100020839;01;13;3
20180100020956;01;01;7
20180100020960;01;11;2
20180100020973;01;10;7
20180100020989;01;01;7
20180100021002;01;01;10
20180100021002;02;11;4
20180100021002;03;07;6
20180100021014;01;10;15
20180100021014;02;01;15
20180100021039;01;01;21
20180100022346;01;10;3
20180100022350;01;09;3
20180100022351;01;09;12
20180100022351;02;05;12
20180100022355;01;09;10
20180100022453;01;09;4
20180100022604;01;13;4
20180100022612;01;13;2
20180100022719;01;13;2
20180100022721;01;13;3
20180100022723;01;13;2
20180100022725;01;13;2
20180100022812;01;09;1
20180100022812;02;09;1
20180100023005;01;10;12
20180100023112;01;10;8
20180100023114;01;14;6
20180100023114;02;14;6
20180100023119;01;10;1
20180100023119;02;09;1
20180100023119;03;01;2
20180100023119;04;13;2
20180100023246;01;13;14
20180100023248;01;13;7
20180100023423;01;04;2
20180100023974;01;13;5
20180100023977;01;13;7
20180100023979;01;13;3
20180100023980;01;13;5
20180100023983;01;13;6
20180100024056;01;13;6
20180100024058;01;13;5
20180100024061;01;09;9
20180100024061;02;10;15
20180100024134;01;13;8
20180100024135;01;13;4
20180100024137;01;13;4
20180100024137;02;09;1
20180100024137;03;02;1
20180100024139;01;13;21
20180100024193;01;07;2
20180100024193;02;01;1
20180100024195;01;01;2
20180100024199;01;01;3
20180100024214;01;01;15
20180100025143;01;13;4
20180100025143;02;09;5
20180100025422;01;10;1
20180100026094;01;09;4
20180100026456;01;10;12
20180100027085;01;08;3
20180100027086;01;13;7
20180100027088;01;13;3
20180100027179;01;13;7
20180100027193;01;13;19
20180100027193;02;08;14
20180100027194;01;13;7
20180100027194;02;09;3
20180100027307;01;01;3
20180100027459;01;10;4
20180100027460;01;14;11
20180100027461;01;10;4
20180100027580;01;13;7
20180100027580;02;10;30
20180100027581;01;01;3
20180100027581;02;14;2
20180100027582;01;10;3
20180100027582;02;10;6
20180100028306;01;09;3
20180100028306;02;10;4
20180100028308;01;10;14
20180100028309;01;10;3
20180100028376;01;10;20
20180100028380;01;10;4
20180100028382;01;10;7
20180100028773;01;10;14
20180100028774;01;10;17
20180100028813;01;10;6
20180100028815;01;10;5
20180100028824;01;10;4
20180100028826;01;14;3
20180100028826;02;02;1
20180100028868;01;14;2
20180100028869;01;01;7
20180100028889;01;09;14
20180100028889;02;01;2
20180100028927;01;09;4
20180100029327;01;04;15
20180100029368;01;04;15
20180100029370;01;04;3
20180100029724;01;09;5
20180100029948;01;13;15
20180100029952;01;13;13
20180100029954;01;13;7
20180100029996;01;12;8
20180100029998;01;13;6
20180100030000;01;13;14
20180100030560;01;10;7
20180100030563;01;10;3
20180100030587;01;10;14
20180100030803;01;10;3
20180100030810;01;10;3
20180100030812;01;10;3
20180100030891;01;01;20
20180100030914;01;01;14
20180100030920;01;01;30
20180100030922;01;11;2
20180100030949;01;01;7
20180100030952;01;01;6
20180100030952;02;01;2
20180100030952;03;01;1
20180100030952;04;01;1
20180100030954;01;01;11
20180100030954;02;01;5
20180100030969;01;07;1
20180100031035;01;01;30
20180200001005;01;09;1
20180200001005;02;09;5
20180200001007;01;09;3
20180200001007;02;09;1
20180200001012;01;09;1
20180200001012;02;09;2
20180200001016;01;09;1
20180200001016;02;09;1
20180200001019;01;09;2
20180200001019;02;09;1
20180200002131;01;01;4
20180200002924;01;09;2
20180200003050;01;09;2
20180200003173;01;09;7
20180200004786;01;13;14
20180200005031;01;09;3
20180200005031;02;04;1
20180200005031;03;09;1
20180200009252;01;16;4
20180200010061;01;10;3
20180200010111;01;09;3
20180200010832;01;09;3
20180200011894;01;09;4
20180200011894;02;10;3
20180200011895;01;13;3
20180200011895;02;09;6
20180200011896;01;09;4
20180200012986;01;04;7
20180200012987;01;04;7
20180200012988;01;04;7
20180200013032;01;04;7
20180200013033;01;04;14
20180200013034;01;04;7
20180200013035;01;04;3
20180200013675;01;09;1
20180200013675;02;09;1
20180200013678;01;09;1
20180200013678;02;09;3
20180200013679;01;09;1
20180200013679;02;09;2
20180200013682;01;09;1
20180200013682;02;09;3
20180200013685;01;09;1
20180200013685;02;09;4
20180200013713;01;09;4
20180200013713;02;09;1
20180200013713;03;04;1
20180200013729;01;09;2
20180200013729;02;09;1
20180200013729;03;04;1
20180200014529;01;09;5
20180200016311;01;09;1
20180200016311;02;09;1
20180200016317;01;09;2
20180200016317;02;09;1
20180200016322;01;09;1
20180200016322;02;09;3
20180200016323;01;09;1
20180200016323;02;09;14
20180200019391;01;09;3
20180200019398;01;13;1
20180200019398;02;09;2
20180200019412;01;09;3
20180200024400;01;09;4
20180200024657;01;10;90
20180200024657;02;09;1
20180200024659;01;09;1
20180200024659;02;09;1
20180200024660;01;10;30
20180200024660;02;09;1
20180200024662;01;13;3
20180200024662;02;09;3
20180200024662;03;09;1
20180200024663;01;09;1
20180200024663;02;09;1
20180200024664;01;09;1
20180200024664;02;09;1
20180200025990;01;09;3
20180200025993;01;09;3
20180200026865;01;13;2
20180200026865;02;09;2
20180200027099;01;14;8
20180200028641;01;05;5
20180200028641;02;05;5
20180200028647;01;13;1
20180200028652;01;13;5
20180300003837;01;04;4
20180300003838;01;04;7
20180300006572;01;04;4
20180300006573;01;04;7
20180300013265;01;14;2
20180300013265;02;14;3
20180300013266;01;10;3
20180300013268;01;14;3
20180300013269;01;10;6
20180300013313;01;14;3
20180300013315;01;10;7
20180300013315;02;01;2
20180300013316;01;10;6
20180300014361;01;04;3
20180300014384;01;04;2
20180300015206;01;07;7
20180300015254;01;16;60
20180300015254;02;07;1
20180300015310;01;16;4
20180300016367;01;04;2
20180300016368;01;04;2
20180300016369;01;04;2
20180300016370;01;04;2
20180300017160;01;13;8
20180300017809;01;13;10
20180300018702;01;04;8
20180300019361;01;15;6
20180300020071;01;04;5
20180300020072;01;04;14
20180300020073;01;04;3
20180300020074;01;04;5
20180300021566;01;10;3
20180300023030;01;13;2
20180300024192;01;04;6
20180300024288;01;13;2
20180300024288;02;09;4
20180300027159;01;04;6
20180300027162;01;04;21
20180300027197;01;04;14
20180300027736;01;01;9
20180300028542;01;04;12
20180300028562;01;04;1
20180300028590;01;04;1
20180300028591;01;04;21
20180300029792;01;04;4
20180300029793;01;04;14
20180300029794;01;04;6
20180300029795;01;04;7
20180300029796;01;04;21
20180300029797;01;04;14
20180300029798;01;04;7
20180300029799;01;04;7
20180300032414;01;04;21
20180300032441;01;04;14
20181200001025;01;13;4
20181200001031;01;13;7
20181200001040;01;09;2
20181200001046;01;09;1
20181200001051;01;09;3
20181200001053;01;09;2
20181200001060;01;09;1
20181200001071;01;09;2
20181200001075;01;09;2
20181200001616;01;09;3
20181200001623;01;09;3
20181200001628;01;09;3
20181200001637;01;09;3
20181200001646;01;09;7
20181200001664;01;13;15
20181200001664;02;09;2
20181200001671;01;09;5
20181200001679;01;13;6
20181200001679;02;09;2
20181200001684;01;10;14
20181200001687;01;09;2
20181200001701;01;09;3
20181200001723;01;13;4
20181200001733;01;09;2
20181200002364;01;09;7
20181200002371;01;09;4
20181200002371;02;01;4
20181200002371;03;01;5
20181200002377;01;09;2
20181200002382;01;09;4
20181200002398;01;09;1
20181200002408;01;09;2
20181200002411;01;09;3
20181200002426;01;09;1
20181200002433;01;09;5
20181200002435;01;09;3
20181200002461;01;09;5
20181200003098;01;13;5
20181200003113;01;12;9
20181200003130;01;12;2
20181200008421;01;13;4
20181200008426;01;13;2
20181200008427;01;09;2
20181200008436;01;10;4
20181200008448;01;09;5
20181200008450;01;09;3
20181200008458;01;09;9
20181200008474;01;09;3
20181200008482;01;09;1
20181200008485;01;09;3
20181200011585;01;09;5
20181200011593;01;09;7
20181200011605;01;09;5
20181200011619;01;09;14
20181200011629;01;09;6
20181200017604;01;09;35
20181200017613;01;09;2
20181200017620;01;09;5
20181200017632;01;10;4
20181200017656;01;09;2
20181200017664;01;09;1
20181200017671;01;09;3
20181200017680;01;09;1
20181200017684;01;13;2
20181200017684;02;09;2
20181200017684;03;10;1
20181200017690;01;09;7
20181200017696;01;13;2
20181200017696;02;09;2
20181200017698;01;13;6
20181200017702;01;13;1
20181200017711;01;13;2
20181200017718;01;09;3
20181200021351;01;15;4
20181200021361;01;09;3
20181200021365;01;12;1
20181200022393;01;09;1
20181200022403;01;09;11
20181200022409;01;09;2
20181200022419;01;04;10
20181200022425;01;09;4
20181200022428;01;13;2
20181200022441;01;01;45
20181200022451;01;09;2
20181200022475;01;09;2
20181200022476;01;09;1
20181200022477;01;09;1
20181200022491;01;09;4
20181200024716;01;12;5
20181200024723;01;12;2
20181200026856;01;09;3
20181200026868;01;09;4
20181200026882;01;13;2
20181200026914;01;02;4
20181200026931;01;09;1
20181200026938;01;09;5
20181200026953;01;09;3
20181200026969;01;09;5
20181200026974;01;09;3
20181200027044;01;09;180
20181200027054;01;09;150
20181200029951;01;12;5
20181200032372;01;09;11
20181200032377;01;09;2
20181200032383;01;13;2
20181200032383;02;09;4
20181200032395;01;09;5
20181200032407;01;14;5
20181200032411;01;09;6
20181200032423;01;09;2
20181200032429;01;09;4
20181200032432;01;09;6
20181200032437;01;09;1
20181200032443;01;09;1
20181200032457;01;09;2
20181200032460;01;10;5
20181200032467;01;09;7
20181200032473;01;13;2
20181200032481;01;09;3
20181200032492;01;09;7
20181200032498;01;13;2
20181200034709;01;12;3
20181200034714;01;12;7
20181200034715;01;12;7
20181200034719;01;12;15
20190100000001;01;16;10
20190100000002;01;17;9
20190100000002;02;07;2
20190100000003;01;09;1
20190100000003;02;01;2
20190100000003;03;01;3
20190100000003;04;17;12
20190100000004;01;16;12
20190100000004;02;16;1
20190100000005;01;16;9
20190100000006;01;16;9
20190100000007;01;16;12
20190100000008;01;16;6
20190100000009;01;16;5
20190100000010;01;16;9
20190100000011;01;03;9
20190100000012;01;17;10
20190100000013;01;16;1
20190100000013;02;16;3
20190100000014;01;16;20
20190100000015;01;16;13
20190100000015;02;03;2
20190100000043;01;16;12
20190100000044;01;16;10
20190100000046;01;13;1
20190100000046;02;17;10
20190100000046;03;02;1
20190100000048;01;16;6
20190100000049;01;16;14
20190100000050;01;16;12
20190100000051;01;16;7
20190100000052;01;06;10
20190100000053;01;06;10
20190100000055;01;16;6
20190100000056;01;06;7
20190100000057;01;16;7
20190100000058;01;16;5
20190100000059;01;16;15
20190100000060;01;06;4
20190100000061;01;06;15
20190100000062;01;16;4
20190100000063;01;16;4
20190100000064;01;16;10
20190100000092;01;16;10
20190100000093;01;16;7
20190100000094;01;16;14
20190100000095;01;16;4
20190100000115;01;13;11
20190100000115;02;01;2
20190100000116;01;13;7
20190100000116;02;12;7
20190100000117;01;13;7
20190100000119;01;13;1
20190100000119;02;10;1
20190100000119;03;07;8
20190100000120;01;01;10
20190100000122;01;13;10
20190100000124;01;13;2
20190100000128;01;13;4
20190100000129;01;13;3
20190100000130;01;07;4
20190100000130;02;12;3
20190100000132;01;07;11
20190100000133;01;13;4
20190100000135;01;13;10
20190100000137;01;13;7
20190100000142;01;04;21
20190100000148;01;13;7
20190100000150;01;13;11
20190100000151;01;07;14
20190100000152;01;01;7
20190100000152;02;13;1
20190100000154;01;13;14
20190100000156;01;13;3
20190100000157;01;03;13
20190100000157;02;07;2
20190100000159;01;13;12
20190100000177;01;13;7
20190100000177;02;14;3
20190100000178;01;12;7
20190100000182;01;16;24
20190100000183;01;13;3
20190100000183;02;16;4
20190100000183;03;02;1
20190100000183;04;09;5
20190100000184;01;13;12
20190100000185;01;13;5
20190100000186;01;03;10
20190100000186;02;13;10
20190100000187;01;13;3
20190100000187;02;09;3
20190100000188;01;13;11
20190100000190;01;13;14
20190100000192;01;13;1
20190100000193;01;13;7
20190100000195;01;13;24
20190100000200;01;02;10
20190100000201;01;13;7
20190100000202;01;03;12
20190100000202;02;03;2
20190100000203;01;13;6
20190100000205;01;13;12
20190100000208;01;12;7
20190100000208;02;13;5
20190100000349;01;04;6
20190100000458;01;04;6
20190100000519;01;09;6
20190100000520;01;09;14
20190100000521;01;09;2
20190100000522;01;09;4
20190100000523;01;09;7
20190100000525;01;09;7
20190100000527;01;05;30
20190100000527;02;05;4
20190100000530;01;09;7
20190100000531;01;09;5
20190100000532;01;09;6
20190100000533;01;09;7
20190100000534;01;09;4
20190100000535;01;09;2
20190100000536;01;09;4
20190100000537;01;04;7
20190100000538;01;09;2
20190100000538;02;09;5
20190100000540;01;09;5
20190100000542;01;09;3
20190100000544;01;09;30
20190100000545;01;09;7
20190100000546;01;09;4
20190100000547;01;09;2
20190100000549;01;09;6
20190100000550;01;09;5
20190100000551;01;09;4
20190100000552;01;09;7
20190100000553;01;09;5
20190100000554;01;09;4
20190100000555;01;09;5
20190100000556;01;09;6
20190100000557;01;09;10
20190100000558;01;09;3
20190100000559;01;09;3
20190100000562;01;09;5
20190100000564;01;09;14
20190100000565;01;09;4
20190100000567;01;09;5
20190100000568;01;09;5
20190100000569;01;09;5
20190100000570;01;09;3
20190100000572;01;09;6
20190100000573;01;09;7
20190100000574;01;09;3
20190100000575;01;09;7
20190100000576;01;09;10
20190100000577;01;09;2
20190100000578;01;09;5
20190100000579;01;09;3
20190100000582;01;09;7
20190100000586;01;09;3
20190100000588;01;09;4
20190100000589;01;09;7
20190100000590;01;09;3
20190100000591;01;09;5
20190100000593;01;09;4
20190100000594;01;09;2
20190100000595;01;12;1
20190100000608;01;09;5
20190100000627;01;09;1
20190100000628;01;09;4
20190100000642;01;16;4
20190100000644;01;16;1
20190100000652;01;16;1
20190100000660;01;16;3
20190100000665;01;16;2
20190100000686;01;16;3
20190100000783;01;09;3
20190100000787;01;09;2
20190100000788;01;09;4
20190100000791;01;09;3
20190100000793;01;09;4
20190100000795;01;09;7
20190100000800;01;09;5
20190100000802;01;09;4
20190100000804;01;02;6
20190100000815;01;03;1
20190100000816;01;03;1
20190100000818;01;12;6
20190100000819;01;07;6
20190100000822;01;09;7
20190100000824;01;09;5
20190100000825;01;09;10
20190100000826;01;09;3
20190100000827;01;10;7
20190100000827;02;09;7
20190100000828;01;09;5
20190100000829;01;09;15
20190100000830;01;09;14
20190100000832;01;09;4
20190100000833;01;09;13
20190100000834;01;09;3
20190100000835;01;09;17
20190100000836;01;09;5
20190100000867;01;09;4
20190100000868;01;09;7
20190100000869;01;09;14
20190100000870;01;09;9
20190100000871;01;09;4
20190100000872;01;09;4
20190100000873;01;09;3
20190100000875;01;05;7
20190100000876;01;09;3
20190100000877;01;09;3
20190100000878;01;09;3
20190100000879;01;09;5
20190100000880;01;09;12
20190100000881;01;09;7
20190100000882;01;09;4
20190100000883;01;09;1
20190100000884;01;09;6
20190100000887;01;09;3
20190100000888;01;09;5
20190100000890;01;09;5
20190100000891;01;09;5
20190100000892;01;09;3
20190100000894;01;09;6
20190100000895;01;09;4
20190100000896;01;09;4
20190100000927;01;09;7
20190100000928;01;09;8
20190100000929;01;09;14
20190100000931;01;09;3
20190100000932;01;09;5
20190100000933;01;09;4
20190100000934;01;09;4
20190100000935;01;09;3
20190100000936;01;09;5
20190100000937;01;09;5
20190100000939;01;09;7
20190100000940;01;09;5
20190100000941;01;09;3
20190100000942;01;09;5
20190100000944;01;06;6
20190100000944;02;15;2
20190100000945;01;16;7
20190100000946;01;10;2
20190100000946;02;02;4
20190100000946;03;16;10
20190100000972;01;10;7
20190100000972;02;16;13
20190100000973;01;16;7
20190100000975;01;16;13
20190100000977;01;16;13
20190100001004;01;16;11
20190100001004;02;17;3
20190100001005;01;06;10
20190100001007;01;17;10
20190100001007;02;16;3
20190100001008;01;17;8
20190100001010;01;16;6
20190100001012;01;07;14
20190100001013;01;06;13
20190100001041;01;16;14
20190100001042;01;06;14
20190100001043;01;17;14
20190100001044;01;06;10
20190100001046;01;16;7
20190100001086;01;16;14
20190100001088;01;16;15
20190100001089;01;16;21
20190100001090;01;16;10
20190100001092;01;15;14
20190100001093;01;16;14
20190100001094;01;07;7
20190100001095;01;16;15
20190100001096;01;04;4
20190100001097;01;04;21
20190100001099;01;04;4
20190100001100;01;04;14
20190100001101;01;04;7
20190100001102;01;04;7
20190100001103;01;04;5
20190100001104;01;04;7
20190100001191;01;13;14
20190100001192;01;13;5
20190100001193;01;13;14
20190100001194;01;13;7
20190100001196;01;07;5
20190100001198;01;13;4
20190100001199;01;13;4
20190100001200;01;13;5
20190100001201;01;13;9
20190100001202;01;13;2
20190100001202;02;07;3
20190100001203;01;08;13
20190100001204;01;13;1
20190100001205;01;07;15
20190100001206;01;13;8
20190100001206;02;08;2
20190100001206;03;09;2
20190100001206;04;09;2
20190100001207;01;13;14
20190100001207;02;11;2
20190100001208;01;13;24
20190100001209;01;13;14
20190100001210;01;13;3
20190100001302;01;13;6
20190100001303;01;13;5
20190100001306;01;01;3
20190100001306;02;01;1
20190100001307;01;13;4
20190100001308;01;13;4
20190100001313;01;13;5
20190100001314;01;01;4
20190100001315;01;13;4
20190100001320;01;13;6
20190100001321;01;13;5
20190100001323;01;01;14
20190100001324;01;01;3
20190100001324;02;12;2
20190100001324;03;13;6
20190100001326;01;13;7
20190100001327;01;13;12
20190100001327;02;09;4
20190100001328;01;13;6
20190100001329;01;13;1
20190100001329;02;07;1
20190100001359;01;04;30
20190100001360;01;04;2
20190100001360;02;04;2
20190100001361;01;04;6
20190100001362;01;04;11
20190100001363;01;04;4
20190100001364;01;04;6
20190100001365;01;04;3
20190100001366;01;04;11
20190100001367;01;04;8
20190100001368;01;04;8
20190100001369;01;04;5
20190100001370;01;04;9
20190100001371;01;04;6
20190100001372;01;04;7
20190100001373;01;04;3
20190100001374;01;04;4
20190100001375;01;04;7
20190100001376;01;04;7
20190100001404;01;04;6
20190100001405;01;04;21
20190100001406;01;04;7
20190100001407;01;04;8
20190100001434;01;04;9
20190100001435;01;04;4
20190100001436;01;04;5
20190100001437;01;04;5
20190100001438;01;04;4
20190100001439;01;04;12
20190100001440;01;04;10
20190100001443;01;09;3
20190100001450;01;04;4
20190100001451;01;04;40
20190100001452;01;04;7
20190100001453;01;04;5
20190100001454;01;04;5
20190100001455;01;04;5
20190100001456;01;04;4
20190100001456;02;04;3
20190100001458;01;04;7
20190100001459;01;04;7
20190100001483;01;04;4
20190100001484;01;04;15
20190100001485;01;04;2
20190100001486;01;04;3
20190100001525;01;01;6
20190100001526;01;01;14
20190100001527;01;01;1
20190100001527;02;01;2
20190100001527;03;01;1
20190100001528;01;01;4
20190100001530;01;01;5
20190100001531;01;01;5
20190100001532;01;10;2
20190100001532;02;01;2
20190100001532;03;01;4
20190100001533;01;01;3
20190100001534;01;01;6
