A0_1;C9_0;ccaa_etapa;pernoc_etapa
20191000028136;01;04;30
20191000028138;01;04;4
20191000028154;01;04;7
20191000028156;01;04;12
20191000029469;01;12;25
20191000030291;01;04;6
20191000030292;01;04;2
20191000030293;01;04;6
20191000030379;01;04;5
20191000031063;01;02;2
20191000031445;01;01;14
20191000031450;01;06;1
20191000031455;01;09;21
20191000031761;01;04;6
20191000031762;01;04;14
20191000031764;01;04;5
20191000031765;01;04;6
20191000031862;01;04;5
20191000031864;01;04;6
20191000031865;01;04;30
20191000031936;01;04;6
20191000031936;02;04;6
20191000031937;01;04;1
20191000031938;01;04;3
20191000031939;01;04;7
20191000032105;01;09;7
20191000034172;01;09;4
20191000034517;01;09;4
20191000034763;01;01;20
20191000035299;01;04;2
20191000035301;01;04;2
20191000035302;01;04;2
20191000035303;01;04;2
20191000035357;01;04;5
20191000035358;01;04;2
20191000036638;01;01;12
20191000036680;01;01;30
20191000036828;01;09;2
20191000036829;01;09;7
20191000036835;01;01;7
20191000036843;01;09;30
20191000036846;01;09;1
20191000036853;01;09;9
20191000036858;01;09;25
20191000036862;01;09;5
20191000038171;01;09;3
20191000038172;01;09;5
20191000038182;01;09;22
20191000038188;01;09;7
20191000038206;01;13;3
20191000038206;02;09;3
20191000038215;01;09;5
20191000038215;02;09;5
20191000038219;01;09;3
20191000038226;01;13;4
20191000038231;01;01;3
20191000038236;01;13;3
20191000038245;01;09;1
20191000038245;02;13;5
20191000038248;01;09;2
20191000038835;01;04;5
20191000039494;01;16;2
20191000039494;02;15;3
20191000039494;03;02;4
20191000040039;01;04;2
20191000040041;01;04;2
20191000040041;02;04;2
20191000040050;01;04;7
20191000040051;01;04;60
20191000040052;01;04;8
20191000040054;01;04;21
20191000040079;01;04;3
20191000040080;01;04;5
20191000040089;01;04;10
20191000040090;01;04;4
20191000040241;01;13;2
20191000040418;01;04;7
20191000040419;01;04;5
20191000040420;01;04;10
20191000040421;01;04;7
20191000040489;01;04;4
20191000040507;01;04;2
20191000040565;01;04;4
20191000040607;01;04;2
20191000040608;01;04;150
20191000040609;01;04;90
20191000040610;01;04;5
20191000040724;01;13;3
20191000040724;02;09;4
20191000040774;01;09;7
20191000043054;01;04;8
20191000043055;01;04;7
20191000043056;01;04;7
20191000043057;01;04;7
20191000043087;01;04;7
20191000043088;01;04;7
20191000043089;01;04;7
20191000043090;01;04;7
20191000043135;01;04;7
20191000043136;01;04;7
20191000043137;01;04;7
20191000043138;01;04;7
20191000043549;01;15;6
20191000043553;01;01;6
20191000043553;02;10;2
20191000043553;03;02;1
20191000043558;01;10;8
20191000043728;01;01;30
20191000043732;01;12;4
20191000043744;01;12;4
20191000043749;01;12;7
20191000043752;01;09;22
20191000043757;01;13;5
20191000043757;02;08;1
20191000043757;03;01;1
20191000043757;04;01;2
20191000043757;05;09;6
20191000043762;01;01;12
20191000044067;01;04;6
20191000044076;01;04;7
20191000044077;01;04;7
20191000044078;01;04;7
20191000044080;01;04;10
20191000044081;01;04;9
20191000044083;01;04;5
20191000044119;01;04;4
20191000044128;01;04;7
20191000044129;01;04;7
20191000044130;01;04;7
20191000044132;01;04;14
20191000044133;01;04;7
20191000044134;01;04;7
20191000044711;01;04;4
20191000044712;01;04;4
20191000044713;01;04;7
20191000044714;01;04;6
20191000045090;01;09;14
20191000045582;01;13;2
20191000045582;02;15;1
20191000045839;01;07;1
20191000045856;01;13;2
20191000045866;01;09;2
20191000045866;02;10;1
20191000045872;01;08;15
20191000046694;01;01;21
20191000046713;01;13;2
20191000046715;01;13;3
20191000046716;01;13;2
20191000047253;01;01;9
20191000047328;01;01;8
20191000047330;01;11;2
20191000047330;02;07;2
20191000047330;03;07;2
20191000047330;04;07;2
20191000047346;01;09;3
20191000047346;02;08;1
20191000048336;01;16;4
20191000048836;01;07;1
20191100000635;01;04;7
20191100000636;01;04;14
20191100000637;01;04;7
20191100000638;01;04;7
20191100000639;01;04;4
20191100000710;01;04;7
20191100000711;01;04;7
20191100000712;01;04;7
20191100000713;01;04;4
20191100001352;01;09;15
20191100001579;01;09;3
20191100001667;01;04;7
20191100001668;01;04;7
20191100001669;01;04;7
20191100001670;01;04;7
20191100001694;01;04;7
20191100001695;01;04;21
20191100001916;01;04;7
20191100001917;01;04;6
20191100001918;01;04;7
20191100001919;01;04;21
20191100001936;01;04;7
20191100001937;01;04;7
20191100001938;01;04;4
20191100001939;01;04;7
20191100001940;01;04;4
20191100001941;01;04;7
20191100001994;01;04;7
20191100001995;01;04;7
20191100001996;01;04;7
20191100002013;01;04;7
20191100002014;01;04;7
20191100002015;01;04;7
20191100002016;01;04;7
20191100002017;01;04;7
20191100002273;01;14;8
20191100002274;01;14;48
20191100002275;01;10;35
20191100002277;01;14;40
20191100002278;01;14;8
20191100002299;01;01;3
20191100002300;01;01;7
20191100002301;01;14;8
20191100002302;01;14;6
20191100002303;01;14;14
20191100002336;01;09;3
20191100002336;02;13;2
20191100002846;01;09;2
20191100002846;02;01;4
20191100002846;03;10;4
20191100002846;04;01;4
20191100002846;05;01;1
20191100002846;06;16;1
20191100002905;01;14;3
20191100002938;01;10;7
20191100003155;01;09;2
20191100003156;01;09;2
20191100003157;01;10;5
20191100003158;01;09;3
20191100003163;01;04;7
20191100003164;01;04;1
20191100003185;01;04;7
20191100003186;01;04;7
20191100003187;01;04;7
20191100003188;01;04;10
20191100003192;01;04;3
20191100003193;01;04;3
20191100003194;01;04;7
20191100003198;01;04;14
20191100003212;01;04;3
20191100003213;01;04;3
20191100003214;01;04;3
20191100003215;01;04;4
20191100003216;01;04;3
20191100003217;01;04;7
20191100003219;01;04;7
20191100003823;01;02;1
20191100004025;01;01;12
20191100004538;01;13;2
20191100004538;02;09;3
20191100004543;01;13;7
20191100004679;01;09;3
20191100004679;02;01;3
20191100004679;03;01;3
20191100004679;04;10;5
20191100004679;05;13;4
20191100004680;01;13;3
20191100004680;02;01;2
20191100004682;01;13;6
20191100004682;02;10;6
20191100004683;01;13;4
20191100004683;02;01;1
20191100004683;03;01;2
20191100005347;01;12;35
20191100005681;01;09;15
20191100005681;02;10;15
20191100005681;03;01;15
20191100005691;01;09;10
20191100005709;01;01;4
20191100005714;01;10;3
20191100005717;01;06;2
20191100005717;02;01;2
20191100006069;01;01;6
20191100006177;01;04;70
20191100006178;01;04;5
20191100006179;01;04;3
20191100006179;02;04;7
20191100006180;01;04;4
20191100006180;02;04;2
20191100006180;03;04;5
20191100006296;01;04;21
20191100006297;01;04;21
20191100006299;01;04;7
20191100006669;01;16;1
20191100006732;01;01;1
20191100006740;01;01;30
20191100006769;01;14;30
20191100006774;01;10;30
20191100006784;01;13;3
20191100006784;02;09;3
20191100006784;03;10;3
20191100006790;01;01;3
20191100006808;01;01;25
20191100006813;01;02;90
20191100006927;01;10;1
20191100007282;01;01;10
20191100007479;01;09;6
20191100007619;01;09;3
20191100007668;01;13;10
20191100007957;01;04;4
20191100008630;01;13;2
20191100008633;01;13;14
20191100008645;01;13;4
20191100008806;01;01;1
20191100009017;01;04;5
20191100011083;01;13;7
20191100011188;01;13;3
20191100011188;02;09;7
20191100011573;01;14;4
20191100011574;01;14;1
20191100011575;01;10;7
20191100011892;01;07;1
20191100013248;01;09;2
20191100013248;02;12;2
20191100013248;03;01;2
20191100013384;01;09;5
20191100013422;01;01;45
20191100013430;01;01;2
20191100013462;01;01;7
20191100013474;01;09;5
20191100013474;02;01;5
20191100013485;01;01;120
20191100013490;01;01;32
20191100013490;02;10;3
20191100013492;01;10;4
20191100013493;01;01;3
20191100013495;01;10;2
20191100013644;01;04;4
20191100013646;01;04;5
20191100013647;01;04;3
20191100013702;01;04;3
20191100013703;01;04;7
20191100013704;01;04;5
20191100014004;01;04;3
20191100014005;01;04;3
20191100014095;01;04;3
20191100014097;01;04;4
20191100014335;01;01;1
20191100014336;01;07;1
20191100014339;01;09;3
20191100014339;02;10;1
20191100014339;03;01;2
20191100014774;01;10;6
20191100014775;01;10;8
20191100014776;01;10;6
20191100015510;01;10;4
20191100015596;01;13;1
20191100015605;01;07;1
20191100015606;01;07;1
20191100016287;01;09;1
20191100016287;02;12;14
20191100016344;01;10;3
20191100016380;01;01;2
20191100016380;02;07;1
20191100016380;03;07;1
20191100016384;01;16;1
20191100016402;01;10;1
20191100016403;01;10;2
20191100016431;01;01;2
20191100016440;01;01;3
20191100016712;01;10;4
20191100016763;01;09;9
20191100016764;01;09;15
20191100016765;01;09;4
20191100016766;01;09;6
20191100016811;01;09;7
20191100016812;01;02;20
20191100016812;02;16;4
20191100016812;03;16;1
20191100016812;04;17;2
20191100016812;05;02;1
20191100016812;06;02;14
20191100016862;01;09;7
20191100016863;01;09;3
20191100016864;01;09;7
20191100018237;01;04;7
20191100018244;01;04;7
20191100018771;01;09;6
20191100018898;01;11;1
20191100018898;02;02;1
20191100019301;01;04;5
20191100019772;01;13;7
20191100020787;01;04;9
20191100021438;01;07;3
20191100021515;01;13;6
20191100021880;01;10;6
20191100022462;01;13;5
20191100023230;01;10;5
20191100023230;02;09;4
20191100023318;01;12;2
20191100023326;01;07;1
20191100023327;01;07;1
20191100023335;01;07;1
20191100023368;01;01;4
20191100023369;01;10;1
20191100023369;02;01;1
20191100023372;01;01;2
20191100023599;01;14;7
20191100023653;01;10;1
20191100023653;02;10;2
20191100024089;01;09;90
20191100024117;01;17;5
20191100024730;01;07;2
20191100024847;01;01;10
20191100024868;01;01;21
20191100024869;01;11;1
20191100024869;02;07;1
20191100024875;01;13;2
20191100024875;02;01;2
20191100024898;01;02;1
20191100024898;02;01;1
20191100024898;03;14;3
20191100024898;04;10;1
20191100024898;05;01;1
20191100025126;01;09;3
20191100025127;01;09;4
20191100025128;01;09;4
20191100025129;01;09;4
20191100025930;01;09;5
20191100026251;01;16;2
20191100026251;02;09;2
20191100026251;03;10;3
20191100026251;04;01;2
20191100026251;05;01;8
20191100026251;06;01;2
20191100026251;07;07;1
20191100026359;01;14;7
20191100026360;01;14;7
20191100026361;01;10;3
20191100026438;01;10;7
20191100026439;01;14;6
20191100026440;01;10;4
20191100026509;01;16;3
20191100026547;01;09;3
20191100026547;02;16;3
20191100026547;03;16;2
20191100026584;01;16;5
20191100027995;01;01;7
20191100027999;01;01;1
20191100027999;02;01;1
20191100028120;01;10;20
20191100028978;01;04;7
20191100029511;01;13;7
20191100029512;01;13;3
20191100029512;02;10;2
20191100029514;01;13;1
20191100029514;02;06;2
20191100029527;01;01;4
20191100029679;01;10;4
20191100029849;01;01;6
20191100029857;01;01;2
20191100030253;01;13;3
20191100030253;02;05;5
20191100031593;01;13;3
20191100031597;01;13;4
20191100031705;01;13;3
20191100031844;01;16;1
20191100031853;01;07;1
20191100032953;01;13;3
20191100033041;01;13;7
20191100033048;01;13;1
20191100033050;01;01;20
20191100033052;01;08;2
20191100033053;01;01;3
20191100033142;01;12;1
20191100033245;01;09;1
20191100033748;01;16;2
20191100033777;01;01;2
20191100033777;02;01;1
20191100033777;03;01;1
20191100033777;04;01;1
20191100033777;05;01;2
20191100033777;06;01;1
20191100034083;01;13;2
20191100034179;01;13;3
20191100035142;01;09;3
20191100035142;02;13;1
20191100035322;01;13;4
20191100035394;01;10;3
20191100035819;01;04;10
20191100036314;01;14;8
20191100036315;01;14;21
20191100036316;01;10;27
20191100036317;01;14;12
20191100036496;01;16;15
20191100036587;01;14;10
20191100036591;01;01;15
20191100036636;01;11;1
20191100036698;01;11;6
20191100036944;01;07;2
20191100037864;01;13;2
20191100037936;01;12;1
20191100037985;01;16;1
20191100038017;01;10;1
20191100038017;02;02;1
20191100038018;01;10;60
20191100038020;01;10;1
20191100038021;01;10;74
20191100038060;01;13;15
20191200000028;01;09;3
20191200000029;01;09;2
20191200000030;01;09;2
20191200000031;01;09;5
20191200000031;02;01;2
20191200000032;01;09;3
20191200000033;01;09;3
20191200000034;01;09;3
20191200000035;01;09;7
20191200000037;01;09;2
20191200000038;01;09;3
20191200000039;01;09;3
20191200000040;01;09;4
20191200000073;01;02;2
20191200000074;01;09;2
20191200000075;01;09;2
20191200000076;01;09;3
20191200000077;01;09;2
20191200000078;01;09;2
20191200000079;01;09;1
20191200000081;01;09;3
20191200000082;01;09;3
20191200000083;01;09;3
20191200000084;01;09;3
20191200000085;01;09;3
20191200000108;01;09;20
20191200000109;01;09;3
20191200000110;01;09;3
20191200000111;01;16;5
20191200000111;02;09;3
20191200000112;01;09;8
20191200000113;01;09;14
20191200000114;01;09;3
20191200000115;01;09;3
20191200000116;01;09;4
20191200000118;01;09;1
20191200000151;01;09;2
20191200000152;01;09;4
20191200000153;01;09;2
20191200000154;01;09;2
20191200000155;01;09;2
20191200000156;01;09;2
20191200000157;01;09;2
20191200000159;01;09;2
20191200000160;01;09;2
20191200000161;01;09;3
20191200000163;01;09;4
20191200000164;01;09;3
20191200000165;01;09;3
20191200000166;01;09;4
20191200000168;01;05;7
20191200000169;01;05;30
20191200000170;01;05;4
20191200000207;01;05;7
20191200000208;01;05;7
20191200000209;01;05;14
20191200000210;01;05;10
20191200000245;01;05;1
20191200000246;01;05;7
20191200000247;01;05;14
20191200000248;01;05;17
20191200000249;01;05;7
20191200000252;01;05;7
20191200000252;02;05;4
20191200000255;01;05;14
20191200000281;01;05;14
20191200000282;01;05;7
20191200000283;01;05;10
20191200000284;01;05;7
20191200000310;01;05;35
20191200000311;01;05;7
20191200000312;01;05;14
20191200000313;01;05;8
20191200000314;01;05;6
20191200000378;01;05;21
20191200000379;01;05;10
20191200000380;01;05;14
20191200000382;01;05;49
20191200000383;01;05;14
20191200000384;01;05;15
20191200000386;01;05;14
20191200000388;01;05;7
20191200000456;01;05;7
20191200000457;01;05;6
20191200000460;01;05;7
20191200000461;01;05;14
20191200000462;01;05;14
20191200000464;01;05;7
20191200000465;01;05;6
20191200000466;01;05;9
20191200000467;01;05;7
20191200000468;01;05;6
20191200000469;01;05;7
20191200000470;01;05;7
20191200000471;01;05;7
20191200000474;01;09;4
20191200000476;01;09;10
20191200000477;01;09;4
20191200000478;01;09;7
20191200000479;01;09;7
20191200000480;01;09;3
20191200000482;01;09;1
20191200000506;01;09;10
20191200000507;01;09;3
20191200000508;01;10;25
20191200000509;01;09;1
20191200000510;01;09;2
20191200000511;01;09;7
20191200000512;01;09;15
20191200000514;01;09;15
20191200000515;01;09;2
20191200000516;01;09;2
20191200000518;01;09;4
20191200000519;01;09;4
20191200000521;01;09;10
20191200000522;01;09;2
20191200000523;01;09;6
20191200000524;01;09;2
20191200000525;01;09;1
20191200000527;01;09;8
20191200000528;01;09;30
20191200000529;01;09;3
20191200000530;01;09;5
20191200000531;01;09;5
20191200000531;02;10;3
20191200000532;01;09;7
20191200000542;01;01;5
20191200000544;01;09;2
20191200000545;01;09;6
20191200000546;01;01;4
20191200000546;02;09;5
20191200000547;01;01;3
20191200000547;02;09;3
20191200000548;01;09;30
20191200000549;01;13;5
20191200000549;02;09;5
20191200000550;01;09;1
20191200000551;01;09;2
20191200000552;01;09;3
20191200000553;01;13;3
20191200000553;02;09;3
20191200000554;01;09;4
20191200000555;01;09;2
20191200000556;01;09;3
20191200000557;01;09;2
20191200000558;01;09;3
20191200000559;01;09;2
20191200000560;01;09;1
20191200000561;01;09;4
20191200000626;01;12;7
20191200000651;01;13;2
20191200000713;01;12;2
20191200000716;01;13;5
20191200000716;02;09;2
20191200000736;01;03;5
20191200000737;01;07;4
20191200000741;01;10;43
20191200000742;01;10;2
20191200000743;01;10;61
20191200000744;01;01;35
20191200000746;01;10;60
20191200000756;01;12;1
20191200000773;01;09;1
20191200000782;01;09;1
20191200000797;01;09;3
20191200000820;01;07;1
20191200000828;01;07;5
20191200000834;01;07;1
20191200000851;01;07;3
20191200000879;01;09;30
20191200000879;02;01;1
20191200000880;01;09;2
20191200000884;01;10;60
20191200000886;01;09;2
20191200000888;01;09;3
20191200000891;01;01;35
20191200000892;01;09;2
20191200000897;01;13;2
20191200000901;01;07;60
20191200000951;01;05;7
20191200000953;01;05;7
20191200000955;01;05;7
20191200000957;01;05;7
20191200000958;01;05;7
20191200000959;01;05;7
20191200000961;01;05;7
20191200000962;01;05;28
20191200000964;01;05;7
20191200000965;01;05;7
20191200000966;01;05;7
20191200000969;01;05;21
20191200000971;01;05;21
20191200000977;01;05;14
20191200000980;01;05;49
20191200000984;01;05;14
20191200000985;01;05;7
20191200000986;01;05;7
20191200000987;01;05;7
20191200000988;01;05;7
20191200000989;01;05;7
20191200000990;01;05;3
20191200000992;01;05;3
20191200001057;01;05;6
20191200001059;01;05;7
20191200001060;01;05;14
20191200001061;01;05;7
20191200001062;01;05;7
20191200001063;01;05;7
20191200001064;01;05;7
20191200001066;01;05;7
20191200001067;01;05;7
20191200001069;01;05;7
20191200001071;01;05;7
20191200001072;01;05;6
20191200001073;01;05;18
20191200001074;01;05;14
20191200001075;01;05;12
20191200001076;01;05;7
20191200001078;01;05;14
20191200001079;01;05;14
20191200001080;01;05;14
20191200001081;01;05;14
20191200001082;01;05;3
20191200001083;01;05;3
20191200001084;01;05;7
20191200001085;01;05;22
20191200001135;01;05;10
20191200001136;01;05;1
20191200001137;01;05;8
20191200001138;01;05;7
20191200001140;01;05;7
20191200001141;01;05;6
20191200001142;01;05;7
20191200001271;01;09;1
20191200001271;02;05;2
20191200001272;01;05;4
20191200001273;01;05;7
20191200001276;01;05;3
20191200001277;01;05;11
20191200001278;01;05;7
20191200001366;01;13;3
20191200001367;01;13;2
20191200001368;01;13;2
20191200001369;01;13;3
20191200001373;01;13;10
20191200001374;01;13;3
20191200001375;01;13;3
20191200001376;01;10;6
20191200001377;01;10;3
20191200001379;01;13;4
20191200001380;01;13;15
20191200001382;01;13;10
20191200001383;01;13;7
20191200001384;01;13;2
20191200001384;02;01;2
20191200001419;01;13;5
20191200001420;01;13;2
20191200001420;02;13;1
20191200001423;01;13;1
20191200001425;01;13;3
20191200001477;01;13;3
20191200001479;01;08;2
20191200001479;02;08;2
20191200001480;01;13;4
20191200001481;01;13;3
20191200001482;01;13;2
20191200001483;01;13;5
20191200001484;01;13;4
20191200001486;01;13;3
20191200001489;01;13;4
20191200001492;01;13;4
20191200001494;01;13;5
20191200001496;01;13;3
20191200001497;01;13;4
20191200001497;02;01;2
20191200001499;01;13;3
20191200001499;02;07;4
20191200001500;01;09;2
20191200001500;02;14;1
20191200001500;03;01;2
20191200001500;04;01;3
20191200001500;05;08;2
20191200001500;06;13;4
20191200001501;01;13;8
20191200001502;01;13;22
20191200001527;01;13;6
20191200001528;01;13;3
20191200001529;01;13;3
20191200001530;01;13;3
20191200001581;01;13;3
20191200001584;01;13;3
20191200001585;01;08;4
20191200001586;01;10;90
20191200001587;01;01;3
20191200001589;01;01;7
20191200001623;01;01;30
20191200001624;01;01;30
20191200001625;01;01;30
20191200001627;01;01;2
20191200001629;01;01;3
20191200001630;01;01;3
20191200001631;01;01;1
20191200001632;01;01;1
20191200001632;02;01;1
20191200001632;03;01;2
20191200001667;01;01;3
20191200001668;01;01;60
20191200001669;01;01;28
20191200001670;01;01;4
20191200001671;01;01;7
20191200001672;01;01;7
20191200001674;01;01;3
20191200001675;01;01;4
20191200001676;01;01;1
20191200001677;01;01;21
20191200001678;01;01;3
20191200001678;02;01;6
20191200001679;01;01;3
20191200001682;01;01;5
20191200001683;01;01;7
20191200001687;01;01;30
20191200001713;01;01;7
20191200001714;01;01;3
20191200001717;01;01;4
20191200001718;01;01;4
20191200001719;01;01;5
20191200001720;01;01;8
20191200001721;01;01;10
20191200001724;01;01;3
20191200001726;01;01;3
20191200001751;01;01;30
20191200001752;01;01;4
20191200001753;01;01;90
20191200001754;01;01;12
20191200001757;01;01;2
20191200001757;02;01;1
20191200001758;01;01;4
20191200001760;01;01;7
20191200001764;01;01;5
20191200001766;01;01;60
20191200001767;01;01;8
20191200001771;01;01;60
20191200001774;01;13;7
20191200001774;02;09;5
20191200001775;01;09;3
20191200001776;01;09;4
20191200001776;02;13;4
20191200001776;03;01;2
20191200001776;04;01;2
20191200001777;01;09;7
20191200001778;01;01;14
20191200001781;01;09;4
20191200001782;01;09;4
20191200001783;01;09;2
20191200001783;02;09;5
20191200001784;01;09;4
20191200001785;01;09;3
20191200001787;01;09;25
20191200001816;01;09;35
20191200001817;01;09;4
20191200001818;01;01;5
20191200001818;02;01;2
20191200001819;01;09;2
20191200001849;01;09;2
20191200001850;01;09;3
20191200001851;01;09;2
20191200001852;01;09;7
20191200001853;01;09;14
20191200001854;01;09;6
20191200001855;01;09;2
20191200001858;01;09;3
20191200001859;01;09;6
20191200001860;01;09;2
20191200001861;01;09;4
20191200001862;01;09;42
20191200001863;01;09;5
20191200001864;01;09;6
20191200001892;01;09;4
20191200001893;01;09;3
20191200001894;01;09;30
20191200001895;01;09;6
20191200001928;01;09;3
20191200001929;01;09;4
20191200001930;01;09;3
20191200001932;01;10;3
20191200001934;01;10;3
20191200001936;01;10;60
20191200001937;01;01;2
20191200001937;02;10;28
20191200001946;01;08;4
20191200001950;01;10;30
20191200001951;01;10;90
20191200001980;01;09;3
20191200002044;01;07;1
20191200002058;01;10;14
20191200002060;01;01;2
20191200002060;02;01;2
20191200002061;01;01;1
20191200002062;01;10;1
