mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
032019;2;20180200020147;8;4;07;16;3;3;3;6;333.57136182;13.821888464
032019;2;20180200022893;2;4;09;01;13;1;1;6;1838.8641356;9.3974170093
032019;2;20180200024784;8;4;07;16;2;1;2;6;498.26071382;68.173728557
032019;2;20180200024793;2;4;07;16;4;3;2;6;229.49278773;16.549335049
032019;2;20180200027960;2;4;07;10;30;3;3;6;1310.0146817;14.867729447
032019;2;20180200027964;2;4;07;13;2;1;1;6;398.80255915;131.5611459
032019;2;20180200028641;2;2;10;05;10;1;3;6;1677.2367848;651.07521535
032019;2;20180200028647;2;2;10;13;1;1;1;6;976.7380075;1403.2467639
032019;2;20180300001025;2;1;12;01;35;2;1;6;2032.3973056;4653.7500089
032019;2;20180300006015;2;1;11;10;13;3;1;6;881.50227299;525.86504107
032019;2;20180300008222;8;1;13;07;4;1;3;1;1212.6331725;872.67206397
032019;2;20180300008231;2;2;09;14;7;1;1;6;788.67527219;207.84973416
032019;2;20180300011545;2;2;09;10;5;3;3;6;633.38694945;49.379653619
032019;2;20180300011548;2;2;09;10;4;1;2;6;699.5672904;77.722792229
032019;2;20180300011612;2;2;09;10;2;1;1;6;550.03805509;242.25079446
032019;2;20180300011613;2;2;09;10;4;1;1;6;829.64256073;96.186195989
032019;2;20180300015844;2;2;14;02;4;1;2;6;1678.4538889;724.67959661
032019;2;20180300017596;2;2;09;10;7;3;3;6;584.36485485;49.379653619
032019;2;20180300017599;2;2;09;10;7;1;1;1;1101.4562421;174.25560157
032019;2;20180300017648;2;2;09;10;6;3;3;6;576.72045088;49.379653619
032019;2;20180300017649;2;2;09;10;2;1;1;6;488.53885778;242.25079446
032019;2;20180300018597;2;1;14;01;4;1;1;6;1157.4352646;2064.2317907
032019;2;20180300018836;2;2;14;09;7;3;1;6;1350.4675841;429.29407297
032019;2;20180300022754;8;1;11;07;1;1;3;6;302.34670424;758.72003972
032019;2;20180300022757;2;2;09;10;6;3;3;6;764.00423388;49.379653619
032019;2;20180300022758;2;2;09;10;7;3;1;6;706.84011389;154.97633526
032019;2;20180300022763;2;2;09;10;7;1;1;6;1164.3832869;136.13163096
032019;2;20180300022823;2;2;09;14;7;3;1;6;642.69276759;282.32622243
032019;2;20180300022826;2;2;09;10;5;1;1;6;874.53569848;257.14185449
032019;2;20180300022828;2;2;09;10;22;3;1;6;2566.6286718;154.97633526
032019;2;20180300022829;2;2;09;10;2;1;2;6;600.39179549;4893.7396815
032019;2;20180300024785;2;2;14;09;5;1;2;6;2177.9845497;333.17363475
032019;2;20180300026188;2;2;14;09;7;1;2;6;2455.1069917;244.37108341
032019;2;20180300026329;2;2;14;09;8;1;2;6;3363.5286551;418.57125828
032019;2;20180300026574;8;1;12;16;1;3;3;6;175.38334274;492.8340528
032019;2;20180300027485;2;2;14;09;7;1;1;1;9449.9389613;1439.1746145
032019;2;20180300027550;8;2;14;09;2;1;1;1;672.44151997;1962.1594776
032019;2;20180300032324;2;1;11;01;24;3;1;6;1159.0313097;1310.6837381
032019;2;20180300034054;2;1;11;01;19;2;1;6;1330.1257741;447.07615231
032019;2;20190100000595;2;1;07;12;1;3;3;6;72.700822031;4713.0710025
032019;2;20190100000891;2;2;10;09;5;3;1;6;686.67596066;1468.1965086
032019;2;20190100001097;2;2;01;04;21;3;1;6;1172.1333112;46.811400485
032019;2;20190100001100;2;2;01;04;14;3;1;6;478.42452683;44.20198794
032019;2;20190100001670;2;1;07;12;3;1;1;6;376.51442809;13500.982155
032019;2;20190100001910;2;2;01;04;9;2;1;6;1137.6164987;19.281936287
032019;2;20190100002255;2;2;14;09;4;1;1;6;1647.3109851;962.88713387
032019;2;20190100002885;2;2;14;13;9;1;1;6;2295.6975401;198.80177904
032019;2;20190100003068;2;2;02;14;14;3;1;6;1483.9252532;67.498087399
032019;2;20190100003070;2;2;02;01;10;1;1;6;948.21223366;154.47843844
032019;2;20190100003110;2;2;02;01;10;3;1;6;817.87696072;107.49472575
032019;2;20190100003111;2;2;02;10;14;3;1;6;762.95861063;119.76341941
032019;2;20190100003211;2;2;02;04;3;3;1;6;402.83532674;121.67253282
032019;2;20190100003593;2;2;01;04;7;1;1;1;1129.658057;61.368593658
032019;2;20190100003594;2;2;01;04;7;3;1;6;651.08423883;44.20198794
032019;2;20190100003595;2;2;01;04;14;3;1;6;952.23365216;44.20198794
032019;2;20190100003596;2;2;01;04;12;3;1;6;494.34741276;88.403975881
032019;2;20190100004323;8;2;14;01;7;1;1;6;1832.7904915;335.44495756
032019;2;20190100004324;2;2;14;05;30;3;3;6;3242.6680039;131.14059723
032019;2;20190100004325;2;2;14;13;18;3;3;6;2293.5845444;219.34292938
032019;2;20190100004445;2;2;14;13;21;3;3;6;2397.5758051;219.34292938
032019;2;20190100004446;2;2;14;15;12;3;3;6;1916.3333272;167.80726397
032019;2;20190100004653;2;2;02;04;5;1;1;6;1109.53975;143.73244815
032019;2;20190100006279;2;2;14;06;21;3;3;6;2396.077972;76.388041801
032019;2;20190100006531;8;1;07;07;1;1;1;6;203.55215389;4518.1601182
032019;2;20190100007481;2;2;10;09;6;2;1;6;1187.7463132;1033.4559922
032019;2;20190100007482;2;2;10;09;11;1;1;6;1972.6397899;282.35921542
032019;2;20190100008295;8;1;07;07;1;1;1;6;89.759997347;4518.1601182
032019;2;20190100008741;2;2;14;09;13;3;1;6;1725.4350316;858.58814594
032019;2;20190100008742;2;2;14;09;30;1;1;6;4981.9557238;8.5600209013
032019;2;20190100011183;8;1;07;07;1;1;2;6;153.2877192;3650.8775144
032019;2;20190100011186;2;1;14;13;3;3;3;6;777.93114548;1346.826627
032019;2;20190100011938;2;2;14;07;30;3;3;6;2839.6455418;70.31296372
032019;2;20190100011940;2;2;14;13;19;3;3;6;2227.6101494;877.37171752
032019;2;20190100011941;2;2;14;08;31;3;3;6;3230.0271592;103.10532731
032019;2;20190100011942;2;2;14;01;21;3;3;6;2228.2146909;111.30714163
032019;2;20190100012143;2;2;14;14;25;3;1;6;3109.4928449;104.5008696
032019;2;20190100013857;8;1;07;10;1;1;2;6;242.25957189;4486.1796821
032019;2;20190100014414;2;2;10;13;6;1;1;6;1505.1782547;235.21385792
032019;2;20190100015413;8;1;07;02;1;1;2;6;212.57022554;3077.9557031
032019;2;20190100015432;8;1;13;07;1;3;2;6;521.44739157;419.06733893
032019;2;20190100018579;2;2;14;13;6;3;3;6;1090.4238045;219.34292938
032019;2;20190100018839;2;1;12;12;28;3;3;6;1134.3792389;1556.4984721
032019;2;20190100018859;2;2;09;10;6;1;1;6;1058.9132823;145.24704561
032019;2;20190100018860;2;2;09;14;7;3;1;6;901.92417752;141.16311122
032019;2;20190100018957;2;2;09;10;4;3;1;6;574.81072081;154.97633526
032019;2;20190100018958;2;2;09;14;2;3;3;6;269.08201187;179.91354677
032019;2;20190100020332;2;2;14;09;3;1;1;6;1455.9638005;1124.3092661
032019;2;20190100021397;2;2;02;04;2;3;3;6;340.88632314;77.536322115
032019;2;20190100021668;2;2;14;09;5;3;1;6;1205.7957411;429.29407297
032019;2;20190100022742;2;2;02;04;7;3;3;6;634.00297946;77.536322115
032019;2;20190100022745;2;2;02;04;10;3;3;6;1318.6524086;82.113588004
032019;2;20190100022746;2;2;02;04;5;3;1;6;486.97096721;608.3626641
032019;2;20190100022802;2;2;02;04;11;3;3;6;885.13773653;77.536322115
032019;2;20190100022803;2;2;02;04;7;1;3;6;1124.9909172;158.16241715
032019;2;20190100022804;2;2;02;04;5;1;1;6;1181.766011;287.46489631
032019;2;20190100022805;2;2;02;04;3;3;2;6;576.83698967;278.50924492
032019;2;20190100025292;2;2;10;09;10;1;1;6;2063.3764228;541.11614743
032019;2;20190100027664;2;1;07;12;5;2;2;6;292.85223684;12969.184126
032019;2;20190100029064;2;2;10;13;7;3;3;6;971.78657821;607.82986394
032019;2;20190100029211;2;1;07;12;2;3;3;6;109.36032531;4713.0710025
032019;2;20190200000086;2;2;05;09;5;1;2;6;1058.6290464;226.82860755
032019;2;20190200000089;2;2;05;07;30;2;3;6;1341.1916247;385.00176359
032019;2;20190200000137;2;2;03;01;5;1;1;6;695.20835102;406.92209192
032019;2;20190200000257;2;2;05;13;4;1;1;6;796.86934364;612.49032015
032019;2;20190200000258;2;2;05;08;3;1;1;6;468.8415649;517.50877093
032019;2;20190200000259;2;2;05;13;3;1;2;6;647.4796257;369.61652828
032019;2;20190200000260;2;2;05;13;2;1;2;6;629.04461761;552.0747547
032019;2;20190200000306;2;2;03;13;5;1;2;6;1430.5957141;146.01010182
032019;2;20190200000307;2;2;03;08;3;1;2;6;978.84902117;998.91763254
032019;2;20190200000790;2;2;15;13;5;1;2;6;3612.1509348;738.98990397
032019;2;20190200000796;2;2;15;13;5;1;3;6;3564.67007;827.1295007
032019;2;20190200000807;2;2;15;13;3;1;1;6;2816.6097205;1026.6685685
032019;2;20190200000981;2;2;04;01;23;1;1;6;2450.2992423;11.589537398
032019;2;20190200000982;2;2;04;01;10;3;1;6;774.10257407;680.28047607
032019;2;20190200000983;2;2;04;01;19;3;3;6;1269.5346355;867.02306427
032019;2;20190200000986;2;2;04;01;18;3;1;6;1493.2810587;631.66933982
032019;2;20190200001052;2;2;04;01;7;1;1;6;1013.3346928;511.01159526
032019;2;20190200001053;2;2;04;01;14;3;1;6;1033.8608758;1360.5609521
032019;2;20190200001056;2;2;04;01;7;3;1;6;685.09867241;1284.7190679
032019;2;20190200001295;2;2;09;10;14;2;3;6;1306.0624176;453.30136002
032019;2;20190200002486;2;4;14;12;12;1;1;6;2523.718618;870.28166158
032019;2;20190200002495;2;4;07;12;2;3;1;6;199.86449691;55.606891386
032019;2;20190200003106;2;2;15;07;35;3;3;6;2768.7495685;716.88334267
032019;2;20190200003225;2;2;03;04;4;1;1;6;864.23590805;81.123186995
032019;2;20190200003310;2;2;03;04;4;1;1;1;755.52431324;155.76287801
032019;2;20190200003672;2;1;07;16;1;3;2;6;77.142669502;1447.3526136
032019;2;20190200003738;2;3;15;01;20;3;1;6;2100.9318752;1803.5460842
032019;2;20190200004016;2;2;04;01;2;1;1;6;567.40841835;834.18948893
032019;2;20190200004416;2;2;14;09;6;1;1;6;1912.3698242;706.24367464
032019;2;20190200004603;2;3;05;09;4;1;1;6;975.46793329;2447.981681
032019;2;20190200004607;2;3;05;10;6;3;3;6;1213.6120423;196.4976494
032019;2;20190200004608;2;3;05;09;5;3;2;6;1226.9036939;379.93304088
032019;2;20190200004609;2;3;05;09;2;3;1;6;569.87036613;1275.1188476
032019;2;20190200005444;2;3;15;01;4;3;1;6;976.64649026;1803.5460842
032019;2;20190200005466;2;3;05;09;7;3;2;6;778.05639696;515.17682054
032019;2;20190200005469;2;3;05;10;21;1;1;6;1817.6559117;696.79575297
032019;2;20190200005488;2;4;15;09;4;3;2;6;1272.9128327;227.26181484
032019;2;20190200005496;2;4;03;09;15;1;1;6;1392.8155082;26.052256711
032019;2;20190200005500;2;4;14;09;2;1;1;6;1316.6354218;396.48069284
032019;2;20190200005507;2;4;03;09;15;3;1;6;674.68650925;93.065185845
032019;2;20190200005511;2;4;15;09;4;1;1;6;1978.9304079;426.49066115
032019;2;20190200005519;8;4;15;09;1;1;1;6;347.5999189;910.63028115
032019;2;20190200005523;2;4;03;05;30;3;2;6;1907.2898229;64.956707911
032019;2;20190200005529;2;4;03;09;5;3;3;6;233.92141934;62.80724294
032019;2;20190200005541;2;4;14;13;9;2;1;6;2247.7214986;618.1913541
032019;2;20190200005544;2;4;03;09;7;1;1;6;818.16954078;110.01388233
032019;2;20190200005553;2;4;03;09;3;1;2;6;679.80104752;91.338570703
032019;2;20190200005565;2;4;03;09;1;1;2;6;279.80165877;130.93469679
032019;2;20190200005577;2;4;03;01;4;3;1;6;478.12139134;125.70476436
032019;2;20190200005587;2;4;03;09;5;3;1;6;517.54376515;93.065185845
032019;2;20190200005593;2;4;03;09;3;3;3;6;377.28447598;62.80724294
032019;2;20190200005605;2;4;03;09;1;1;1;6;302.04506442;162.03883116
032019;2;20190200005611;2;4;03;01;4;1;1;6;596.84955833;105.94517641
032019;2;20190200005689;2;2;15;09;4;1;1;6;2699.3404084;963.92307218
032019;2;20190200006119;2;2;15;16;18;1;3;6;5113.6850322;111.59550698
032019;2;20190200007126;2;2;02;04;3;1;2;6;608.86612073;142.460503
032019;2;20190200007135;2;2;04;01;3;1;1;6;631.78556005;658.40318402
032019;2;20190200007137;2;2;04;01;4;3;3;6;640.00343235;459.10337728
032019;2;20190200007138;2;2;04;01;3;2;3;6;614.01747328;1068.0129041
032019;2;20190200007176;2;2;04;01;42;3;3;6;2308.2464554;459.10337728
032019;2;20190200007179;2;2;04;01;7;3;3;6;671.91209692;459.10337728
032019;2;20190200007855;2;2;06;10;3;3;3;6;510.36876634;232.58373901
032019;2;20190200007856;2;2;06;10;7;3;1;6;658.96119156;650.84418714
032019;2;20190200007857;2;2;06;10;3;3;1;6;520.37422811;325.42209357
032019;2;20190200007915;2;2;06;10;15;1;1;1;1589.5790948;702.15249212
032019;2;20190200007916;2;2;06;10;6;1;3;6;1079.0493063;637.39619689
032019;2;20190200008876;2;2;14;09;14;1;1;6;2952.904038;102.19774787
032019;2;20190200009515;2;4;14;09;5;1;1;6;2025.9038542;373.57868054
032019;2;20190200009533;2;4;03;09;7;1;2;6;853.16520963;44.448093776
032019;2;20190200009536;2;4;15;09;2;1;1;6;1813.9926286;676.12293158
032019;2;20190200009549;2;4;03;09;4;3;3;6;293.16765066;62.80724294
032019;2;20190200009558;2;4;03;09;2;1;2;6;417.49791777;109.3589871
032019;2;20190200009567;2;4;03;09;7;3;1;6;276.03865685;93.065185845
032019;2;20190200009573;2;4;03;09;3;1;1;6;595.60113778;339.10939421
032019;2;20190200009580;2;4;03;09;2;3;3;6;145.14894909;62.80724294
032019;2;20190200009585;2;4;03;09;2;3;1;6;229.58062383;186.13037169
032019;2;20190200009592;2;4;03;09;1;3;2;6;189.86479166;75.200875019
032019;2;20190200009606;2;4;14;09;3;2;1;6;2448.346129;638.83187963
032019;2;20190200009612;8;4;03;09;1;1;1;6;302.04506442;324.07766232
032019;2;20190200009625;2;4;13;09;5;1;1;6;1671.5298945;262.09134561
032019;2;20190200009632;2;4;03;09;7;1;3;6;818.16954078;74.245471832
032019;2;20190200009722;2;2;06;10;3;3;3;6;353.2009366;439.23760112
032019;2;20190200009791;2;2;06;10;2;2;1;6;604.68196999;1584.099191
032019;2;20190200010960;2;2;03;04;8;3;1;6;1165.4945596;140.66465852
032019;2;20190200010961;2;2;03;04;3;3;3;6;878.03965219;69.842038499
032019;2;20190200010962;2;2;03;04;2;3;3;6;411.86438706;44.819566177
032019;2;20190200010963;2;2;03;04;3;3;3;6;486.79491004;44.819566177
032019;2;20190200011026;2;2;03;04;14;3;1;6;989.23586588;140.66465852
032019;2;20190200011028;2;2;03;04;2;1;3;1;387.46233996;64.736069747
032019;2;20190200011029;2;2;03;04;2;2;1;6;519.35228598;323.28124159
032019;2;20190200011031;2;2;03;04;2;1;2;6;569.20592039;60.552460281
032019;2;20190200011736;2;4;03;10;14;3;1;6;693.4971856;70.025912025
032019;2;20190200011748;2;4;03;09;2;3;1;6;303.58074967;93.065185845
032019;2;20190200011749;2;4;03;09;3;3;3;6;377.28447598;62.80724294
032019;2;20190200011760;2;4;03;09;2;1;1;6;452.84855213;270.67542648
032019;2;20190200011761;2;4;03;09;1;1;1;6;302.04506442;162.03883116
032019;2;20190200011770;2;4;13;09;1;1;2;6;1083.1987439;203.82038805
032019;2;20190200011777;2;4;03;09;2;1;1;6;357.89998763;270.67542648
032019;2;20190200011785;2;4;03;09;2;1;1;6;452.84855213;135.33771324
032019;2;20190200011792;2;4;11;13;3;1;1;6;779.64820341;157.70714879
032019;2;20190200011797;2;4;03;05;35;2;1;6;3702.1824155;530.60696869
032019;2;20190200011803;2;4;03;09;2;1;1;6;452.84855213;135.33771324
032019;2;20190200011816;2;4;03;09;1;1;1;6;302.04506442;324.07766232
032019;2;20190200011817;2;4;03;09;4;3;1;6;448.30279143;98.559180001
032019;2;20190200011823;2;4;03;09;2;1;1;6;452.84855213;135.33771324
032019;2;20190200011830;2;4;03;09;2;3;1;6;226.52989086;186.13037169
032019;2;20190200011838;2;4;03;02;5;3;3;6;428.19937156;33.252434144
032019;2;20190200011844;2;4;03;13;2;3;1;6;171.24998927;182.31571045
032019;2;20190200011855;2;4;03;09;3;3;1;6;265.03885864;93.065185845
032019;2;20190200011859;2;4;03;09;2;1;1;6;452.84855213;270.67542648
032019;2;20190200011867;2;4;03;09;2;3;1;6;145.14894909;93.065185845
032019;2;20190200012290;2;2;15;13;5;1;3;6;2248.0860095;308.59959021
032019;2;20190200012625;2;2;03;04;3;1;1;6;696.81150709;110.26446485
032019;2;20190200012626;2;2;03;04;3;1;1;6;652.39019082;110.26446485
032019;2;20190200012627;2;2;03;04;4;3;1;6;550.87631474;140.66465852
032019;2;20190200012628;2;2;03;04;7;3;3;6;651.08423883;44.819566177
032019;2;20190200012674;2;2;03;04;4;1;2;6;989.84882893;32.775600194
032019;2;20190200012675;2;2;03;04;3;1;1;6;652.39019082;110.26446485
032019;2;20190200012677;2;2;03;04;10;3;1;6;754.21280546;70.33232926
032019;2;20190200012678;2;2;03;04;3;1;1;1;607.49885563;141.14427719
032019;2;20190200013556;2;2;14;09;5;1;1;6;1650.4585086;412.32055117
032019;2;20190200013667;2;2;03;13;3;1;1;6;673.04198014;987.69250844
032019;2;20190200013958;2;1;03;10;60;2;1;6;3175.7308109;27.473755839
032019;2;20190200013960;8;1;03;02;3;2;1;6;238.99103488;208.38112132
032019;2;20190200013965;2;1;03;02;1;1;1;6;190.44736054;373.17326035
032019;2;20190200014254;2;2;15;13;35;3;3;6;5167.4147058;1118.1671493
032019;2;20190200014318;2;2;15;13;21;1;3;6;4984.5871496;0.4778990096
032019;2;20190200014322;2;2;15;13;14;3;1;6;3078.8577439;1656.8540296
032019;2;20190200014335;2;2;15;10;7;3;1;6;4058.0278152;636.38352522
032019;2;20190200014586;2;2;05;15;14;1;2;6;1155.912842;206.44355589
032019;2;20190200014592;2;2;05;10;2;1;2;6;448.63463501;400.53629926
032019;2;20190200014689;2;2;03;03;4;3;3;6;230.71598411;102.90308547
032019;2;20190200014690;2;2;03;13;2;1;2;6;629.36090469;359.09782369
032019;2;20190200014693;2;2;03;13;2;1;2;6;629.36090469;359.09782369
032019;2;20190200014700;2;2;05;13;3;1;2;6;647.4796257;369.61652828
032019;2;20190200014747;2;2;05;13;4;3;3;6;529.17177406;493.45279406
032019;2;20190200014748;2;2;05;13;1;1;2;6;414.84386002;1649.2040342
032019;2;20190200014823;2;2;03;13;2;3;1;6;283.41887294;388.41702149
032019;2;20190200014824;2;2;03;13;2;1;2;6;764.33112105;359.09782369
032019;2;20190200014826;2;2;05;13;1;1;2;6;340.54949219;1649.2040342
032019;2;20190200014830;2;2;05;13;1;1;2;6;414.84386002;824.60201711
032019;2;20190200015087;8;1;11;09;1;3;1;6;250.56303046;675.73177029
032019;2;20190200015088;2;1;12;01;17;1;1;6;1670.4021113;91.82522279
032019;2;20190200015112;2;2;06;14;5;1;3;6;1249.7286539;1087.2595398
032019;2;20190200015113;2;2;06;10;3;1;2;6;692.25923922;457.35530243
032019;2;20190200015114;2;2;06;10;2;3;1;6;333.36383791;325.42209357
032019;2;20190200015172;2;2;06;10;2;3;1;6;743.3090555;1033.8990162
032019;2;20190200015232;2;2;10;09;10;1;1;6;1860.531706;216.44645897
032019;2;20190200015236;2;2;15;09;3;1;1;6;2143.3971615;1241.2327602
032019;2;20190200015246;2;2;04;01;4;1;1;6;851.6046822;1039.3196234
032019;2;20190200015247;2;2;04;01;10;3;1;6;991.46726022;680.28047607
032019;2;20190200015248;2;2;04;01;7;1;1;6;1013.3346928;511.01159526
032019;2;20190200015250;2;2;04;01;7;1;1;6;1009.7375949;255.50579763
032019;2;20190200015251;2;2;04;01;4;1;1;6;851.6046822;1039.3196234
032019;2;20190200015252;2;2;04;01;4;1;1;6;851.6046822;1039.3196234
032019;2;20190200015312;2;2;04;04;14;3;3;6;1509.6287866;389.6193878
032019;2;20190200015313;2;2;04;01;5;3;2;6;743.50038957;382.7935122
032019;2;20190200015314;2;2;04;01;2;1;2;6;634.29900378;1348.1255946
032019;2;20190200015317;2;2;04;01;6;1;1;6;930.42428757;647.44599029
032019;2;20190200015320;2;2;04;01;5;2;1;6;827.32535015;1582.5375347
032019;2;20190200015354;8;2;04;01;4;3;3;6;648.99103059;433.51153214
032019;2;20190200015700;2;2;09;10;14;3;1;6;1105.148291;584.51953212
032019;2;20190200015704;2;2;09;10;10;3;3;6;987.88094727;372.48747663
032019;2;20190200016311;2;2;15;13;8;1;1;6;3106.5004341;187.29855268
032019;2;20190200016317;2;2;15;09;7;3;2;6;1638.9448403;543.96274011
032019;2;20190200016644;2;2;15;13;1;3;3;6;796.241737;824.62686267
032019;2;20190200016700;2;2;15;13;2;1;1;6;1536.0099295;3076.7270008
032019;2;20190200017354;2;2;05;04;4;1;2;6;529.47063917;188.34971905
032019;2;20190200017567;2;2;09;10;7;3;3;6;584.26896058;186.24373832
032019;2;20190200018024;2;1;03;02;2;1;1;6;200.21489687;256.51489104
032019;2;20190200018025;2;1;03;02;1;2;1;6;156.02544997;441.01589386
032019;2;20190200018030;2;1;03;02;5;2;1;6;496.56977846;98.460604997
032019;2;20190200018548;2;2;15;13;7;3;1;6;2028.9165587;1656.8540296
032019;2;20190200018754;2;2;02;14;21;3;1;6;1297.5512276;109.0887642
032019;2;20190200018755;2;2;02;10;3;1;1;6;814.12924365;108.92991385
032019;2;20190200018756;2;2;02;14;10;3;1;6;793.48966704;109.0887642
032019;2;20190200018801;2;2;02;10;5;3;1;6;956.82097568;59.881709706
032019;2;20190200018802;2;2;02;14;10;3;1;6;1390.5373144;109.0887642
032019;2;20190200019488;8;1;11;16;1;3;3;6;213.8253128;319.00029034
032019;2;20190200019623;2;2;15;09;3;1;1;1;1111.7013784;1588.8427971
032019;2;20190200019625;2;2;15;07;7;2;2;6;2316.8369379;958.49988015
032019;2;20190200020024;2;2;05;04;3;2;3;6;633.58130133;173.49142557
032019;2;20190200020025;2;2;05;04;3;1;3;6;596.35318186;92.213087008
032019;2;20190200020026;2;2;05;04;3;2;1;6;436.27346806;1799.5071437
032019;2;20190200020027;2;2;05;04;60;2;2;6;3858.8264732;207.72615388
032019;2;20190200020095;2;2;06;04;3;1;1;6;849.56276523;828.74169905
032019;2;20190200020096;2;2;06;04;4;3;3;6;621.65040051;134.56622443
032019;2;20190200020097;2;2;06;04;4;3;3;6;645.28803128;134.56622443
032019;2;20190200020204;2;2;05;04;7;3;1;6;513.43716776;422.4839205
032019;2;20190200020206;2;2;05;04;3;3;1;6;486.79491004;211.24196025
032019;2;20190200020207;2;2;05;04;3;2;1;6;633.58130133;514.14489819
032019;2;20190200020208;2;2;05;04;3;2;1;6;436.27346806;771.21734728
032019;2;20190200020270;2;2;06;04;3;1;3;6;749.41300359;372.8639645
032019;2;20190200020271;2;2;06;04;7;1;2;6;1076.5880239;776.76170147
032019;2;20190200020272;2;2;06;04;2;3;3;6;489.97241651;134.56622443
032019;2;20190200020273;2;2;06;04;7;3;1;6;659.10605739;199.39468919
032019;2;20190200020602;2;2;05;13;2;3;3;6;340.80966217;493.45279406
032019;2;20190200020604;2;2;05;13;2;1;1;1;681.3855168;1749.1213415
032019;2;20190200020605;2;2;05;02;45;2;3;6;1782.4967512;324.58453325
032019;2;20190200020677;2;2;03;13;3;3;3;6;509.52095531;180.18672793
032019;2;20190200020679;2;2;03;13;3;3;1;6;465.37562358;776.83404299
032019;2;20190200020680;2;2;03;13;2;1;1;6;649.13345367;444.40314943
032019;2;20190200020682;2;2;03;13;4;3;3;6;508.79417283;262.13241836
032019;2;20190200020696;2;2;05;09;2;3;2;6;258.93400314;319.39768517
032019;2;20190200020697;2;2;05;13;3;1;1;6;661.80478061;914.84124053
032019;2;20190200020698;2;2;05;13;2;1;1;6;520.73683431;1366.445261
032019;2;20190200020699;2;2;05;13;5;3;1;6;555.93157715;731.17802717
032019;2;20190200020738;2;2;05;09;6;3;1;6;461.80222749;373.23837215
032019;2;20190200020739;2;2;05;13;2;1;1;6;520.73683431;683.2226305
032019;2;20190200020741;2;2;05;13;2;3;1;6;330.73382139;731.17802717
032019;2;20190200020791;2;2;03;13;2;3;1;6;382.14304287;388.41702149
032019;2;20190200020792;2;2;03;13;2;1;1;6;649.13345367;1333.2094483
032019;2;20190200020793;2;2;03;13;2;1;1;6;605.30548669;888.80629886
032019;2;20190200020794;2;2;03;13;3;1;1;6;818.84954748;658.46167229
032019;2;20190200020795;2;2;03;13;2;3;1;6;293.19459338;388.41702149
032019;2;20190200020861;2;1;07;12;1;1;1;6;162.72353563;13664.413035
032019;2;20190200021319;2;2;15;08;21;1;2;6;5551.7421388;251.6797819
032019;2;20190200021322;2;2;15;13;10;3;3;6;2342.049889;1118.1671493
032019;2;20190200021409;2;2;10;13;7;1;1;6;1634.9857132;770.67600489
032019;2;20190200021419;2;2;15;02;28;3;1;6;3369.9142442;474.21026234
032019;2;20190200021422;2;2;15;13;6;1;1;6;3697.0661859;1442.5104203
032019;2;20190200021632;2;2;03;04;1;1;1;6;342.71976842;203.71204764
032019;2;20190200022112;2;4;07;13;2;1;1;6;398.80255915;197.34171884
032019;2;20190200022129;2;4;14;12;10;1;1;6;2396.8352412;447.2908383
032019;2;20190200022745;2;1;12;09;10;3;2;6;477.55580938;843.56706046
032019;2;20190200022831;2;4;03;09;7;2;1;6;631.18438683;229.27837448
