A0_1;C9_0;ccaa_etapa;pernoc_etapa
20180400006284;02;13;1
20180400007445;01;09;7
20180400007720;01;13;3
20180400007723;01;12;4
20180400007754;01;12;36
20180400007852;01;11;3
20180400007853;01;13;4
20180400007855;01;13;6
20180400008430;01;13;3
20180400008430;02;01;3
20180400008431;01;13;10
20180400008434;01;13;6
20180400008435;01;09;4
20180400008435;02;10;3
20180400008435;03;01;3
20180400008435;04;01;3
20180400008435;05;13;3
20180400008541;01;13;3
20180400008541;02;07;1
20180400008543;01;13;2
20180400008543;02;07;2
20180400008543;03;02;2
20180400008543;04;02;2
20180400009173;01;01;3
20180400009173;02;14;2
20180400009281;01;09;2
20180400009281;02;09;3
20180400009281;03;04;5
20180400009319;01;01;7
20180400009340;01;10;30
20180400009436;01;07;1
20180400009477;01;01;1
20180400009479;01;01;1
20180400009479;02;13;2
20180400009485;01;10;3
20180400009485;02;10;3
20180400009485;03;14;4
20180400009485;04;01;2
20180400009485;05;01;3
20180400009485;06;10;1
20180400009489;01;09;2
20180400009490;01;01;2
20180400009497;01;01;3
20180400009501;01;08;2
20180400009504;01;01;3
20180400009506;01;01;2
20180400009515;01;01;4
20180400009532;01;13;1
20180400009536;01;01;7
20180400009538;01;09;4
20180400009538;02;10;3
20180400009538;03;01;2
20180400009538;04;01;4
20180400009538;05;01;4
20180400009543;01;01;1
20180400009546;01;01;15
20180400009546;02;01;2
20180400009546;03;01;8
20180400009548;01;01;8
20180400009554;01;07;1
20180400009556;01;01;1
20180400009557;01;01;14
20180400009559;01;01;9
20180400009653;01;16;12
20180400009949;01;04;4
20180400010006;01;06;1
20180400010006;02;06;1
20180400010006;03;16;1
20180400010006;04;16;1
20180400010019;01;16;2
20180400010026;01;03;4
20180400010029;01;17;3
20180400010032;01;17;2
20180400010674;01;10;10
20180400011161;01;13;6
20180400011163;01;13;5
20180400011215;01;13;30
20180400011216;01;13;6
20180400011217;01;13;7
20180400011235;01;13;1
20180400011238;01;14;4
20180400011238;02;13;1
20180400011238;03;13;1
20180400011280;01;01;1
20180400011280;02;07;1
20180400011280;03;01;1
20180400011337;01;13;5
20180400011337;02;09;5
20180400011339;01;13;2
20180400011343;01;13;6
20180400012022;01;01;9
20180400012576;01;13;4
20180400012576;02;09;4
20180400012576;03;01;1
20180400013415;01;09;9
20180400013488;01;16;1
20180400013518;01;01;1
20180400013520;01;01;1
20180400013523;01;01;4
20180400013534;01;11;1
20180400013538;01;01;6
20180400013539;01;01;6
20180400014215;01;09;6
20180400014260;01;09;7
20180400014301;01;03;20
20180400014416;01;05;4
20180400014416;02;13;1
20180400014490;01;14;14
20180400014614;01;16;2
20180400014702;01;09;1
20180400014719;01;07;1
20180400015147;01;13;5
20180400015151;01;05;5
20180400015151;02;13;1
20180400015314;01;13;14
20180400015320;01;13;1
20180400015321;01;13;5
20180400015321;02;09;4
20180400015321;03;01;4
20180400015322;01;13;4
20180400015407;01;05;10
20180400015829;01;10;10
20180400015830;01;10;7
20180400015831;01;05;7
20180400015891;01;08;5
20180400015891;02;13;2
20180400015892;01;05;6
20180400015893;01;16;1
20180400015893;02;15;2
20180400015894;01;13;4
20180400015971;01;08;16
20180400015972;01;13;6
20180400016025;01;13;1
20180400016027;01;05;6
20180400016751;01;04;3
20180400016752;01;04;7
20180400016753;01;04;4
20180400016754;01;04;3
20180400017466;01;14;14
20180400017467;01;09;2
20180400017467;02;10;7
20180400017467;03;01;14
20180400017470;01;09;7
20180400017470;02;01;7
20180400017470;03;01;14
20180400017482;01;01;3
20180400017487;01;07;3
20180400017496;01;14;2
20180400017502;01;10;1
20180400017505;01;01;1
20180400017507;01;01;1
20180400018221;01;09;7
20180400018221;02;01;2
20180400018221;03;01;1
20180400018221;04;01;1
20180400018269;01;13;1
20180400018269;02;01;6
20180400018270;01;13;8
20180400018271;01;13;3
20180400018271;02;10;4
20180400018356;01;13;3
20180400018356;02;09;6
20180400018356;03;01;3
20180400018356;04;01;1
20180400018356;05;01;2
20180400018357;01;13;6
20180400018391;01;13;4
20180400018392;01;13;2
20180400018951;01;13;4
20180400018953;01;13;8
20180400018954;01;13;30
20180400018957;01;13;4
20180400018958;01;13;7
20180400019076;01;13;10
20180400019080;01;13;3
20180400019081;01;12;2
20180400019231;01;16;1
20180400020677;01;12;8
20180400020680;01;07;6
20180400020683;01;01;1
20180400020687;01;14;20
20180400020697;01;10;3
20180400020702;01;01;7
20180400020948;01;07;1
20180400021827;01;09;4
20180400021827;02;15;4
20180400021833;01;10;90
20180400021834;01;15;1
20180400021900;01;11;2
20180400021903;01;16;3
20180400021919;01;16;1
20180400021944;01;07;2
20180400021954;01;09;1
20180400021956;01;07;1
20180400022345;01;09;2
20180400023155;01;09;40
20180400025301;01;13;3
20180400025301;02;09;4
20180400025320;01;13;45
20180400025358;01;13;2
20180400025685;01;16;3
20180400025687;01;16;4
20180400026619;01;04;10
20180400026620;01;04;7
20180400026621;01;04;7
20180400026622;01;04;7
20180400026683;01;04;14
20180400026684;01;04;3
20180400026685;01;04;7
20180400027537;01;01;6
20180400027538;01;13;2
20180400027539;01;13;2
20180400027697;01;13;3
20180400027701;01;13;3
20180400027802;01;10;10
20180400027802;02;01;20
20180400027839;01;16;1
20180400027855;01;11;1
20180400027855;02;07;1
20180400027855;03;11;1
20180400027872;01;11;1
20180400027872;02;07;1
20180400027872;03;01;1
20180400027872;04;07;1
20180400027880;01;13;1
20180400027880;02;01;1
20180400027914;01;07;2
20180400027914;02;07;2
20180400028853;01;04;3
20180400028854;01;04;3
20180400028855;01;04;4
20180400029226;01;01;90
20180400029398;01;07;1
20180400029403;01;07;1
20180400030405;01;04;5
20180400030406;01;04;3
20180400030475;01;04;2
20180400030475;02;04;1
20180400030475;03;04;1
20180400030475;04;04;1
20180400030542;01;04;7
20180400030544;01;04;4
20180400030545;01;04;7
20180400030593;01;13;3
20180400030631;01;13;4
20180400030632;01;13;3
20180400030634;01;13;3
20180400030637;01;13;4
20180400030681;01;13;2
20180400030721;01;13;3
20180400030723;01;13;2
20180400030724;01;13;6
20180400030724;02;07;6
20180400030724;03;17;1
20180400030724;04;12;6
20180400030725;01;13;2
20180400030879;01;01;1
20180400030883;01;01;1
20180400030905;01;09;2
20180400031337;01;16;4
20180400032093;01;09;5
20180400032273;01;16;1
20180400032305;01;09;15
20180400032316;01;10;1
20180400032316;02;01;1
20180400032331;01;01;13
20180400032344;01;01;2
20180400032355;01;07;1
20180400032355;02;01;1
20180400032568;01;07;1
20180400032568;02;01;30
20180400032996;01;13;1
20180400032997;01;13;6
20180400032998;01;13;2
20180400032999;01;13;8
20180400033093;01;13;14
20180400033095;01;13;6
20180400033096;01;13;4
20180400033473;01;13;3
20180400033479;01;07;30
20180400033484;01;03;7
20180400033497;01;01;21
20180400033504;01;13;1
20180400033505;01;13;1
20180400033509;01;13;7
20180400033510;01;13;2
20180400033530;01;05;14
20180400033533;01;13;5
20180400033534;01;13;1
20180400033534;02;09;3
20180400033538;01;08;4
20180400033539;01;13;1
20180400033542;01;13;1
20180400033544;01;05;2
20180400033545;01;13;4
20180400033555;01;13;5
20180400033557;01;13;2
20180400033558;01;13;1
20180400033559;01;13;1
20180400033560;01;14;90
20180400033619;01;16;1
20180400033661;01;01;5
20180400033662;01;01;3
20180400033664;01;01;1
20180400033676;01;01;1
20180400033677;01;01;3
20180400033680;01;01;5
20180400033682;01;01;2
20180400034510;01;01;2
20180400034513;01;01;10
20180400034554;01;01;1
20180400034583;01;10;2
20180400034583;02;01;1
20180400034583;03;01;1
20180400034583;04;01;2
20180400034583;05;01;2
20180400034590;01;01;5
20180400034606;01;01;1
20180400034614;01;09;1
20180400034614;02;01;1
20180400034618;01;01;8
20180400035412;01;13;5
20180400035432;01;13;6
20180400035446;01;13;5
20180400035474;01;13;2
20180400035672;01;09;3
20180400035696;01;09;3
20180400035696;02;09;2
20180400035697;01;01;1
20180400035697;02;01;1
20180400035697;03;09;1
20180400035697;04;09;5
20180400035869;01;01;1
20180400035870;01;01;2
20180400035870;02;01;2
20180400035876;01;11;1
20180400035881;01;01;3
20180400035888;01;01;6
20180400035891;01;01;5
20180400035895;01;01;6
20180400036519;01;09;3
20180400036519;02;01;2
20180400036519;03;13;2
20180400037026;01;09;3
20180400037086;01;09;5
20180400037167;01;13;4
20180400037169;01;13;2
20180400037169;02;01;2
20180400037216;01;01;4
20180400037216;02;10;15
20180400037248;01;13;1
20180400037255;01;13;7
20180400037280;01;13;2
20180400037280;02;09;2
20180400037281;01;01;4
20180400037282;01;13;6
20180400037283;01;07;5
20180400037820;01;13;2
20180400037820;02;13;4
20180400037823;01;13;3
20180400038251;01;13;2
20180400038320;01;13;3
20180400038320;02;09;2
20180400038323;01;12;3
20180400038383;01;16;1
20180400038383;02;06;1
20180400038383;03;06;1
20180400038383;04;06;2
20180400038383;05;16;1
20180400038833;01;14;8
20180400038833;02;01;2
20180400038833;03;01;1
20180400038837;01;10;8
20180400038854;01;01;5
20180400038886;01;09;1
20180400038886;02;13;2
20180400038886;03;01;1
20180400038886;04;01;1
20180400038886;05;01;2
20180400038888;01;07;1
20180400038888;02;01;1
20180400038890;01;01;7
20180400038894;01;01;3
20180400038906;01;11;1
20180400038915;01;10;4
20180400039219;01;16;1
20180400039219;02;16;1
20180400039226;01;07;1
20180500001312;01;16;5
20180500001321;01;01;32
20180500001321;02;07;1
20180500001430;01;13;5
20180500001475;01;13;3
20180500001505;01;01;17
20180500003823;01;09;2
20180500003883;01;09;4
20180500005431;01;05;14
20180500005432;01;13;6
20180500005432;02;09;6
20180500005433;01;13;8
20180500005435;01;13;3
20180500005435;02;16;3
20180500005435;03;16;4
20180500005467;01;13;4
20180500005467;02;09;2
20180500005467;03;16;2
20180500005468;01;13;4
20180500005468;02;01;2
20180500005468;03;01;2
20180500005487;01;12;8
20180500006565;01;09;9
20180500006565;02;09;1
20180500006567;01;09;7
20180500009650;01;09;5
20180500009652;01;09;7
20180500010751;01;01;1
20180500010751;02;15;1
20180500010751;03;01;3
20180500010751;04;09;1
20180500010751;05;01;1
20180500010863;01;15;2
20180500012143;01;13;21
20180500012145;01;10;3
20180500012145;02;01;3
20180500012145;03;01;3
20180500012146;01;13;4
20180500012146;02;09;4
20180500013114;01;04;7
20180500013115;01;04;7
20180500013130;01;04;7
20180500013151;01;04;7
20180500013152;01;04;7
20180500013153;01;04;7
20180500015395;01;09;3
20180500015507;01;10;4
20180500017415;01;16;2
20180500017415;02;17;1
20180500018294;01;16;4
20180500018294;02;09;4
20180500019125;01;09;7
20180500019126;01;09;8
20180500019196;01;09;7
20180500019197;01;09;7
20180500019198;01;09;7
20180500019199;01;09;10
20180500019439;01;13;2
20180500019439;02;01;1
20180500020286;01;12;2
20180500020908;01;09;23
20180500020909;01;09;7
20180500020910;01;05;9
20180500020910;02;09;1
20180500020911;01;09;3
20180500021124;01;13;3
20180500021830;01;09;10
20180500021832;01;09;7
20180500021833;01;09;4
20180500023663;01;09;6
20180500023756;01;10;60
20180500023757;01;10;4
20180500023757;02;10;23
20180500023994;01;07;1
20180500023997;01;07;2
20180500023997;02;15;1
20180500024947;01;04;21
20180500025648;01;09;3
20180500027964;01;12;2
20180500029921;01;04;7
20180500029949;01;04;7
20180500029950;01;04;7
20180500030112;01;09;3
20180500030113;01;09;3
20180500030154;01;09;3
20180500031584;01;09;4
20180500033279;01;09;6
20180500033279;02;10;2
20180500033492;01;13;14
20180500034130;01;09;7
20180500034180;01;09;2
20180500036416;01;13;1
20180500036811;01;16;2
20180500036811;02;16;2
20180500037818;01;04;5
20180500037819;01;04;7
20180500037820;01;04;7
20180500037821;01;04;6
20180500037865;01;04;28
20180500037866;01;04;6
20180500037867;01;04;21
20180500038301;01;16;1
20180500038882;01;01;5
20180500038882;02;12;2
20180500038882;03;06;1
20180500038882;04;09;3
20180500038882;05;14;2
20180500038882;06;01;2
20180500038882;07;01;1
20180500038882;08;01;1
20180500038882;09;12;1
20180600002651;01;16;1
20180600002651;02;03;7
20180600002651;03;17;2
20180600006573;01;04;3
20180600006574;01;04;60
20180600012269;01;02;20
20180600012270;01;02;3
20180600012991;01;04;6
20180600012993;01;04;7
20180600013139;01;10;4
20180600013139;02;10;2
20180600013186;01;10;2
20180600013188;01;10;10
20180600013269;01;09;3
20180600013274;01;02;4
20180600015776;01;10;10
20180600022682;01;04;7
20180600022683;01;04;7
20180600022684;01;04;7
20180600022852;01;10;5
20180600024211;01;04;7
20180600024212;01;04;7
20180600024342;01;04;7
20180600024343;01;04;7
20180600029262;01;04;4
20180600029549;01;04;7
20180600029550;01;04;7
20180600029551;01;04;7
20180600035568;01;10;3
20180600036865;01;04;3
20180600036866;01;04;8
20180600036931;01;04;4
20180600036931;02;04;3
20180600036932;01;04;5
20180600036933;01;04;1
20180600039936;01;13;1
20180600039936;02;09;1
20180600039936;03;10;1
20180600039936;04;02;1
20180600041287;01;04;4
20180600042595;01;04;7
20180600042596;01;04;7
20180600043320;01;13;5
20180600043320;02;01;2
20180600043320;03;01;2
20190400000001;01;05;12
20190400000002;01;05;10
20190400000005;01;05;14
20190400000007;01;05;9
20190400000008;01;05;7
20190400000009;01;05;7
20190400000010;01;05;7
20190400000012;01;05;7
20190400000013;01;05;7
20190400000014;01;05;7
20190400000015;01;05;7
20190400000017;01;05;7
20190400000044;01;05;7
20190400000045;01;05;21
20190400000046;01;05;7
20190400000047;01;05;7
20190400000050;01;05;7
20190400000052;01;05;10
20190400000055;01;05;9
20190400000057;01;05;9
20190400000058;01;05;7
20190400000060;01;05;14
20190400000061;01;05;7
20190400000062;01;05;9
20190400000063;01;05;9
20190400000065;01;05;9
20190400000066;01;05;7
20190400000067;01;05;7
20190400000068;01;05;10
20190400000069;01;05;8
20190400000070;01;05;7
20190400000071;01;05;7
20190400000072;01;05;8
20190400000073;01;05;10
20190400000074;01;05;7
20190400000075;01;05;7
20190400000076;01;05;7
20190400000095;01;05;7
20190400000096;01;05;7
20190400000097;01;05;7
20190400000098;01;05;7
20190400000099;01;05;7
20190400000100;01;05;6
20190400000101;01;05;14
20190400000102;01;05;9
20190400000103;01;05;7
20190400000104;01;05;9
20190400000105;01;05;7
20190400000106;01;05;16
20190400000107;01;05;7
20190400000108;01;05;7
20190400000109;01;05;8
20190400000110;01;05;5
20190400000112;01;05;7
20190400000113;01;05;2
20190400000113;02;05;2
20190400000113;03;05;14
20190400000113;04;05;1
20190400000113;05;05;4
20190400000113;06;05;4
20190400000113;07;05;2
20190400000115;01;05;10
20190400000116;01;05;11
20190400000117;01;05;4
20190400000118;01;05;7
20190400000119;01;05;4
20190400000120;01;05;7
20190400000121;01;05;7
20190400000122;01;05;10
20190400000123;01;05;7
20190400000134;01;05;2
20190400000134;02;05;2
20190400000134;03;05;3
20190400000134;04;05;2
20190400000134;05;05;3
20190400000134;06;05;2
20190400000134;07;05;1
20190400000134;08;05;3
20190400000134;09;05;2
20190400000134;10;05;6
20190400000135;01;05;3
20190400000136;01;05;7
20190400000137;01;05;9
20190400000138;01;05;35
20190400000139;01;05;14
20190400000140;01;05;10
20190400000141;01;05;7
20190400000142;01;05;4
20190400000143;01;05;6
20190400000144;01;05;8
20190400000145;01;05;4
20190400000146;01;05;14
20190400000147;01;05;7
20190400000148;01;05;7
20190400000149;01;05;7
20190400000150;01;05;4
20190400000151;01;05;14
20190400000152;01;05;11
20190400000153;01;05;14
20190400000154;01;05;5
20190400000167;01;05;16
20190400000168;01;05;7
20190400000169;01;05;10
20190400000170;01;05;14
20190400000171;01;05;7
20190400000172;01;05;12
20190400000173;01;05;90
20190400000174;01;05;8
20190400000175;01;05;5
20190400000176;01;05;6
20190400000177;01;05;5
20190400000178;01;05;11
20190400000236;01;04;3
20190400000237;01;04;1
20190400000246;01;04;5
20190400000247;01;04;4
20190400000249;01;04;10
20190400000326;01;04;4
20190400000327;01;04;2
20190400000329;01;04;4
20190400000330;01;04;3
20190400000428;01;04;90
20190400000429;01;04;5
20190400000430;01;04;60
20190400000431;01;04;14
20190400000432;01;04;3
20190400000433;01;04;3
20190400000434;01;10;4
20190400000435;01;04;2
20190400000436;01;13;1
20190400000437;01;04;4
20190400000479;01;13;5
20190400000479;02;07;2
20190400000480;01;13;2
20190400000484;01;13;18
20190400000484;02;05;18
20190400000541;01;02;2
20190400000541;02;10;2
20190400000550;01;09;2
20190400000550;02;13;2
20190400000596;01;13;3
20190400000597;01;13;3
20190400000601;01;13;3
20190400000603;01;13;4
20190400000606;01;13;3
20190400000607;01;13;3
20190400000608;01;13;3
20190400000650;01;13;4
20190400000689;01;13;1
20190400000693;01;13;3
20190400000694;01;13;5
20190400000696;01;11;14
20190400000699;01;09;20
20190400000706;01;10;3
20190400000709;01;10;8
20190400000716;01;14;15
20190400000719;01;04;21
20190400000720;01;09;1
20190400000721;01;16;1
20190400000721;02;13;3
20190400000721;03;01;2
20190400000721;04;10;1
20190400000722;01;10;1
20190400000722;02;10;1
20190400000722;03;09;1
20190400000723;01;09;14
20190400000724;01;09;1
20190400000725;01;01;1
20190400000725;02;01;1
20190400000725;03;11;1
20190400000725;04;13;1
20190400000725;05;09;1
20190400000726;01;09;4
20190400000729;01;10;60
20190400000734;01;16;3
20190400000734;02;09;2
20190400000739;01;11;1
20190400000739;02;01;1
20190400000739;03;09;1
20190400000739;04;09;4
20190400000740;01;09;2
20190400000747;01;09;7
20190400000748;01;09;4
20190400000749;01;09;3
20190400000758;01;16;2
20190400000766;01;07;1
20190400000774;01;15;4
20190400000780;01;09;3
20190400000782;01;09;4
20190400000788;01;09;15
20190400000794;01;09;5
20190400000801;01;09;3
20190400000810;01;09;3
20190400000816;01;09;1
20190400000820;01;09;2
20190400000840;01;09;60
20190400000851;01;13;4
20190400000853;01;09;2
20190400000869;01;13;4
20190400000876;01;09;2
20190400000883;01;01;5
20190400000885;01;01;5
20190400000886;01;01;2
20190400000887;01;01;3
20190400000889;01;01;3
20190400000895;01;01;3
20190400000896;01;09;3
20190400000897;01;01;3
20190400000897;02;01;5
20190400000898;01;01;3
20190400000901;01;01;3
20190400000934;01;01;21
20190400000935;01;01;4
20190400000942;01;01;4
20190400000981;01;01;6
20190400000986;01;01;4
20190400000987;01;01;3
20190400000989;01;01;3
20190400000990;01;01;3
20190400000995;01;01;1
20190400000996;01;01;5
20190400000998;01;01;5
20190400001026;01;01;5
20190400001029;01;01;7
20190400001030;01;01;3
20190400001030;02;01;1
20190400001030;03;01;1
20190400001030;04;11;1
20190400001093;01;05;3
20190400001094;01;05;11
20190400001095;01;05;7
20190400001096;01;05;7
20190400001097;01;05;14
20190400001098;01;05;7
20190400001100;01;05;7
20190400001101;01;05;7
20190400001123;01;05;12
20190400001124;01;05;10
20190400001125;01;05;10
20190400001126;01;05;10
20190400001162;01;05;5
20190400001163;01;05;14
20190400001164;01;05;10
20190400001165;01;05;30
20190400001166;01;05;7
20190400001167;01;05;7
20190400001168;01;05;4
20190400001169;01;05;7
20190400001198;01;05;21
20190400001199;01;05;5
20190400001200;01;05;14
20190400001201;01;05;7
20190400001202;01;05;7
20190400001203;01;05;7
20190400001204;01;05;7
20190400001207;01;05;7
20190400001234;01;05;7
20190400001235;01;05;8
20190400001237;01;05;5
20190400001238;01;05;14
20190400001278;01;05;14
20190400001279;01;05;14
20190400001280;01;05;5
20190400001281;01;05;5
20190400001282;01;05;3
20190400001283;01;05;3
20190400001284;01;05;14
20190400001285;01;05;1
20190400001285;02;05;1
20190400001285;03;05;1
20190400001285;04;05;1
20190400001285;05;05;1
20190400001285;06;05;3
20190400001286;01;10;4
20190400001287;01;10;4
20190400001288;01;10;3
20190400001289;01;10;3
20190400001291;01;10;5
20190400001292;01;10;1
20190400001293;01;10;25
20190400001294;01;10;5
20190400001295;01;10;6
20190400001296;01;09;7
20190400001296;02;10;6
20190400001297;01;10;4
20190400001298;01;10;10
20190400001299;01;10;1
20190400001299;02;01;1
20190400001299;03;01;2
20190400001299;04;10;2
20190400001300;01;10;8
20190400001301;01;10;8
20190400001302;01;10;2
20190400001303;01;10;9
20190400001304;01;05;3
20190400001305;01;10;5
20190400001306;01;14;5
20190400001307;01;05;8
20190400001308;01;10;3
20190400001331;01;10;3
20190400001332;01;08;23
20190400001333;01;10;4
20190400001334;01;10;5
20190400001335;01;10;7
20190400001335;02;10;1
20190400001336;01;10;3
20190400001338;01;10;4
20190400001339;01;10;3
20190400001339;02;09;4
20190400001340;01;10;7
20190400001341;01;10;3
20190400001344;01;10;3
20190400001345;01;10;7
20190400001346;01;10;5
20190400001347;01;10;6
20190400001348;01;10;10
20190400001349;01;10;4
20190400001350;01;10;7
20190400001351;01;10;4
20190400001352;01;10;3
20190400001353;01;10;6
20190400001354;01;10;2
20190400001355;01;10;5
20190400001356;01;10;2
20190400001356;02;10;3
20190400001357;01;10;3
20190400001358;01;10;2
20190400001359;01;10;5
20190400001360;01;10;4
20190400001361;01;10;5
20190400001363;01;10;4
20190400001364;01;10;5
20190400001365;01;10;3
20190400001366;01;10;5
20190400001367;01;10;1
20190400001368;01;10;5
20190400001369;01;10;5
20190400001370;01;10;2
20190400001385;01;10;3
20190400001386;01;10;9
20190400001387;01;10;5
20190400001388;01;10;6
20190400001394;01;13;21
20190400001396;01;13;21
20190400001421;01;13;1
20190400001421;02;01;1
20190400001421;03;01;1
20190400001424;01;13;3
20190400001471;01;13;2
20190400001471;02;09;3
20190400001473;01;13;4
20190400001475;01;13;15
20190400001524;01;13;7
20190400001525;01;13;17
20190400001527;01;13;4
20190400001527;02;01;2
20190400001527;03;01;2
20190400001530;01;13;7
20190400001559;01;13;3
20190400001560;01;13;4
20190400001560;02;09;5
20190400001562;01;13;8
20190400001564;01;13;3
20190400001565;01;16;20
20190400001611;01;13;2
20190400001614;01;09;9
20190400001619;01;13;4
20190400001619;02;09;4
20190400001619;03;01;1
20190400001619;04;01;2
20190400001683;01;10;30
20190400001684;01;01;6
20190400001685;01;10;21
20190400001687;01;10;30
20190400001691;01;10;7
20190400001692;01;10;30
20190400001741;01;09;2
20190400001769;01;09;2
20190400001784;01;09;7
20190400001784;02;09;14
20190400001943;01;09;4
20190400001943;02;09;2
20190400001979;01;09;5
20190400002368;01;02;7
20190400002372;01;09;35
20190400002374;01;09;60
20190400002376;01;09;8
20190400002376;02;09;4
20190400002381;01;01;17
20190400002385;01;10;7
20190400002392;01;09;35
20190400002393;01;09;2
20190400002394;01;09;14
20190400002396;01;09;1
20190400002407;01;09;30
20190400002408;01;09;7
20190400002409;01;09;8
20190400002411;01;09;2
20190400002452;01;09;3
20190400002453;01;09;3
20190400002454;01;09;2
20190400002455;01;09;5
20190400002456;01;09;3
20190400002457;01;09;2
20190400002460;01;09;5
20190400002461;01;09;2
20190400002463;01;09;3
20190400002464;01;09;20
20190400002465;01;09;5
20190400002466;01;09;4
20190400002468;01;09;90
20190400002469;01;09;3
20190400002471;01;09;15
20190400002472;01;09;5
20190400002473;01;09;3
20190400002474;01;09;3
20190400002475;01;09;2
20190400002476;01;09;2
20190400002477;01;09;2
20190400002478;01;09;1
20190400002497;01;09;7
20190400002498;01;09;2
20190400002499;01;09;7
20190400002501;01;09;7
20190400002537;01;09;2
20190400002538;01;09;4
20190400002539;01;09;4
20190400002540;01;09;7
20190400002541;01;09;30
20190400002542;01;09;24
20190400002545;01;01;4
20190400002545;02;09;3
20190400002546;01;09;4
20190400002547;01;09;11
20190400002548;01;09;7
20190400002549;01;05;14
20190400002550;01;05;7
20190400002551;01;05;6
20190400002552;01;05;7
20190400002553;01;05;4
20190400002554;01;05;7
20190400002555;01;05;14
20190400002556;01;05;5
20190400002582;01;05;10
20190400002583;01;05;5
20190400002584;01;05;10
20190400002585;01;05;7
20190400002586;01;05;7
20190400002587;01;05;10
20190400002588;01;05;10
20190400002589;01;05;7
20190400002590;01;05;10
20190400002591;01;05;4
20190400002592;01;05;14
20190400002629;01;05;7
20190400002630;01;05;14
20190400002631;01;05;8
20190400002632;01;05;8
20190400002633;01;05;7
20190400002634;01;05;14
20190400002635;01;05;7
20190400002636;01;05;7
20190400002660;01;05;7
20190400002661;01;05;14
20190400002662;01;05;8
20190400002663;01;05;5
20190400002664;01;05;11
20190400002665;01;05;7
20190400002666;01;05;10
20190400002667;01;05;7
20190400002668;01;05;5
20190400002668;02;05;1
20190400002668;03;05;4
20190400002669;01;05;5
20190400002670;01;05;5
20190400002701;01;05;14
20190400002702;01;05;10
20190400002735;01;05;14
20190400002737;01;05;14
20190400002738;01;05;7
20190400002739;01;05;7
20190400002740;01;05;7
20190400002741;01;05;7
20190400002743;01;05;7
20190400002744;01;05;4
20190400002775;01;05;6
20190400002777;01;05;10
20190400002778;01;05;2
20190400002779;01;05;3
20190400002780;01;05;6
20190400002781;01;05;10
20190400002782;01;05;13
20190400002784;01;05;6
20190400002785;01;05;7
20190400002786;01;05;7
20190400002787;01;05;9
20190400002816;01;05;14
20190400002817;01;05;7
20190400002818;01;05;7
20190400002819;01;05;10
20190400002820;01;05;30
20190400002823;01;05;7
20190400002849;01;05;13
20190400002850;01;05;6
20190400002854;01;05;8
20190400002857;01;05;8
20190400002859;01;05;7
20190400002860;01;05;13
20190400002862;01;05;5
20190400002863;01;05;8
20190400002864;01;05;6
20190400002889;01;13;2
20190400002890;01;13;6
20190400002891;01;13;6
20190400002928;01;13;5
20190400002929;01;13;11
20190400002930;01;13;3
20190400002931;01;13;5
20190400002971;01;10;5
20190400002975;01;13;3
20190400002975;02;01;3
20190400002977;01;13;1
