A0_1;C9_0;ccaa_etapa;pernoc_etapa
20190700032647;02;01;20
20190700032647;03;17;1
20190700032647;04;09;1
20190700032662;01;13;1
20190700032738;01;05;35
20190700033982;01;04;9
20190700033983;01;04;5
20190700033984;01;04;8
20190700033985;01;04;7
20190700033986;01;04;5
20190700034055;01;04;11
20190700034058;01;04;10
20190700034061;01;04;4
20190700036338;01;13;7
20190700036830;01;04;12
20190700037148;01;14;13
20190700037149;01;10;6
20190700037150;01;10;6
20190700037151;01;10;7
20190700037152;01;10;10
20190700037375;01;13;2
20190700037383;01;04;7
20190700037473;01;12;5
20190700037476;01;05;26
20190700037493;01;01;7
20190700039145;01;13;1
20190700041661;01;04;10
20190700041662;01;04;7
20190700041663;01;04;10
20190700041664;01;04;4
20190700041664;02;04;6
20190700041664;03;04;1
20190700041729;01;04;10
20190700041729;02;04;4
20190700041730;01;04;5
20190700041731;01;04;9
20190700043181;01;10;14
20190700043184;01;10;8
20190700043185;01;14;7
20190700043186;01;14;14
20190700043187;01;10;11
20190700044726;01;09;3
20190700047615;01;13;3
20190700048473;01;09;4
20190700051023;01;04;8
20190700051064;01;04;4
20190700051065;01;04;2
20190700052631;01;04;7
20190700054402;01;04;7
20190700054403;01;04;7
20190700054404;01;04;14
20190700054405;01;04;7
20190700054406;01;04;7
20190700054407;01;04;7
20190700054408;01;04;6
20190700054409;01;04;49
20190700054910;01;14;21
20190700054911;01;14;14
20190700054912;01;14;21
20190700054913;01;14;7
20190700054914;01;10;6
20190800000001;01;05;16
20190800000002;01;05;7
20190800000003;01;05;4
20190800000004;01;05;10
20190800000005;01;05;7
20190800000006;01;05;7
20190800000007;01;05;11
20190800000008;01;05;11
20190800000009;01;05;7
20190800000010;01;05;7
20190800000026;01;05;10
20190800000027;01;05;7
20190800000028;01;05;7
20190800000029;01;05;14
20190800000030;01;05;7
20190800000031;01;05;7
20190800000078;01;05;14
20190800000079;01;05;5
20190800000083;01;05;10
20190800000084;01;05;7
20190800000085;01;05;11
20190800000086;01;05;7
20190800000088;01;05;12
20190800000090;01;05;14
20190800000091;01;05;14
20190800000107;01;05;17
20190800000108;01;05;14
20190800000109;01;05;7
20190800000110;01;05;14
20190800000111;01;05;7
20190800000112;01;05;7
20190800000149;01;05;14
20190800000150;01;05;9
20190800000153;01;05;14
20190800000154;01;05;7
20190800000198;01;05;16
20190800000199;01;05;10
20190800000200;01;05;7
20190800000201;01;05;10
20190800000203;01;05;31
20190800000204;01;05;7
20190800000207;01;05;7
20190800000208;01;05;9
20190800000209;01;05;7
20190800000210;01;05;14
20190800000211;01;05;7
20190800000212;01;05;7
20190800000213;01;05;7
20190800000214;01;05;10
20190800000217;01;05;7
20190800000219;01;05;7
20190800000220;01;05;14
20190800000221;01;05;35
20190800000223;01;05;7
20190800000270;01;05;27
20190800000271;01;05;12
20190800000274;01;05;10
20190800000276;01;05;8
20190800000277;01;05;9
20190800000278;01;05;7
20190800000282;01;05;7
20190800000283;01;05;7
20190800000284;01;05;8
20190800000287;01;05;7
20190800000288;01;05;16
20190800000289;01;05;10
20190800000291;01;05;7
20190800000292;01;05;7
20190800000293;01;05;7
20190800000294;01;05;7
20190800000295;01;10;7
20190800000296;01;10;4
20190800000297;01;10;35
20190800000298;01;10;7
20190800000299;01;10;8
20190800000300;01;10;5
20190800000301;01;04;4
20190800000301;02;10;4
20190800000302;01;10;10
20190800000303;01;10;4
20190800000303;02;09;3
20190800000304;01;10;4
20190800000304;02;13;3
20190800000305;01;10;18
20190800000305;02;09;1
20190800000305;03;13;2
20190800000306;01;10;8
20190800000307;01;10;10
20190800000308;01;10;5
20190800000308;02;09;2
20190800000309;01;10;4
20190800000309;02;09;4
20190800000340;01;10;15
20190800000341;01;10;14
20190800000342;01;10;3
20190800000343;01;10;16
20190800000344;01;10;9
20190800000345;01;10;30
20190800000346;01;10;31
20190800000347;01;10;17
20190800000348;01;10;7
20190800000349;01;10;6
20190800000350;01;10;12
20190800000351;01;10;14
20190800000352;01;10;42
20190800000353;01;10;9
20190800000354;01;10;15
20190800000355;01;10;4
20190800000356;01;14;7
20190800000358;01;10;180
20190800000359;01;10;7
20190800000360;01;10;5
20190800000361;01;10;9
20190800000362;01;10;7
20190800000363;01;10;1
20190800000363;02;10;4
20190800000364;01;10;7
20190800000365;01;10;14
20190800000395;01;10;35
20190800000396;01;10;30
20190800000397;01;10;11
20190800000397;02;10;1
20190800000398;01;10;10
20190800000399;01;10;21
20190800000400;01;10;12
20190800000401;01;10;4
20190800000401;02;10;5
20190800000402;01;10;14
20190800000403;01;10;4
20190800000404;01;10;4
20190800000405;01;10;6
20190800000407;01;13;5
20190800000412;01;13;5
20190800000412;02;04;10
20190800000413;01;10;3
20190800000413;02;13;6
20190800000414;01;13;1
20190800000474;01;05;2
20190800000475;01;13;42
20190800000476;01;13;6
20190800000530;01;13;3
20190800000597;01;07;7
20190800000597;02;01;2
20190800000597;03;01;2
20190800000597;04;01;2
20190800000598;01;04;4
20190800000637;01;13;3
20190800000638;01;12;5
20190800000639;01;02;8
20190800000639;02;13;12
20190800000722;01;15;15
20190800000724;01;10;15
20190800000724;02;02;1
20190800000726;01;15;1
20190800000730;01;10;40
20190800000730;02;17;2
20190800000740;01;12;7
20190800000751;01;09;1
20190800000761;01;10;10
20190800000761;02;09;2
20190800000762;01;09;17
20190800000765;01;09;7
20190800000775;01;09;1
20190800000776;01;09;22
20190800000777;01;10;13
20190800000782;01;09;4
20190800000785;01;09;2
20190800000792;01;10;5
20190800000793;01;10;5
20190800000794;01;10;3
20190800000795;01;10;7
20190800000796;01;10;4
20190800000797;01;10;5
20190800000798;01;10;1
20190800000799;01;10;1
20190800000799;02;10;1
20190800000800;01;10;3
20190800000801;01;02;1
20190800000801;02;09;1
20190800000801;03;10;1
20190800000802;01;10;5
20190800000803;01;10;15
20190800000804;01;10;3
20190800000806;01;10;4
20190800001425;01;09;1
20190800001433;01;06;5
20190800001434;01;09;41
20190800001435;01;06;30
20190800001435;02;03;30
20190800001437;01;01;5
20190800001437;02;10;5
20190800001438;01;06;17
20190800001439;01;01;21
20190800001441;01;01;41
20190800001442;01;06;30
20190800001442;02;03;9
20190800001442;03;06;14
20190800001443;01;07;1
20190800001444;01;03;3
20190800001444;02;12;3
20190800001445;01;16;7
20190800001446;01;09;12
20190800001446;02;02;2
20190800001447;01;06;14
20190800001671;01;09;6
20190800001672;01;09;14
20190800001673;01;09;10
20190800001674;01;09;10
20190800001678;01;09;7
20190800001682;01;09;20
20190800001683;01;10;15
20190800001686;01;09;4
20190800001689;01;09;10
20190800001692;01;09;9
20190800001693;01;09;17
20190800001696;01;09;12
20190800001704;01;09;1
20190800001704;02;01;1
20190800001706;01;09;5
20190800001706;02;02;6
20190800001708;01;09;10
20190800001709;01;10;1
20190800001711;01;09;2
20190800001711;02;09;5
20190800001712;01;10;1
20190800001716;01;10;21
20190800001717;01;09;14
20190800001720;01;10;14
20190800001722;01;09;5
20190800001727;01;09;21
20190800001733;01;09;15
20190800001741;01;06;7
20190800001750;01;01;12
20190800001752;01;10;12
20190800001753;01;06;2
20190800001764;01;03;16
20190800001765;01;02;3
20190800001765;02;05;7
20190800001766;01;16;2
20190800001772;01;07;4
20190800001775;01;16;4
20190800001779;01;06;10
20190800001780;01;09;1
20190800001780;02;10;2
20190800001781;01;02;10
20190800001783;01;12;15
20190800001817;01;10;4
20190800001818;01;10;18
20190800001819;01;10;6
20190800001822;01;10;10
20190800001824;01;10;8
20190800001826;01;10;7
20190800001827;01;10;21
20190800001828;01;10;15
20190800001829;01;10;10
20190800001830;01;10;7
20190800001831;01;10;5
20190800001832;01;10;20
20190800001854;01;10;6
20190800001855;01;10;9
20190800001875;01;14;3
20190800001876;01;10;21
20190800001879;01;10;14
20190800001881;01;10;7
20190800001883;01;10;30
20190800001884;01;10;12
20190800001885;01;10;9
20190800001886;01;10;7
20190800001887;01;14;12
20190800001911;01;01;15
20190800001912;01;10;7
20190800001931;01;09;10
20190800001932;01;09;1
20190800001933;01;09;5
20190800001934;01;09;7
20190800001935;01;09;14
20190800001936;01;09;7
20190800001937;01;16;2
20190800001937;02;16;2
20190800001937;03;09;7
20190800001938;01;09;8
20190800001939;01;09;13
20190800001940;01;09;12
20190800001941;01;09;4
20190800001942;01;09;4
20190800001944;01;09;10
20190800001945;01;09;31
20190800001946;01;09;5
20190800001947;01;09;7
20190800001949;01;09;4
20190800001951;01;09;14
20190800001952;01;09;8
20190800001953;01;09;7
20190800001954;01;09;13
20190800001960;01;04;5
20190800001961;01;04;2
20190800001962;01;04;14
20190800001963;01;04;14
20190800001964;01;04;11
20190800001965;01;04;9
20190800001966;01;04;7
20190800001967;01;04;9
20190800002047;01;04;7
20190800002049;01;04;7
20190800002050;01;04;7
20190800002051;01;04;7
20190800002052;01;04;9
20190800002053;01;04;14
20190800002054;01;04;7
20190800002055;01;04;7
20190800002135;01;01;9
20190800002135;02;09;3
20190800002139;01;01;41
20190800002141;01;01;5
20190800002142;01;01;5
20190800002144;01;01;13
20190800002146;01;01;12
20190800002150;01;01;2
20190800002157;01;01;7
20190800002162;01;01;21
20190800002167;01;01;5
20190800002174;01;01;7
20190800002175;01;01;16
20190800002177;01;01;31
20190800002235;01;04;7
20190800002236;01;04;10
20190800002237;01;04;11
20190800002238;01;04;5
20190800002239;01;04;10
20190800002240;01;04;7
20190800002241;01;04;5
20190800002242;01;04;7
20190800002308;01;04;6
20190800002309;01;04;7
20190800002310;01;04;7
20190800002311;01;04;14
20190800002312;01;04;14
20190800002315;01;04;5
20190800002316;01;04;8
20190800002318;01;04;18
20190800002319;01;04;7
20190800002319;02;04;7
20190800002380;01;04;10
20190800002381;01;04;7
20190800002382;01;04;7
20190800002384;01;04;14
20190800002385;01;04;4
20190800002386;01;04;7
20190800002387;01;04;7
20190800002388;01;04;12
20190800002389;01;04;7
20190800002390;01;04;11
20190800002391;01;04;7
20190800002392;01;04;14
20190800002393;01;04;7
20190800002438;01;04;7
20190800002439;01;04;7
20190800002441;01;04;4
20190800002441;02;09;3
20190800002441;03;05;7
20190800002442;01;04;10
20190800002482;01;04;2
20190800002482;02;04;4
20190800002483;01;04;7
20190800002484;01;04;6
20190800002552;01;04;6
20190800002553;01;04;6
20190800002554;01;04;4
20190800002556;01;04;4
20190800002687;01;10;7
20190800002689;01;10;30
20190800002691;01;09;14
20190800002694;01;10;21
20190800002696;01;10;15
20190800002699;01;10;28
20190800002702;01;10;21
20190800002706;01;10;15
20190800002709;01;10;18
20190800002715;01;10;20
20190800002717;01;10;7
20190800002721;01;10;5
20190800002722;01;10;16
20190800002737;01;09;6
20190800002743;01;09;12
20190800002747;01;09;5
20190800002748;01;09;4
20190800002756;01;09;15
20190800002758;01;09;4
20190800002760;01;09;10
20190800002761;01;09;2
20190800002768;01;09;5
20190800002770;01;09;16
20190800002777;01;09;17
20190800002778;01;09;15
20190800002797;01;09;10
20190800002798;01;09;7
20190800002802;01;09;3
20190800002805;01;09;10
20190800002806;01;16;12
20190800002815;01;09;11
20190800002817;01;09;4
20190800002826;01;01;1
20190800002827;01;01;1
20190800002829;01;14;1
20190800002830;01;01;3
20190800002831;01;01;1
20190800002832;01;09;7
20190800002832;02;14;14
20190800002835;01;09;7
20190800002836;01;01;2
20190800002837;01;13;1
20190800002904;01;14;1
20190800002908;01;09;1
20190800002910;01;14;3
20190800002911;01;10;1
20190800002913;01;09;3
20190800002914;01;14;1
20190800002915;01;10;2
20190800002916;01;09;1
20190800003042;01;09;8
20190800003094;01;09;4
20190800003132;01;09;1
20190800003250;01;09;10
20190800003253;01;10;12
20190800003254;01;09;2
20190800003259;01;10;18
20190800003260;01;10;3
20190800003261;01;10;16
20190800003261;02;09;2
20190800003262;01;10;18
20190800003269;01;09;12
20190800003270;01;09;7
20190800003274;01;09;11
20190800003275;01;10;7
20190800003276;01;09;14
20190800003278;01;09;18
20190800003280;01;09;21
20190800003282;01;16;8
20190800003286;01;06;17
20190800003287;01;07;90
20190800003288;01;16;3
20190800003290;01;07;1
20190800003299;01;07;4
20190800003300;01;07;2
20190800003303;01;16;7
20190800003310;01;09;2
20190800003320;01;10;5
20190800003330;01;09;4
20190800003331;01;10;14
20190800003331;02;09;1
20190800003339;01;09;4
20190800003349;01;09;2
20190800003356;01;09;6
20190800003378;01;09;15
20190800003386;01;09;60
20190800003392;01;09;3
20190800003401;01;09;4
20190800003407;01;13;3
20190800003415;01;09;5
20190800003427;01;09;5
20190800003435;01;09;3
20190800003451;01;01;21
20190800003451;02;09;2
20190800003452;01;09;1
20190800003461;01;09;7
20190800003476;01;14;30
20190800003481;01;09;2
20190800003486;01;09;6
20190800003490;01;09;5
20190800003529;01;10;14
20190800003531;01;01;8
20190800003532;01;10;7
20190800003533;01;10;20
20190800003534;01;10;13
20190800003535;01;10;13
20190800003537;01;10;8
20190800003539;01;10;14
20190800003542;01;10;30
20190800003546;01;10;14
20190800003547;01;10;15
20190800003549;01;10;12
20190800003583;01;10;7
20190800003584;01;10;7
20190800003585;01;10;7
20190800003586;01;10;15
20190800003587;01;14;14
20190800003589;01;10;3
20190800003600;01;10;30
20190800003602;01;10;2
20190800003603;01;10;7
20190800003605;01;10;7
20190800003606;01;10;14
20190800003636;01;05;12
20190800003637;01;05;11
20190800003638;01;05;13
20190800003638;02;05;1
20190800003639;01;05;13
20190800003639;02;05;2
20190800003640;01;05;4
20190800003641;01;05;7
20190800003642;01;05;7
20190800003643;01;05;8
20190800003674;01;05;7
20190800003675;01;05;13
20190800003676;01;05;9
20190800003677;01;05;14
20190800003715;01;05;6
20190800003716;01;05;7
20190800003717;01;05;7
20190800003718;01;05;3
20190800003737;01;05;14
20190800003738;01;05;11
20190800003739;01;05;7
20190800003740;01;05;14
20190800003741;01;05;7
20190800003742;01;05;14
20190800003743;01;05;14
20190800003744;01;05;7
20190800003768;01;05;7
20190800003769;01;05;7
20190800003770;01;05;14
20190800003771;01;05;7
20190800003804;01;05;7
20190800003805;01;05;7
20190800003806;01;05;7
20190800003807;01;05;7
20190800003848;01;04;5
20190800003849;01;04;6
20190800003850;01;04;7
20190800003851;01;04;7
20190800003852;01;04;9
20190800003853;01;04;7
20190800003854;01;04;9
20190800003855;01;04;7
20190800003856;01;04;7
20190800003857;01;04;14
20190800003858;01;04;7
20190800003859;01;04;7
20190800003860;01;04;9
20190800003879;01;04;2
20190800003880;01;04;2
20190800003913;01;04;3
20190800003914;01;04;4
20190800003915;01;04;7
20190800003916;01;04;5
20190800003917;01;04;7
20190800003918;01;04;7
20190800003919;01;04;7
20190800003920;01;04;7
20190800003921;01;04;7
20190800003922;01;04;7
20190800003923;01;04;7
20190800003924;01;04;9
20190800003925;01;04;7
20190800003941;01;04;3
20190800003942;01;04;1
20190800003943;01;13;1
20190800003943;02;09;10
20190800003944;01;13;2
20190800003945;01;13;3
20190800003946;01;13;2
20190800003995;01;13;3
20190800003995;02;10;3
20190800003995;03;10;2
20190800003995;04;09;3
20190800003996;01;13;7
20190800003996;02;07;1
20190800003997;01;13;3
20190800004000;01;13;2
20190800004002;01;08;5
20190800004003;01;13;5
20190800004005;01;10;5
20190800004030;01;13;7
20190800004031;01;13;3
20190800004034;01;13;2
20190800004037;01;13;6
20190800004081;01;13;15
20190800004084;01;13;2
20190800004085;01;13;3
20190800004086;01;13;22
20190800004088;01;13;3
20190800004089;01;13;3
20190800004089;02;06;6
20190800004111;01;13;3
20190800004112;01;13;3
20190800004112;02;09;6
20190800004115;01;13;5
20190800004115;02;01;4
20190800004115;03;09;3
20190800004118;01;01;14
20190800004124;01;01;12
20190800004127;01;01;7
20190800004150;01;01;7
20190800004154;01;01;5
20190800004156;01;01;10
20190800004162;01;01;7
20190800004164;01;01;9
20190800004172;01;01;9
20190800004175;01;01;5
20190800004248;01;04;7
20190800004249;01;04;7
20190800004250;01;04;7
20190800004251;01;04;7
20190800004314;01;04;9
20190800004315;01;04;6
20190800004316;01;04;14
20190800004317;01;04;6
20190800004373;01;04;10
20190800004374;01;04;10
20190800004375;01;04;3
20190800004376;01;04;10
20190800004408;01;04;10
20190800004409;01;04;7
20190800004410;01;04;14
20190800004411;01;04;14
20190800004441;01;04;6
20190800004442;01;04;7
20190800004443;01;04;7
20190800004444;01;04;6
20190800004445;01;04;4
20190800004446;01;04;6
20190800004447;01;04;8
20190800004448;01;04;15
20190800004449;01;04;7
20190800004450;01;04;6
20190800004451;01;04;7
20190800004452;01;04;9
20190800004472;01;04;7
20190800004474;01;04;14
20190800004475;01;04;4
20190800004476;01;04;7
20190800004477;01;04;14
20190800004478;01;04;7
20190800004480;01;04;7
20190800004481;01;04;7
20190800004555;01;04;7
20190800004558;01;04;14
20190800004559;01;04;10
20190800004568;01;01;30
20190800004569;01;01;7
20190800004569;02;01;7
20190800004570;01;01;7
20190800004570;02;01;7
20190800004571;01;01;7
20190800004572;01;01;28
20190800004573;01;01;4
20190800004574;01;01;4
20190800004575;01;01;4
20190800004576;01;01;3
20190800004578;01;01;1
20190800004579;01;01;25
20190800004579;02;04;7
20190800004602;01;01;7
20190800004602;02;01;5
20190800004602;03;01;1
20190800004603;01;01;6
20190800004604;01;01;6
20190800004605;01;01;4
20190800004635;01;01;4
20190800004636;01;09;3
20190800004636;02;04;3
20190800004636;03;01;2
20190800004636;04;01;1
20190800004636;05;01;3
20190800004638;01;04;3
20190800004638;02;10;1
20190800004638;03;01;2
20190800004638;04;01;1
20190800004639;01;01;14
20190800004640;01;01;14
20190800004641;01;01;5
20190800004641;02;01;5
20190800004642;01;01;30
20190800004643;01;01;4
20190800004643;02;01;3
20190800004643;03;01;2
20190800004644;01;01;4
20190800004645;01;01;2
20190800004645;02;01;2
20190800004645;03;01;3
20190800004646;01;01;6
20190800004647;01;01;4
20190800004648;01;01;6
20190800004649;01;01;4
20190800004650;01;01;6
20190800004651;01;01;2
20190800004673;01;01;13
20190800004673;02;01;1
20190800004674;01;01;7
20190800004675;01;01;21
20190800004676;01;01;14
20190800004703;01;01;75
20190800004705;01;01;2
20190800004706;01;01;7
20190800004708;01;09;4
20190800004708;02;01;4
20190800004731;01;05;14
20190800004732;01;05;21
20190800004733;01;05;6
20190800004734;01;05;7
20190800004736;01;05;7
20190800004737;01;05;7
20190800004741;01;05;7
20190800004742;01;05;14
20190800004772;01;05;7
20190800004773;01;05;7
20190800004774;01;05;14
20190800004775;01;05;14
20190800004776;01;05;10
20190800004777;01;05;4
20190800004778;01;05;16
20190800004780;01;05;5
20190800004781;01;05;14
20190800004782;01;05;7
20190800004783;01;05;7
20190800004784;01;05;10
20190800004807;01;05;10
20190800004808;01;05;14
20190800004809;01;05;7
20190800004811;01;05;12
20190800004812;01;05;9
20190800004813;01;05;7
20190800004815;01;05;7
20190800004816;01;05;7
20190800004843;01;05;14
20190800004844;01;05;9
20190800004846;01;05;14
20190800004847;01;05;14
20190800004848;01;05;10
20190800004849;01;05;7
20190800004850;01;05;7
20190800004851;01;05;7
20190800004853;01;05;6
20190800004854;01;05;7
20190800004856;01;05;5
20190800004857;01;05;11
20190800004858;01;10;19
20190800004859;01;10;6
20190800004860;01;09;7
20190800004860;02;10;2
20190800004861;01;10;7
20190800004862;01;10;14
20190800004863;01;10;5
20190800004864;01;10;5
20190800004865;01;10;2
20190800004865;02;10;7
20190800004865;03;10;4
20190800004865;04;10;1
20190800004896;01;10;6
20190800004897;01;10;7
20190800004898;01;10;7
20190800004899;01;10;4
20190800004900;01;10;7
20190800004901;01;10;7
20190800004902;01;10;4
20190800004903;01;10;7
20190800004904;01;10;14
20190800004906;01;10;14
20190800004907;01;10;4
20190800004908;01;10;14
20190800004970;01;10;15
20190800004971;01;10;7
20190800004972;01;10;7
20190800004973;01;10;4
20190800004974;01;10;9
20190800004975;01;12;4
20190800004975;02;10;5
20190800004976;01;10;4
20190800005007;01;10;7
20190800005008;01;10;13
20190800005009;01;10;7
20190800005010;01;10;3
20190800005011;01;10;6
20190800005012;01;10;21
20190800005013;01;10;14
20190800005014;01;10;20
20190800005015;01;10;2
20190800005136;01;09;2
20190800005136;02;09;1
20190800005139;01;10;15
20190800005142;01;09;7
20190800005146;01;09;7
20190800005150;01;10;7
20190800005153;01;09;15
20190800005160;01;09;7
20190800005164;01;09;1
20190800005168;01;09;7
20190800005170;01;09;10
20190800005174;01;09;7
20190800005176;01;10;5
20190800005181;01;09;6
20190800005190;01;10;7
20190800005192;01;09;15
20190800005198;01;10;14
20190800005201;01;09;7
20190800005210;01;10;14
20190800005215;01;09;7
20190800005215;02;10;7
20190800005218;01;09;7
20190800005218;02;10;7
20190800005221;01;10;15
20190800005222;01;10;7
20190800005228;01;14;15
20190800005236;01;10;14
20190800005252;01;09;6
20190800005254;01;09;5
20190800005260;01;13;1
20190800005260;02;09;1
20190800005264;01;09;14
20190800005267;01;09;3
20190800005269;01;02;1
20190800005269;02;02;1
20190800005270;01;09;5
20190800005276;01;09;6
20190800005280;01;09;6
20190800005281;01;09;7
20190800005288;01;10;14
20190800005290;01;09;14
20190800005300;01;12;20
20190800005302;01;16;7
20190800005303;01;02;10
20190800005304;01;02;4
20190800005404;01;09;2
20190800005404;02;09;1
20190800005421;01;09;1
20190800005421;02;09;1
20190800005423;01;09;3
20190800005423;02;09;2
20190800005424;01;09;1
20190800005424;02;02;1
20190800005424;03;07;4
20190800005426;01;03;16
20190800005427;01;10;45
20190800005429;01;06;5
20190800005429;02;04;10
20190800005430;01;06;4
20190800005430;02;07;4
20190800005431;01;07;2
20190800005435;01;09;7
20190800005439;01;09;8
20190800005445;01;09;15
20190800005446;01;09;14
20190800005448;01;10;8
20190800005448;02;09;5
20190800005448;03;10;2
20190800005449;01;10;15
20190800005451;01;10;7
20190800005454;01;09;10
20190800005455;01;09;9
20190800005456;01;09;14
20190800005458;01;09;7
20190800005459;01;09;30
20190800005462;01;09;3
20190800005463;01;09;12
20190800005466;01;10;14
20190800005469;01;14;14
20190800005470;01;10;21
20190800005473;01;09;7
20190800005474;01;09;14
20190800005475;01;09;15
20190800005479;01;09;14
20190800005481;01;09;14
20190800005482;01;09;3
20190800005485;01;10;21
20190800005486;01;09;30
20190800005487;01;09;15
20190800005490;01;09;14
20190800005491;01;09;9
20190800005497;01;10;14
20190800005499;01;01;3
20190800005501;01;10;15
20190800005502;01;16;1
20190800005503;01;16;13
20190800005503;02;12;7
20190800005509;01;13;1
20190800005510;01;16;4
20190800005513;01;07;1
20190800005514;01;09;1
20190800005514;02;10;15
20190800005514;03;15;1
20190800005518;01;07;30
20190800005521;01;07;1
20190800005523;01;16;3
20190800005529;01;16;4
20190800005532;01;12;15
20190800005533;01;03;9
20190800005537;01;01;5
20190800005537;02;12;7
20190800005541;01;06;21
20190800005547;01;08;16
20190800005550;01;03;9
20190800005550;02;07;5
20190800005552;01;07;21
20190800005597;01;09;3
20190800005607;01;09;15
20190800005613;01;10;5
20190800005615;01;09;2
20190800005622;01;01;30
20190800005622;02;09;1
20190800005630;01;09;2
20190800005633;01;09;3
20190800005640;01;09;6
20190800005658;01;09;4
20190800005664;01;09;7
20190800005666;01;09;5
20190800005673;01;09;2
20190800005683;01;01;10
20190800005698;01;13;3
20190800005698;02;09;4
20190800005704;01;10;7
20190800005705;01;10;26
20190800005705;02;10;4
20190800005708;01;10;21
20190800005709;01;10;9
20190800005711;01;10;15
20190800005712;01;14;6
20190800005713;01;14;10
20190800005715;01;10;35
20190800005716;01;10;15
20190800005717;01;10;15
20190800005718;01;01;19
20190800005719;01;10;3
20190800005720;01;14;7
20190800005721;01;14;10
20190800005722;01;14;8
20190800005723;01;10;9
20190800005752;01;10;32
20190800005753;01;10;21
20190800005754;01;10;9
20190800005755;01;06;7
20190800005755;02;10;7
20190800005756;01;10;7
20190800005758;01;10;14
20190800005759;01;10;16
20190800005761;01;10;12
20190800005762;01;10;14
20190800005763;01;10;5
20190800005764;01;10;7
20190800005765;01;14;18
20190800005766;01;10;2
20190800005767;01;10;11
20190800005768;01;10;2
20190800005768;02;10;3
20190800005795;01;10;3
20190800005798;01;09;3
20190800005799;01;09;2
20190800005800;01;13;4
20190800005800;02;10;1
20190800005800;03;09;4
20190800005801;01;09;1
20190800005803;01;09;3
20190800005804;01;09;6
20190800005805;01;03;10
20190800005805;02;09;7
20190800005806;01;09;7
20190800005831;01;09;3
20190800005857;01;09;27
20190800005858;01;09;20
20190800005858;02;13;1
20190800005859;01;09;4
20190800005860;01;09;4
20190800005861;01;09;12
20190800005862;01;09;10
20190800005863;01;04;3
20190800005863;02;09;4
20190800005865;01;09;4
20190800005867;01;09;4
20190800005868;01;09;6
20190800005870;01;09;2
20190800005871;01;09;1
20190800005872;01;09;6
20190800005873;01;09;7
20190800005874;01;09;7
